,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
393,3,골목상권,2110828,노량진역 6번,23,2.0,1.0,,,,,,,
394,3,발달상권,2120153,노량진역(노량진),73,2.0,6.0,,,,,,,
395,3,골목상권,2110747,석수역 1번 출입구,11,,,,,,,,,
396,3,골목상권,2110749,금산초등학교(금천고등학교),19,,,,,,,,,
397,3,발달상권,2120190,강남을지병원,72,,3.0,,,,,,,
398,3,발달상권,2120169,서초역,52,5.0,8.0,,,,,,,
399,3,골목상권,2110738,문성초등학교,20,2.0,1.0,,,,,,,
400,3,골목상권,2110735,말미고개,13,,1.0,,,,,,,
401,3,골목상권,2110691,개봉중학교,17,,,,,,,,,
402,3,골목상권,2110721,가리봉파출소,14,,,,,,,,,
403,3,전통시장,2130230,가리봉시장,5,,,,,,,,,
404,3,발달상권,2120131,가산디지털단지,212,7.0,25.0,,,,,,,
405,3,골목상권,2110653,화곡역 2번,10,1.0,,,,,,,,
406,3,골목상권,2110652,양천향교역 2번,16,1.0,,,,,,,,
407,3,골목상권,2110700,고척초등학교,16,1.0,,,,,,,,
408,3,발달상권,2120120,화곡역,88,,3.0,,,,,,,
409,3,골목상권,2110646,푸른들청소년도서관,22,2.0,,,,,,,,
410,3,전통시장,2130219,까치산시장,29,,3.0,,,,,,,
411,3,골목상권,2110632,방화역 3번,15,,,,,,,,,
412,3,골목상권,2110659,화곡역 4번,18,1.0,,,,,,,,
413,3,골목상권,2110604,신월4동주민센터,12,2.0,,,,,,,,
414,3,전통시장,2130204,경창시장,10,,,,,,,,,
415,3,발달상권,2120109,서울남부지방법원,33,1.0,1.0,,,,,,,
416,3,골목상권,2110597,신월1동주민센터,16,2.0,2.0,,,,,,,
417,3,전통시장,2130163,응암오거리상점가,15,,1.0,,,,,,,
418,3,골목상권,2110469,응암정보도서관,48,2.0,1.0,,,,,,,
419,3,전통시장,2130208,목동깨비시장(목3동시장),28,,1.0,,,,,,,
420,3,골목상권,2110485,연신내우체국,9,2.0,,,,,,,,
421,3,골목상권,2110471,응암동우체국,22,2.0,,,,,,,,
422,3,발달상권,2120091,본서부병원,56,1.0,2.0,,,,,,,
423,3,전통시장,2130167,연신내상점가(연빛거리),40,,1.0,,,,,,,
424,3,골목상권,2110278,망우본동주민센터,36,5.0,,,,1.0,,,,
425,3,골목상권,2111009,송파책박물관,1,,,,,,,,,
426,3,골목상권,2110870,신림주공2단지(광신고등학교),2,,,,,,,,,
427,3,골목상권,2110368,송천초등학교,1,,,,,,,,,
428,3,전통시장,2130123,꿈의숲 장곡 골목형상점가,4,,,,,,,,,
429,3,골목상권,2110011,청운초등학교,1,,,,,,,,,
430,3,전통시장,2130275,강남골목시장,1,,,,,,,,,
431,3,골목상권,2110799,영등포본동주민센터,1,,,,,,,,,
432,3,골목상권,2111055,선사초등학교,1,,,,,,,,,
433,3,골목상권,2110915,서래초등학교,1,,,,,,,,,
434,3,골목상권,2110884,봉천역 4번(봉천110안전센터),2,,,,,,,,,
435,3,전통시장,2130005,세운상가가동,1,,,,,,,,,
436,3,전통시장,2130080,자양종합시장(기능상실),2,,,,,1.0,,,,
437,3,전통시장,2130260,신대방1동골목상권,6,,,,,,,,,
438,3,전통시장,2130233,남문시장,2,,,,,,,,,
439,3,전통시장,2130032,인현시장,1,,,,,,,,,
440,3,전통시장,2130044,에리어식스(벨포스트),1,,,,,,,,,
441,3,골목상권,2110156,군자역 5번,3,1.0,,,,,,,,
442,3,골목상권,2110592,서울금융고등학교,4,,,,,,,,,
443,3,골목상권,2110444,수색성당,7,,,,,,,,,
444,3,골목상권,2110436,상계제일중학교,8,,1.0,,,,,,,
445,3,골목상권,2110427,노원 을지대학교병원,4,,,,,,,,,
446,3,전통시장,2130091,청량종합도매시장,4,,,,,,,,,
447,3,골목상권,2110607,금빛새마을금고본점,4,,,,,,,,,
448,3,전통시장,2130011,충신시장,3,,,,,,,,,
449,3,골목상권,2110951,신사은행나무공원,1,,,,,,,,,
450,3,전통시장,2130231,독산동 우시장,4,,,,,,,,,
451,3,골목상권,2110916,내방역 4번,5,,,,,1.0,,,,
452,3,골목상권,2110391,샘말어린이공원,12,,,,,,,,,
453,3,골목상권,2110165,국립정신건강센터,8,,,,,,,,,
454,3,전통시장,2130176,유진상가,3,,,,,,,,,
455,3,전통시장,2130134,"솔샘시장(미아6,7동골목시장)",6,,,,,,,,,
456,3,전통시장,2130141,강북북부골목시장,5,,,,,,,,,
457,3,골목상권,2110301,성신여대입구역 7번,8,,,,,,,,,
458,3,전통시장,2130115,우림골목시장,23,,2.0,,,1.0,,,,
459,3,골목상권,2110253,중곡초등학교,10,,,,,,,,,
460,3,전통시장,2130057,만리시장,2,,,,,1.0,,,,
461,3,골목상권,2110962,도산공원북측,1,,,,,,,,,
462,3,골목상권,2110631,방화초등학교,2,,,,,,,,,
463,3,전통시장,2130144,백운시장,5,,,,,,,,,
464,3,전통시장,2130100,답십리시장,7,,,,,,,,,
465,3,골목상권,2110839,숭실대입구역 4번,7,,,1.0,,,,,,
466,3,전통시장,2130207,신정1동 골목시장(신정제일시장),6,,,,,,,,,
467,3,골목상권,2110886,관악해태어린이공원,12,,,,,,,,,
468,3,골목상권,2110768,도림2동유수지내체육시설,4,,,,,,,,,
469,3,골목상권,2110347,구세군강북종합사회복지관,8,,,,,,,,,
470,3,골목상권,2110373,수유역 2번,7,2.0,,,,,,,,
471,3,골목상권,2110318,KT월곡지사,5,,,,,,,,,
472,3,골목상권,2110268,망우3동주민센터,4,,,,,,,,,
473,3,골목상권,2110251,장안중학교,18,,,,,,,,,
474,3,골목상권,2110144,어린이대공원역 4번,3,1.0,,,,,,,,
475,3,골목상권,2110591,충정로역 6번,12,,,,,,,,,
476,3,전통시장,2130048,동평화시장,2,,,,,,,,,
477,3,전통시장,2130058,이촌종합시장,4,1.0,,,,,,,,
478,3,골목상권,2110043,충무초등학교,16,1.0,,1.0,,,,,,
479,3,골목상권,2110096,한남힐사이드아파트,6,3.0,,,,,,,,
480,3,골목상권,2111027,문정초등학교,7,,,,,,,,,
481,3,골목상권,2111039,벌말어린이공원,4,,,,,,,,,
482,3,전통시장,2130267,본동인정시장(기능상실),8,1.0,,,,,,,,
483,3,골목상권,2110826,장승배기역 4번,13,,,,,,,,,
484,3,골목상권,2110731,금천구청역 1번 출입구,20,1.0,,,,,,,,
485,3,골목상권,2110740,금천해태공원,11,,,,,,,,,
486,3,골목상권,2110710,남구로역 3번,52,,1.0,,,,,,,
487,3,골목상권,2110724,금천구립가산도서관,5,1.0,,,,,,,,
488,3,골목상권,2110709,구로119안전센터,8,,,,,,,,,
489,3,발달상권,2120116,송정역,23,,2.0,,,,,,,
490,3,골목상권,2110479,연신내역 2번,9,,,,,1.0,,,,
491,3,골목상권,2110476,역촌역 2번,3,,,,,,,,,
492,3,골목상권,2110088,오산고등학교,10,8.0,,,,,,,,
493,3,골목상권,2110898,청림동주민센터(상도중학교),12,1.0,,,,,,,,
494,3,발달상권,2120128,신도림역,63,1.0,4.0,,,,,,,
495,3,전통시장,2130323,둔촌역전통시장,6,,,,,,,,,
496,3,발달상권,2120099,월드컵경기장역(월드컵경기장),12,,,,,,,,,
497,3,발달상권,2120080,마들역,50,,6.0,,,,,,,
498,3,골목상권,2110411,도봉역 3번,7,,,,,,,,,
499,3,골목상권,2110203,떡전교사거리,3,,,,,,,,,
500,3,골목상권,2110192,동의보감타워,9,,,,,,,,,
501,3,골목상권,2110385,효문고등학교,1,,,,,,,,,
502,3,골목상권,2110036,동묘앞역 3번,4,,,,,,,,,
503,3,전통시장,2130307,도곡시장,9,,,,,,,,,
504,3,골목상권,2110189,제기동역 1번,8,1.0,,,,,,,,
505,3,발달상권,2120217,대치사거리,11,,2.0,,,,,,,
506,3,골목상권,2110441,영신여고,10,,,,,,,,,
507,3,골목상권,2110195,동대문구청,15,,,,,,,,,
508,3,골목상권,2110020,서울국제고등학교,16,,,1.0,,,,,,
509,3,골목상권,2110007,사직공원(한국사회과학도서관),11,1.0,,,,,,,,
510,3,골목상권,2110641,공항고등학교,11,,,,,,,,,
511,3,발달상권,2120084,공릉역,31,1.0,1.0,1.0,,,,,,
512,3,골목상권,2110398,쌍문2동우체국,21,1.0,1.0,,,,,,,
513,3,골목상권,2110375,서울북부고용노동지청,17,,,,,,,,,
514,3,골목상권,2110030,동대문역 3번,9,,,,,,,,,
515,3,골목상권,2111013,송파나루역 1번(송리단길),8,,,,,,,,,
516,3,발달상권,2120079,창동역,64,4.0,3.0,,,,,,,
517,3,골목상권,2110428,상계5동주민센터,26,1.0,,,,,,,,
518,3,발달상권,2120016,동대문역,35,,1.0,,,,,,,
519,3,발달상권,2120212,한티역,58,1.0,6.0,,1.0,,,,,
520,3,전통시장,2130308,청담삼익시장,3,1.0,,,,,,,,
521,3,골목상권,2110890,봉천역 1번(관악초등학교),13,,1.0,,,,,,,
522,3,골목상권,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",13,1.0,,,,,,,,
523,3,골목상권,2110788,영등포시장역 3번,4,1.0,,,,,,,,
524,3,골목상권,2110777,구로세무서,4,1.0,,,,,,,,
525,3,골목상권,2110823,신대방삼거리역 3번,11,,,,,,,,,
526,3,골목상권,2110756,문래중학교,7,,,,,,,,,
527,3,발달상권,2120141,영등포청과시장교차로,12,,,,,,,,,
528,3,전통시장,2130195,도화동 상점가,42,2.0,,,,,,,,
529,3,골목상권,2110554,망원역 1번,6,1.0,,,,,,,,
530,3,골목상권,2110514,서대문우체국,3,1.0,,,,,,,,
531,3,전통시장,2130181,아현가구거리상점가,12,,,,,,,,,
532,3,골목상권,2110533,충정로역 7번,1,,,,,,,,,
533,3,발달상권,2120150,63빌딩,7,1.0,3.0,,,,,,,
534,3,골목상권,2110565,홍익대,5,,,,,,,,,
535,3,골목상권,2110558,경성고등학교,25,2.0,1.0,,,,,,,
536,3,골목상권,2110547,KB국민은행 망원동지점,15,1.0,1.0,,,,,,,
537,3,골목상권,2110496,모래내우체국,22,1.0,2.0,,,,,,,
538,3,골목상권,2110499,연가초등학교,15,,,,,,,,,
539,3,골목상권,2110527,홍제역 2번,4,,,,,,,,,
540,3,발달상권,2120101,합정역,77,4.0,6.0,,,,,,,
541,3,골목상권,2110534,경기대학교,12,,,2.0,,,,,,
542,3,골목상권,2110519,서대문구보건소별관,18,1.0,,,,,,,,
543,3,전통시장,2130140,숭인시장,24,1.0,1.0,,,2.0,,,,
544,3,골목상권,2110372,강북중학교,7,1.0,1.0,,,,,,,
545,3,전통시장,2130137,"수유전통시장(수유시장, 수유골목시장)",16,,,,,1.0,,,,
546,3,전통시장,2130177,인왕시장(홍제골목형상점가),15,,1.0,,,4.0,,,,
547,3,골목상권,2110529,홍제3동주민센터,27,1.0,1.0,,,,,,,
548,3,골목상권,2110535,영천시장입구,12,,,,,,,,,
549,3,골목상권,2110336,석관고등학교,6,,,,,,,,,
550,3,골목상권,2110331,돌곶이역 8번,21,1.0,,,,,,,,
551,3,골목상권,2110291,한성대입구역 3번,21,1.0,1.0,,,,,,,
552,3,골목상권,2110297,경동고등학교,15,1.0,,,,,,,,
553,3,골목상권,2110286,한성대입구역 5번,21,2.0,,1.0,,,,,,
554,3,골목상권,2110521,홍제역 4번,7,,,,,,,,,
555,3,골목상권,2110262,상봉역 3번,11,,1.0,,,,,,,
556,3,골목상권,2110334,석관중앙교회,13,,,,,,,,,
557,3,골목상권,2110163,성자초등학교,10,,,,,,,,,
558,3,전통시장,2130081,자양골목전통시장(자양골목시장),3,,,1.0,,,,,,
559,3,골목상권,2110159,구의역 4번,29,2.0,,,,,,,,
560,3,발달상권,2120060,강변역(테크노마트),27,1.0,3.0,,,,,,,
561,3,발달상권,2120061,올림픽대교북단,30,,2.0,,,,,,,
562,3,골목상권,2110176,해오름공원,15,,,,,,,,,
563,3,골목상권,2110153,중곡1동주민센터,3,1.0,,,,,,,,
564,3,전통시장,2130083,"중곡제일시장(중곡제일골목시장, 광성시장)",18,,,,,1.0,,,,
565,3,전통시장,2130078,화양제일골목시장,4,,,,,,,,,
566,3,골목상권,2110100,옥수동우편취급국,6,1.0,,,,,,,,
567,3,발달상권,2120069,상봉역,78,1.0,2.0,,,,,,,
568,3,골목상권,2110179,광나루역 1번,11,1.0,1.0,,,,,,,
569,3,골목상권,2110081,해방촌 남동측,21,3.0,,,,,,,,
570,3,골목상권,2110260,면목역 3번,23,,1.0,,,2.0,,,,
571,3,전통시장,2130052,서울중앙시장(신중앙시장),15,,2.0,,,,,,,
572,3,골목상권,2110117,성동구보건소,5,,,,,,,,,
573,3,골목상권,2110147,능동우편취급국,10,1.0,,,,,,,,
574,3,골목상권,2110053,청구역 1번,7,3.0,,,,,,,,
575,3,발달상권,2120024,회현역,34,3.0,,,,,,,,
576,3,전통시장,2130024,남대문시장(자유상가),41,,4.0,,,2.0,,,,
577,3,골목상권,2110134,성수119안전센터,38,,,,,,,,,
578,3,전통시장,2130007,광장시장(광장전통시장),22,1.0,3.0,,,,,,,
579,3,골목상권,2110118,왕십리역 9번,15,1.0,,,,,,,,
580,3,골목상권,2110136,경수초등학교,11,,2.0,,,,,,,
581,3,발달상권,2120057,아차산역,65,1.0,1.0,,,,,,,
582,3,골목상권,2110125,사근동살곶이상점가,15,1.0,,2.0,,,,,,
583,3,관광특구,1001494,종로?청계 관광특구,243,5.0,18.0,,,6.0,,,,
584,3,전통시장,2130065,무학봉상점가,15,2.0,,,,,,,,
585,3,전통시장,2130294,관악중부시장,12,,2.0,,,,,,,
586,3,발달상권,2120143,당산역,83,1.0,2.0,,,,,,,
587,3,발달상권,2120040,용산전자상가(용산역),52,2.0,7.0,,,6.0,,,,
588,3,골목상권,2110064,효창공원앞역 2번,16,,1.0,4.0,,,,,,
589,3,골목상권,2110094,오산중학교,3,,,,,,,,,
590,3,골목상권,2111083,GS강동자이아파트,8,1.0,,,,,,,,
591,3,골목상권,2111071,천동초등학교,2,,,,,,,,,
592,3,전통시장,2130321,장신구 특화거리 상점가,7,1.0,,,,,,,,
593,3,발달상권,2120002,서촌(경복궁역),44,3.0,2.0,,,,,,,
594,3,골목상권,2111089,상일여고(상일초등학교),23,1.0,,,,,,,,
595,3,전통시장,2130312,석촌시장,9,,,,,,,,,
596,3,발달상권,2120225,잠실새내역(신천),175,4.0,11.0,,,,,,,
597,3,발달상권,2120228,석촌역(석촌호수),81,,6.0,,,,,,,
598,3,골목상권,2111006,석촌고분역 1번,18,,,,,,,,,
599,3,골목상권,2111015,석촌역 3번,18,2.0,,,,,,,,
600,3,발달상권,2120224,수서역,40,,3.0,,,,,,,
601,3,발달상권,2120063,청량리역(청량리),84,3.0,4.0,,,,,,,
602,3,골목상권,2110200,동대문경찰서,8,,,,,,,,,
603,3,발달상권,2120237,경찰병원역,57,2.0,3.0,,,,,,,
604,3,발달상권,2120039,신당역,55,3.0,5.0,,,,,,,
605,3,발달상권,2120012,대학로(혜화역),62,1.0,5.0,4.0,,,,,,
606,3,전통시장,2130303,영동전통시장,5,,,,,,,,,
607,3,발달상권,2120191,학동역,65,4.0,6.0,,,,,,,
608,3,발달상권,2120186,가로수길,42,2.0,4.0,,,,,,,
609,3,골목상권,2110847,예술인마을,4,,,1.0,,,,,,
610,3,전통시장,2130261,성대전통시장(성대시장),30,1.0,2.0,,,1.0,,,,
611,3,전통시장,2130234,푸른터시장(기능상실),1,,,,,1.0,,,,
612,3,골목상권,2110755,동일여자고등학교,21,1.0,,,,,,,,
613,3,골목상권,2110690,오류2동버들시장,49,1.0,1.0,,,,,,,
614,3,골목상권,2110693,오류동역 4번,5,,,,,,,,,
615,3,발달상권,2120123,오류동역,60,1.0,4.0,,,,,,,
616,3,골목상권,2110730,서울축산농협 독산역지점(독산파출소),13,,,,,,,,,
617,3,발달상권,2120125,구로역,70,2.0,8.0,,1.0,8.0,,,,
618,3,발달상권,2120185,논현역,105,1.0,7.0,,,1.0,,,,
619,3,발달상권,2120132,독산동,106,2.0,7.0,,,,,,,
620,3,발달상권,2120187,신논현역,154,3.0,7.0,,,,,,,
621,3,골목상권,2110636,방화역 2번,14,1.0,,,,,,,,
622,3,발달상권,2120121,까치산역,38,,,,,,,,,
623,3,골목상권,2110627,신정롯데캐슬아파트,15,,1.0,,,,,,,
624,3,발달상권,2120114,목동신시가지,89,10.0,13.0,,,,,,,
625,3,골목상권,2110451,증산역 4번,16,,,,,1.0,,,,
626,3,전통시장,2130162,증산골목시장,2,,,,,,,,,
627,3,발달상권,2120088,구산역,36,,1.0,,,,,,,
628,3,골목상권,2110460,구산역 4번,44,1.0,1.0,,,,,,,
629,3,전통시장,2130171,불광먹자골목 골목형상점가,30,,2.0,,,,,,,
630,3,골목상권,2110593,신월3동주민센터,17,2.0,1.0,,,,,,,
631,3,골목상권,2110719,영서중학교,1,,,,,,,,,
632,3,골목상권,2110383,덕성여대시반거리,3,,1.0,,,,,,,
633,3,골목상권,2110853,KT구로지사,2,,,,,,,,,
634,3,전통시장,2130108,태능엔터피아(태릉시장),1,,,,,,,,,
635,3,골목상권,2110543,중암중학교,1,,,,,,,,,
636,3,골목상권,2110447,구산초등학교,4,,,,,,,,,
637,3,골목상권,2110505,홍남교남측,1,,,,,,,,,
638,3,전통시장,2130006,종로4가지하쇼핑센터,1,,,,,,,,,
639,3,골목상권,2110964,싸리고개근린공원,2,1.0,,,,,,,,
640,3,골목상권,2110872,신림초등학교,2,,,,,,,,,
641,3,전통시장,2130190,홍대소상공인상점가,2,1.0,,,,,,,,
642,3,골목상권,2110317,종암중학교,5,,,,,,,,,
643,3,전통시장,2130071,성수역 골목형상점가,3,,1.0,,,,,,,
644,3,전통시장,2130029,명동역지하도상가,1,,,,,,,,,
645,3,골목상권,2110070,용산세무서,1,,,,,,,,,
646,3,골목상권,2110961,언주역 3번,1,1.0,,,,,,,,
647,3,전통시장,2130014,동문시장,1,,,,,1.0,,,,
648,3,골목상권,2110979,청담초등학교,1,,,,,,,,,
649,3,전통시장,2130102,이문제일시장,1,,,,,,,,,
650,3,골목상권,2110779,대림갑을명가아파트,3,,,,,,,,,
651,3,골목상권,2110556,절두산순교성지,3,,,,,,,,,
652,3,골목상권,2110172,광진초등학교,10,1.0,1.0,,,,,,,
653,3,전통시장,2130325,명일전통시장,2,,,,,,,,,
654,3,골목상권,2110207,시립대앞사거리,2,,,,,,,,,
655,3,골목상권,2110946,청계산원터골,1,,,,,,,,,
656,3,골목상권,2110932,서울시인재개발원,4,,,1.0,,,,,,
657,3,골목상권,2110487,불광역 8번,16,,1.0,,,,,,,
658,3,골목상권,2110099,유엔빌리지길,7,4.0,,,,1.0,,,,
659,3,전통시장,2130166,응암시장(신응암시장),4,,,,,,,,,
660,3,골목상권,2110661,강서새말어린이공원,3,,,,,,,,,
661,3,골목상권,2110673,뜸부기어린이공원,8,,,,,,,,,
662,3,골목상권,2110618,강서고등학교,4,,,,,,,,,
663,3,골목상권,2110899,낙성대역 5번(관악중학교),6,,,,,,,,,
664,3,전통시장,2130198,아현시장,8,,,,,,,,,
665,3,골목상권,2110337,아카데미하우스,15,,,,,,,,,
666,3,골목상권,2110310,길음역 10번,6,,,,,,,,,
667,3,골목상권,2110261,사가정역 4번,10,,,,,,,,,
668,3,골목상권,2110059,새남터성지,9,1.0,,,,,,,,
669,3,골목상권,2111074,명일역 1번,2,,,,,,,,,
670,3,골목상권,2111076,둔촌2동주민센터,16,3.0,1.0,,,,,,,
671,3,골목상권,2110183,한국의류시험연구원,7,,,,,,,,,
672,3,골목상권,2111029,오금역 4번,5,1.0,,,,,,,,
673,3,골목상권,2111037,Sh수협은행 오금동금융센터(아랫말어린이공원),3,,1.0,,,,,,,
674,3,골목상권,2110818,신대방역 3번,6,,,,,,,,,
675,3,발달상권,2120126,디지털단지오거리,11,,,,,,,,,
676,3,골목상권,2110448,상신초등학교입구,11,,,,,,,,,
677,3,발달상권,2120235,문정역,55,,5.0,,,,,,,
678,3,골목상권,2110845,사당종합체육관,7,,,,,,,,,
679,3,전통시장,2130299,엔터식스 강남점,11,,,,,,,,,
680,3,골목상권,2110492,하나고등학교,4,,,,,,,,,
681,3,전통시장,2130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),8,,,,,,,,,
682,3,골목상권,2110484,역촌역 3번,9,,,,,,,,,
683,3,골목상권,2110384,문이교,3,,,,,,,,,
684,3,골목상권,2110462,갈현건영아파트,20,1.0,,,,,,,,
685,3,골목상권,2110835,상도역 1번,5,,,,,,,,,
686,3,골목상권,2110920,방배역 2번(백석예술대학교),9,,,5.0,,,,,,
687,3,골목상권,2110470,신진과학기술고등학교,5,,,,,,,,,
688,3,골목상권,2110867,국제신학대학원대학교(남서울중학교),10,1.0,,1.0,,,,,,
689,3,골목상권,2110783,영등포시장역 1번,5,,,,,,,,,
690,3,골목상권,2110775,대동초등학교,8,1.0,,,,,,,,
691,3,골목상권,2110764,문래역 3번,7,,,,,,,,,
692,3,골목상권,2110879,신림현대아파트,11,1.0,,,,,,,,
693,3,골목상권,2110518,서대문구청,6,,,,,,,,,
694,3,골목상권,2110284,정릉북한산국립공원입구,8,,,,,,,,,
695,3,골목상권,2110289,북한산보국문역 2번,19,1.0,,,,,,,,
696,3,골목상권,2110266,면목동우체국,11,,,,,,,,,
697,3,골목상권,2110155,광진구청,5,,1.0,1.0,,,,,,
698,3,발달상권,2120019,경찰청앞교차로,17,,,,,,,,,
699,3,골목상권,2110112,행당역 2번,8,,,,,,,,,
700,3,전통시장,2130069,"한양대앞상점가(한양시장, 왕십리맛골목)",6,,,,,1.0,,,,
701,3,전통시장,2130324,길동복조리시장,5,,,,,,,,,
702,3,골목상권,2111075,굽은다리역 2번,9,1.0,,,,,,,,
703,3,골목상권,2111031,장지동주민센터(한림연예예술고교),5,1.0,1.0,,,,,,,
704,3,골목상권,2110948,헌인가구단지,4,,,,,,,,,
705,3,골목상권,2110843,사당5동주민센터,9,1.0,,,,,,,,
706,3,골목상권,2110746,금천금빛공원(은행나무사거리서측),4,,,,,,,,,
707,3,골목상권,2110745,독산동정훈단지,11,,,1.0,,,,,,
708,3,골목상권,2110831,상도4동주민센터,7,,,,,,,,,
709,3,전통시장,2130213,방신전통시장,2,,,,,,,,,
710,3,전통시장,2130227,고척골목시장상점가(그라운드 고척),9,,,,,,,,,
711,3,골목상권,2110674,강서구청가양동별관,13,2.0,,,,,,,,
712,3,골목상권,2110594,신월중학교,5,,,,,,,,,
713,3,골목상권,2110452,새절역 3번,26,,,,,,,,,
714,3,골목상권,2110859,난향초등학교,13,,,,,,,,,
715,3,골목상권,2110705,고산초등학교,5,,1.0,3.0,,,,,,
716,3,골목상권,2110792,영등포역 2번,19,,,,,,,,,
717,3,발달상권,2120042,"숙대입구역(남영역, 남영동)",42,2.0,1.0,,,,,,,
718,3,골목상권,2111084,길동신동아아파트,6,,,,,,,,,
719,3,전통시장,2130154,상계주공1단지(가)상가,2,1.0,,,,,,,,
720,3,골목상권,2110224,외대앞역 2번,7,,,,,,,,,
721,3,골목상권,2110201,전농119안전센터,7,,,,,,,,,
722,3,골목상권,2110029,동대문역 1번,17,,,,,,,,,
723,3,발달상권,2120010,원남동사거리,22,,1.0,2.0,,,,,,
724,3,골목상권,2110003,세검정초등학교,15,,1.0,,,,,,,
725,3,골목상권,2110005,세검정,15,2.0,1.0,,,,,,,
726,3,전통시장,2130150,창동골목시장,17,,,,,,,,,
727,3,골목상권,2110481,불광역 7번,21,1.0,,,,,,,,
728,3,골목상권,2110395,신한은행 방학동지점,18,,1.0,,,,,,,
729,3,전통시장,2130159,공릉동 도깨비시장,12,1.0,1.0,,,,,,,
730,3,골목상권,2110742,KT금천빌딩(금천구시설관리공단),9,2.0,,,,,,,,
731,3,골목상권,2110981,국악고교사거리,2,,,,,,,,,
732,3,발달상권,2120201,도곡1동,36,,5.0,,,,,,,
733,3,발달상권,2120219,은마아파트,57,,6.0,,,,,,,
734,3,골목상권,2110860,호림박물관(성보고등학교),10,,,,,,,,,
735,3,골목상권,2110863,난우초등학교,15,,,,,,,,,
736,3,골목상권,2110865,남강고등학교(남강중학교),44,1.0,1.0,,,,,,,
737,3,전통시장,2130279,관악신사시장,14,1.0,1.0,,,,,,,
738,3,골목상권,2110875,보라매동주민센터(당곡고등학교),8,1.0,,,,,,,,
739,3,골목상권,2110806,서울시립영등포장애인복지관,5,1.0,,,,,,,,
740,3,발달상권,2120146,한강성심병원,16,1.0,3.0,,,,,,,
741,3,골목상권,2110798,신풍역 2번,7,,,,,,,,,
742,3,골목상권,2110811,보라매역 4번,5,,,,,,,,,
743,3,골목상권,2110791,신풍역 3번,13,,,,,,,,,
744,3,골목상권,2110780,신길대성유니드아파트,10,,,,,,,,,
745,3,골목상권,2110814,서울지방병무청,18,,,,,,,,,
746,3,골목상권,2110888,청룡동주민센터,11,2.0,,,,,,,,
747,3,골목상권,2110785,영등포푸르지오아파트,14,1.0,,,,,,,,
748,3,발달상권,2120159,서울대입구역,107,1.0,6.0,,,,,,,
749,3,골목상권,2110758,문래소공원,3,,,,,,,,,
750,3,골목상권,2110559,성산중학교,7,,,,,,,,,
751,3,골목상권,2110580,양원초등학교,5,,,,,,,,,
752,3,발달상권,2120107,공덕역(공덕오거리),97,2.0,10.0,,,,,,,
753,3,발달상권,2120097,충정로역,26,1.0,3.0,,,,,,,
754,3,발달상권,2120136,영등포구청역,51,3.0,3.0,,,,,,,
755,3,골목상권,2110369,성신여대운정그린캠퍼스,20,,,,,,,,,
756,3,발달상권,2120077,미아역,55,,3.0,,,,,,,
757,3,골목상권,2110359,수유시장옆,2,,,,,,,,,
758,3,골목상권,2110333,돌곶이역 5번,16,,1.0,,,,,,,
759,3,발달상권,2120070,한성대입구역,48,,3.0,,,,,,,
760,3,전통시장,2130125,장위전통시장,8,1.0,,,,,,,,
761,3,전통시장,2130122,밤나무골시장,3,,,,,,,,,
762,3,발달상권,2120073,미아사거리,33,3.0,,,,,,,,
763,3,골목상권,2110357,가오리역 1번,8,1.0,,,,,,,,
764,3,전통시장,2130120,돈암시장(돈암제일시장),14,,,,,,,,,
765,3,골목상권,2110309,대광초등학교,4,,,,,,,,,
766,3,골목상권,2110497,가좌역 3번,26,,2.0,,,,,,,
767,3,골목상권,2110272,신내1동주민센터,29,1.0,1.0,,,,,,,
768,3,골목상권,2110250,화랑대역 7번,4,,,,,,,,,
769,3,골목상권,2110274,서일대학교,29,,,2.0,,,,,,
770,3,골목상권,2110241,먹골역 5번,29,2.0,2.0,,,,,,,
771,3,골목상권,2110236,신묵초등학교,15,1.0,,,,,,,,
772,3,골목상권,2110243,중랑노인종합복지관,21,,,,,,,,,
773,3,골목상권,2110158,중곡3동주민센터,31,1.0,,,,,,,,
774,3,골목상권,2110146,신자초등학교,12,,,,,,,,,
775,3,골목상권,2110082,용산구청,7,3.0,1.0,,,,,,,
776,3,골목상권,2110080,해방촌예술마을,18,,,,,,,,,
777,3,전통시장,2130053,백학시장,23,1.0,,,,,,,,
778,3,전통시장,2130049,신당 미래유산 먹거리 골목형상점가,9,1.0,,,,,,,,
779,3,전통시장,2130031,청계천공구상가,3,,,,,,,,,
780,3,전통시장,2130035,방산종합시장(방산시장),19,,3.0,,,1.0,,,,
781,3,발달상권,2120036,장충동족발거리(남소영길),16,1.0,1.0,,,,,,,
782,3,발달상권,2120031,을지로3가역,65,4.0,3.0,,,,,,,
783,3,골목상권,2110122,마장역 2번,26,,2.0,,,,,,,
784,3,골목상권,2110376,수송초등학교,14,,,,,,,,,
785,3,골목상권,2110068,남영역 1번,20,3.0,1.0,6.0,,,,,,
786,3,골목상권,2111077,길동주민센터(강동도서관),35,3.0,,,,,,,,
