상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
2110461,8315,5628,2687,1031,1225,1026,1104,1242,1521,1166,8,177,1048,1184,4834,1064,5101,3115,12,883,1510,1700,1915,2196,457811554,292510225,165301329,53999915,61333778,50107342,58731526,68337664,95553407,69747922,399197,2347314,26885732,39883393,309032683,79263235,282391184,163965274,1156605,42241880,79278080,94969061,119792677,108918155,12,258254,121495,136759,27680,34154,38972,42237,40862,74349,38296,51150,37715,40840,57491,32762,37242,37382,37028,37178,37896,36832,34695,39,7,,,,,,,,,,56290,566191,341854,414830,594403,227412
2110460,26095,18405,7690,4050,3599,3630,3313,3813,3924,3766,25,858,7961,4927,10984,1340,15996,8659,224,2844,4083,5039,6422,6043,788425218,510254803,278170415,107337870,99521476,100190277,95332046,107873134,141361950,136808465,764368,13596013,187294775,126442372,401568596,58759094,473917604,261117347,2910445,79175469,123597772,160517937,203779158,165054175,30,2102093,919495,1182600,315164,304044,297405,351815,307346,526323,606185,426690,223934,230154,337099,278035,294508,296137,296921,292942,293941,311632,316013,969,44,1,1,,,,,,,,90176,1011178,491338,574491,827332,325548
2110459,9960,6677,3283,761,1467,1496,1323,1630,1869,1414,20,699,3197,1792,3890,362,5669,4144,58,717,1542,1863,2903,2731,336012726,218475147,117537579,28942012,45863884,51265947,42723331,49679973,62960751,54576828,540153,9760304,88385597,52108866,163526078,21691728,193891588,136210331,990287,22131452,55863047,72086795,97367760,81662580,8,923836,414157,509680,162055,125191,130598,154113,130719,221161,209785,170898,111686,124281,182369,124818,130265,130723,131443,130389,130706,134707,135605,547,9,,1,,,,,,,,132216,1552588,695656,812815,1419723,529686
2110458,5375,4321,1054,994,695,934,742,956,949,105,,91,2425,985,1262,612,2657,2657,15,468,593,2346,1066,826,99000687,68307871,30692816,15512696,9372095,14074092,12349011,16999977,28823052,1869764,,2664677,43500303,13768029,27934176,11133502,53925030,43394010,385699,7897105,23890022,32552438,18938779,13654998,10,1432338,671326,761013,315097,192940,184244,208330,213441,318288,394860,324464,167748,160221,207615,177431,203226,201057,201410,198867,199045,210943,217790,404,17,,,,,,,,,,7234,117228,56742,72837,91088,35088
2110457,15359,11260,4099,2310,2461,2239,2396,1854,2033,2066,386,2682,4890,2159,4905,337,10062,4868,294,1711,1594,3307,4654,3366,292599405,199539009,93060396,36800553,42325369,40262108,42922789,37228190,46090499,46969897,5417498,26579799,66014294,29306258,151974566,13306990,191874005,83990648,2179314,24696699,38967963,66160372,84229174,59631135,9,783187,333077,450110,146569,99909,105330,117925,128366,185089,202602,160385,91064,90921,132694,105520,112428,111856,111306,111578,111837,112844,111337,484,10,,,,,,,,,,97523,1088633,517989,601499,862333,339941
2110456,10765,7764,3001,1715,1223,1724,1639,1463,1609,1392,,348,4133,1603,4153,528,6816,3303,111,943,1442,2010,3197,2419,235236019,162538956,72697063,33628011,22307360,33490535,37194081,35918969,41719980,30977083,,10929946,91616446,28110474,89463880,15115273,150701703,71215185,1625936,16921986,26934158,46757306,70534632,59142875,17,1764269,739828,1024441,365726,231230,239642,277979,254073,395620,504653,381420,200399,186114,266882,224801,247030,247175,246635,244014,243059,260119,276237,966,17,2,,,,,,,,,45703,389206,192730,224908,325153,142970
2110455,22179,14901,7278,2599,3013,2945,3053,3291,3767,3511,127,417,5384,2947,10269,3035,13551,8101,261,3022,4655,4934,5071,3710,812232273,525741956,286490317,88673772,111793022,99389559,114129648,111755955,148858654,137631663,3160179,8400976,123505238,77176923,455779467,144209490,489396844,302849061,4716802,113322951,180383631,188765934,182387425,122669162,31,2310022,1040900,1269121,475457,285093,295902,372205,331802,549564,705197,482766,234560,222165,342562,322771,328119,327408,328715,324100,325603,334507,341569,678,21,2,2,,,,,,,,65822,493791,247480,298249,476528,213561
2110454,1852,1506,346,315,249,323,328,291,267,79,,55,725,254,661,157,1141,670,15,187,241,371,505,491,36248025,29267098,6980927,5289534,5314187,7206912,6321913,5134552,4945092,2035835,,487318,12696306,4467956,14746510,3849935,21619034,13794909,519505,2445583,4918527,7252334,10429597,9848397,9,1247346,562418,684929,246452,150248,165955,213607,176660,294425,402259,264493,121462,110055,170577,178499,178913,178538,177898,174792,174914,178138,184154,481,5,1,,,,,,,,,38000,363058,178694,217920,305595,126352
2110453,38223,26085,12138,5362,5070,5489,5084,5080,6219,5919,62,2759,12943,6773,14055,1631,21816,13734,85,3047,5446,7631,8855,10489,1288062316,838218538,449843778,167421517,155346034,192536282,157370550,165544155,226702381,223141397,2104093,56548941,381598062,200779717,575969388,71062115,746460680,430683820,1642988,101826493,197860684,272305518,296148432,307360381,23,2121517,975128,1146388,307293,296071,336916,349006,313782,518448,629495,437453,213897,209941,327750,302984,300266,301775,301921,298393,298941,308116,312104,515,25,2,,,,,,,,,132633,1639837,733429,870799,1584411,605719
2110452,10096,7678,2418,1608,1312,1571,1822,1365,1431,987,,135,4278,1538,3810,335,5636,3725,6,643,1406,1668,2660,2979,338840522,259863799,78976723,36215299,57736292,48098146,62122628,55691434,43922225,35054498,,1796261,139018949,44616968,134943579,18464765,158192115,109374729,137882,15025422,34170995,61432315,75189261,81610969,20,1142829,533545,609286,158946,152916,162903,169497,177971,320599,294659,233117,132526,135228,197378,149920,162060,161158,161801,160245,161711,167078,168778,420,26,,,,,,,,,,40729,424111,224265,277666,430812,173139
2110451,18569,13169,5400,2270,2681,2732,2638,2848,2743,2657,15,580,5991,2861,8178,944,11615,6034,33,1217,2334,3465,4823,5781,527797297,340689016,187108281,53827387,69472510,73350496,65868245,78170378,105185276,81923005,299792,11713133,123523878,78642361,269779683,43838450,344173371,155473535,618649,25078106,63690184,90657991,154563454,165038524,37,1686891,758776,928115,247901,232120,244024,241387,254190,467268,509412,351675,170687,163822,254438,236858,236866,237254,237105,235424,232774,250437,257032,1296,16,,,,,1,,,,,17617,206789,101057,124468,191351,78600
2110450,18537,14766,3771,3157,2877,2327,3116,3289,2577,1194,9,612,7209,3135,6409,1163,9976,7317,322,2189,2972,3582,4735,3495,438732806,347369703,91363103,78950234,55751424,52992746,86744580,72930719,60143824,31219279,106225,17013487,152903353,75339230,155903804,37466707,239563170,146659584,5422755,40745905,66222132,79530326,92358547,101943087,26,2357856,1057799,1300058,480313,276828,317819,366813,355020,561064,683952,496449,250440,244583,360066,322368,335427,334063,336571,329888,329912,340358,351637,1576,20,,,,,,,,,,35947,311136,143360,165702,235319,96023
2110449,14300,11692,2608,2581,2317,2250,2347,2197,1843,765,,374,6977,1856,4751,342,9585,4022,7,789,1446,3267,2477,5623,309864681,226555680,83309001,46011717,43009791,43407688,49534307,44592177,55543142,27765859,,7445721,101537236,39140750,145403148,16337826,190858120,86667697,119550,17113785,29007049,62922727,64566393,103796312,10,1256804,550458,706347,200984,161387,182743,194360,190758,326573,355161,261781,139963,138101,197354,164446,177607,179294,179180,176863,176511,182285,185066,717,26,3,,,,,,,,,25396,245224,124168,147787,219319,84911
2110448,18445,15563,2882,3115,2824,2945,3152,3527,2551,331,,622,8881,3218,5577,147,10294,6528,49,1235,2719,4153,4215,4452,224031932,183016363,41015569,36982306,31970342,33986266,34832023,45245426,31952324,9063245,,5270518,120170306,28618204,64643017,5329887,123677041,75823457,416998,13058617,39911440,54367309,51308330,40437804,7,753313,341963,411350,111416,91562,126416,120694,113940,189282,216886,153624,78562,81243,121794,101205,103024,102623,103521,101566,101592,117084,123903,120,11,,,,,,,,,,37836,329772,152866,174795,254105,109522
2110446,157,78,79,9,30,9,10,20,49,30,,,9,10,99,39,69,78,,10,40,68,,29,13547870,6693366,6854504,1936618,2202963,740611,610526,1202648,5130851,1723653,,,1766440,480201,8526837,2774392,6491004,6215763,,550376,3073684,7307470,,1775237,3,320578,159064,161514,73628,32394,40025,48981,44440,81110,65510,66069,42879,48800,60386,36934,45283,44884,45023,44505,44432,46679,49771,375,7,1,,,,,,,,,10633,122698,58679,78429,107904,47711
2110444,8423,6396,2027,1134,1235,1254,1536,1237,1231,796,111,620,3853,1136,2448,255,4449,3143,,399,894,1204,2866,2228,326562391,222705230,103857161,37992970,42109851,45533432,55121473,41947504,55108507,48748654,1841270,10966243,114000729,52542545,130654020,16557584,168157406,128989203,,14530541,31906137,50668331,105919717,94121884,5,100832,47846,52987,14159,13081,14521,16231,17291,25550,19820,21046,12999,14039,19777,13150,14366,14565,14326,14568,14408,14345,14254,170,7,,,,,,,,,,118805,2458075,743432,884634,2239908,632826
2110442,2513,2007,506,275,469,380,394,489,201,305,,,1114,224,1064,111,959,1399,59,944,127,395,721,111,59421818,42537429,16884389,5489564,10300927,8520648,10069655,8156635,8116108,8768281,,,16244485,4027564,31241137,7908632,28116356,19583064,1323682,12879134,3911556,9247187,17770066,2567796,3,58661,24815,33846,15466,8351,5057,9253,7932,12604,12777,13012,8384,8439,9997,6052,7942,7965,8021,7843,7992,9293,9606,76,2,,,,,,,,,,10253,154575,93523,93426,119469,44596
2110441,13376,11002,2374,2265,2093,1850,2192,2602,2175,199,,,2218,2036,7952,1170,7009,6038,150,1548,1495,5030,3816,1006,246553216,195292475,51260741,41223428,37420904,31111629,40691397,44845117,43558656,7702085,,,43310356,36221509,145095956,21925395,127792632,107895977,1954542,29619721,26700151,81661979,75154249,20597965,12,553406,248088,305317,171499,55201,47129,102196,89267,88114,135958,114246,73113,71940,92830,65319,76161,76368,77662,77856,77161,83064,85135,172,10,,,,,,,,,,7958,109105,43030,50233,63712,27232
2110439,3526,2503,1023,643,435,497,511,417,551,472,,195,737,797,1674,123,1659,1854,,164,329,737,1288,995,94785120,62497966,32287154,15274840,11110678,11404221,11867111,12841116,17136208,15150946,,4687909,16683687,19350648,48929034,5133842,49270954,44306031,,4361517,8541683,21036643,35229497,24407646,9,854070,401048,453021,100863,94447,94663,116413,151896,295789,256664,176667,87440,83123,129073,121103,121696,122227,120936,119498,119988,124133,125592,63,9,1,,,,,,,,,43703,525946,240486,261981,404031,152398
2110438,85863,61947,23916,11568,12407,13154,11866,12952,11564,12352,987,1907,23396,12204,40564,6805,45886,35168,1239,18443,15773,20626,18438,6538,2540880557,1743467027,797413530,339193341,374477785,334554073,341612811,353629017,369685494,427728036,15877980,46324747,507613465,390969396,1326054603,254040366,1233507238,865509400,22987581,454496640,403911549,518804446,483099496,215716927,46,1323748,680391,643358,201610,372125,164440,156441,157125,272008,343130,262509,152842,157183,232941,175145,187277,186913,187016,184956,187543,195406,194637,230,33,1,1,,,,,,,,17832,250990,122585,141080,217961,91727
2110437,11327,8166,3161,1128,1423,2227,1507,1881,1818,1343,,332,2791,2524,5327,353,7353,3244,16,478,1229,2231,2671,3973,391741431,289649972,102091459,40540409,53068827,68113953,52389841,75536942,49452158,52639301,,2397051,77148084,63992755,235351543,12851998,268997433,103376297,126331,7705874,33843242,94758014,95019537,140920733,18,740502,341317,399185,103425,70589,84070,101096,127914,253405,134732,146194,101946,108231,155455,93944,103463,103591,104424,103872,103860,111101,110192,116,18,1,,,,,,,,,44563,540573,252591,277447,427936,164818
2110436,30305,19476,10829,3914,3844,3956,3727,4035,5679,5150,38,1593,7508,5483,13557,2126,18120,10649,99,1557,3962,7003,9543,6603,1228826878,724612604,504214274,159974579,138993819,152337315,128415848,144891043,265149366,239064908,534158,29031942,232153341,230453301,652134638,84519498,729718051,392543591,2407559,75942830,153456515,293579077,358624329,238251333,7,351213,160123,191091,67410,38200,31952,53561,57835,102254,105370,68888,36733,37306,54215,48700,49314,49436,49491,49306,49412,51956,52297,93,8,,1,,,,,,,,89772,1407566,623268,698350,1209995,497946
2110435,20327,17336,2991,3443,3475,3293,3833,3292,2174,817,11,246,8029,1834,8971,1236,11919,6443,702,7304,2781,2692,3970,910,432389879,364220076,68169803,70814966,72092443,64825188,83136386,73351093,48988113,19181690,909499,3370129,132809881,22932736,234922404,37445230,208448584,120200522,10816557,138451250,49686285,49400084,63646451,16648479,18,66495,33781,32715,10738,15377,9007,8518,8967,13888,19274,13660,7545,7361,9872,8783,9800,9781,9748,9888,9655,8770,8856,73,2,,,,,,,,,,28422,281465,142648,167192,238399,101960
2110434,2005,1469,536,510,242,277,194,246,367,169,,44,818,200,754,189,1270,521,,111,314,302,371,695,45219210,33119656,12099554,12588457,6561268,5878554,3800297,4291080,9400670,2698884,,672515,19364391,4633500,17160165,3388639,29539109,11090254,,1676616,13413024,4745818,8873765,11920141,9,546750,258744,288006,65152,115771,79107,71181,83291,132247,146143,114409,62818,62610,89722,71048,77737,77264,77479,77197,77705,79633,79736,121,4,,1,,,,,,,,123780,1031895,547265,628508,1053062,402471
2110433,3616,2904,712,637,550,440,585,692,473,239,,8,1074,460,1738,336,2424,899,,506,993,803,456,566,121472139,92132028,29340111,21328428,16790088,15648493,16394347,21970672,17186435,12153676,,106825,20954271,8244123,76185347,15981573,69330667,37907006,,23320642,34032673,22006596,16911701,10966059,11,1530322,765786,764535,219329,437608,197748,176565,175702,323367,463115,309322,160462,157089,233947,206385,215899,218354,218813,215355,216061,222415,223424,401,5,,,,,,,,,,42188,291831,161884,189775,291860,123161
2110432,18937,15331,3606,2763,3046,2916,3583,3023,2163,1443,10,765,10503,2231,5188,240,11006,4627,67,1251,1627,2751,4784,5149,862133407,699952946,162180461,134857253,131724556,112051242,163620189,157699706,96193543,65986918,1428659,17909137,350075292,107606128,361103461,24010730,356302320,147667049,766975,33771898,71281287,90720759,139742400,167686050,19,249667,115282,134385,43808,52443,27584,33286,40732,51813,58407,52581,35530,34511,41127,27512,35407,35169,35405,35349,35292,36763,36282,894,12,1,,,,,,,,,30062,292361,160405,187826,274957,128440
2110431,164118,111091,53027,21746,23506,18879,22800,24160,28412,24615,305,3830,39380,28017,80623,11963,103197,58260,2404,18943,26168,36161,47329,30456,4916792583,3142073813,1774718770,527743743,663826069,608914943,635714733,705874325,979987945,794730825,11088273,52639838,758698371,720684597,2818713328,554968176,3179958016,1621605269,39456539,498983679,696682567,1152006523,1474053890,940380089,65,561381,256197,305184,93064,69845,57018,84074,96222,161157,84581,99753,82024,91236,138104,65683,77116,76148,75947,77093,78081,88340,88656,124,27,,1,,,,,,,,89123,1414769,637487,714245,1233450,503345
2110430,14434,9011,5423,1373,1884,2107,1759,1888,2651,2772,,1354,5537,1925,5249,369,7715,5997,94,775,1599,3458,4798,2984,409231319,243274625,165956694,44358100,48622021,63028201,40545267,46721036,84127989,81828705,,19460108,112928350,63065459,200383967,13393435,213529283,157715965,1182472,19863863,44166799,103459815,119854167,82718132,6,117804,53054,64751,22251,11368,10680,17987,19302,36219,18409,22270,18048,19508,26141,13428,16803,16592,16700,16808,16917,17329,16656,307,11,,,,,,,,,,96633,1495559,664953,744952,1275604,522403
2110429,70540,53093,17447,10882,10063,10837,10710,10601,10073,7374,512,4652,26976,11808,23441,3151,44441,19687,134,4910,10444,15462,20044,13141,2013004918,1407128680,605876238,264686294,269253234,295316207,283945950,293926995,363243883,242632355,5170660,66981834,538335271,303545554,958837402,140134197,1134334067,550169921,2311642,120065212,287206843,400793220,503408435,370718636,54,2420288,1160337,1259950,318166,379924,356378,376947,377673,611201,605957,487343,291060,296127,420410,319393,344906,343778,343529,344532,346893,352123,344525,2074,41,1,,,,1,,,,,110521,913414,462492,535797,905119,335138
2110428,22165,15197,6968,2981,3168,2753,2942,3353,3778,3190,231,1304,6055,2605,9310,2660,14084,7491,52,1446,2740,4471,7918,4949,606651354,393840475,212810879,71310722,78400376,70785214,80921568,92422595,119342695,93468184,7986742,21821530,126854746,56012285,312572686,81403365,378593196,194047999,667511,39721472,81969612,137059680,192202774,121020152,51,3413998,1574192,1839806,546569,400053,390682,475255,555064,1046375,1025549,702282,355113,346975,516006,468073,482462,482745,483049,475787,473190,501001,515764,491,26,1,,,,,,,,,75254,1270276,558760,628831,1097623,434938
2110426,39359,30801,8558,6187,6134,5600,6434,6446,5880,2678,13,800,15080,6629,15368,1469,24504,10730,26,4096,5133,8011,12692,5274,798071131,591320306,206750825,125103452,111986434,102757448,133769741,117703231,122217877,84532948,363595,13901921,265155267,132099846,344529967,42020535,473713006,257199791,530842,58319329,98345588,177830533,268615358,127271151,32,1884314,836610,1047705,323515,255593,192498,265869,316933,529906,447913,376313,232903,241801,344794,240590,260404,260539,261976,256887,258236,287103,299169,337,26,1,,,,,,,,,33179,443990,220936,234460,351053,153775
2110425,32551,21021,11530,2991,4224,4286,4759,4761,5622,5908,24,3926,9792,5437,12105,1267,23004,9310,29,2444,4015,5074,9777,10972,757467172,464362633,293104539,51481579,92056113,86193954,129299615,105331372,140449944,152654595,382889,36281418,213731511,113679501,347041343,46350510,464904850,246540034,322040,79488026,106768303,137387909,208687319,178791288,23,600229,266813,333416,88704,71968,63162,81727,105304,189364,109729,112252,84975,95502,128201,69570,82656,81634,82216,81563,82390,93373,96396,130,14,1,,,,,,,,,104082,1556592,714240,799328,1366968,557004
2110424,24656,17596,7060,3373,3632,3076,3678,3837,3761,3299,157,1300,9176,4051,8152,1820,15566,8049,202,2174,3909,5553,7634,4145,547063683,369457405,177606278,75414928,67274056,72538000,78766723,75463698,97132215,80474063,4929356,16033634,178652080,66173950,230945904,50328759,324040513,179657979,2509274,41298443,82482606,126877532,144670815,105859826,32,2420413,1109678,1310734,389273,296966,277410,319479,419917,717367,639845,505199,285898,285840,390929,312703,343751,342258,341170,338091,341071,353763,360310,388,14,,,,,,,,,,151394,2098649,1323663,1559185,2500427,925025
2110423,26607,18689,7918,3086,3746,3807,4018,4032,4313,3605,52,673,5244,3002,14125,3511,17117,8571,197,4435,5369,5276,6263,4152,1108545331,769542602,339002729,124217727,150228321,155416274,159828766,179851514,185602040,153400689,1061308,8994396,111051453,91225085,689787134,206425955,710663639,322119325,7453586,184302911,207632666,227497312,248809135,157087356,23,247017,119133,127885,37051,35196,34399,37876,36678,65818,47844,47997,32073,36079,52369,30654,34469,34667,34582,34493,34607,37529,36670,280,21,,,,,,,,,,115190,1421720,696772,813740,1428982,523354
2110422,4025,2901,1124,591,360,517,624,809,697,427,,139,1006,721,1860,299,2018,2007,85,613,684,838,1083,722,74994112,53215168,21778944,10859861,10526160,7079861,10494265,14255021,13283626,8495318,,1448534,16491413,9148133,37539091,10366941,38991294,36002818,1348609,16123791,12301915,15156319,16769688,13293790,5,653242,304395,348846,117189,97197,86328,92113,106901,153515,136781,124398,88282,93069,130646,80068,91908,91939,93127,91559,93655,96306,94746,277,9,,,,,,,,,,185298,2279387,1453061,1718444,2718521,1023131
2110421,64304,45303,19001,8527,8640,9325,9100,9711,11082,7919,45,1195,15126,10234,32428,5276,39207,23148,907,9100,11246,13738,16873,10490,2300869285,1584478626,716390659,288406490,311037868,315888911,306540049,362605308,430770058,285620601,1134664,21246406,349391779,297784442,1382311662,249000332,1475816430,694916450,25074091,309319384,393485061,494355883,581363937,367134529,40,323558,159693,163866,39261,48410,43219,49218,48740,94711,61790,61351,41797,47809,70284,40527,45344,45331,45098,45311,45991,49164,47320,249,20,,,,,,,,,,142486,1598836,795541,929943,1648611,615456
2110420,33806,26551,7255,5520,5309,5150,5681,4891,4522,2733,75,1504,11949,4915,13207,2156,21269,11106,1191,8709,5064,6500,7513,3400,654409745,486940624,167469121,98968221,93371357,93247702,107432279,93921065,95130236,72338885,1656876,17915147,167573007,75263129,318114442,73887144,402582815,201426234,15934154,162364437,88865206,119490583,145249893,72104773,27,683613,361701,321912,106431,170236,79248,91908,85002,150788,167278,138807,83955,83489,120624,89458,98225,97852,98680,97748,96573,96156,98377,814,18,1,,1,,,,,,,61714,640496,322920,362751,527244,200406
2110419,115130,74214,40916,14348,15425,14543,14856,15042,20035,20881,231,1512,31829,22558,52268,6732,69724,40007,989,10895,16296,19313,33202,29045,3982306113,2488029005,1494277108,473583854,512024429,488256314,485809820,528354588,744935484,749341624,7176086,38149590,786676546,712231575,2115935234,322137082,2435087650,1316157718,27276636,366309012,561339709,681729563,1170580367,944010083,80,688408,325006,363402,120663,80405,76870,91206,124777,194488,156741,135545,89728,91463,129225,85705,95517,95747,96251,94982,95132,104097,106683,789,22,1,,,,,,,,,64298,824530,402548,453552,752929,269684
2110418,1044,925,119,231,139,265,167,123,79,40,,19,453,156,384,32,660,258,46,242,61,138,244,189,49069606,43330775,5738831,13444945,6360840,9851180,10786341,2887469,4848597,890234,,193044,17299704,3883570,27319708,373580,24229588,12958737,321740,2421499,1147331,4858322,15871685,12567749,8,482266,252295,229971,85387,108840,61384,64325,54642,107686,111286,101681,66854,66013,79244,57185,71577,70419,70439,71190,68682,64945,65015,100,14,,,2,,,,,,,16839,179913,98349,116756,153238,56318
2110417,14324,13992,332,2878,2767,2976,3285,2086,166,166,,296,11197,2381,284,,2113,11923,1778,7559,613,1253,2494,338,88759523,81899529,6859994,20295378,14932805,15461502,18038156,13171688,3429997,3429997,,3037963,63545406,13381765,5364392,,20877697,55113583,7193759,37162081,3618157,9294152,14892616,3830515,7,432034,207177,224857,83280,66492,52209,59666,59800,110588,162263,93589,32793,29835,49469,64085,60903,61695,62158,61390,60873,61379,63636,26,3,,,,,,,,,,47195,604587,324667,364411,495833,164745
2110416,48296,32163,16133,5994,6704,6256,6465,6744,8308,7825,90,924,16994,10985,18345,958,23695,21188,226,2364,5555,8869,12296,15574,2809963540,1787968600,1021994940,298361731,356400011,350875082,350691449,431640327,543268985,478725955,1271319,49903988,832059619,718958119,1149457387,58313108,1304264040,1084922829,3802517,97679046,278571662,461282621,682988448,864862576,24,713414,332661,380753,153303,77007,85689,97277,114281,185859,147890,133902,96920,102619,143926,88155,98379,98546,99135,98031,97967,110000,111357,468,15,,,,,,,,,,22588,232664,128924,155590,243610,109918
2110415,63510,49235,14275,8878,9701,9718,10523,10415,9168,5107,17,1800,28098,10256,21186,2153,40380,20090,300,6116,11504,11092,17769,13672,1543427226,1087015189,456412037,194540393,213528769,217105910,224610170,237229947,274160935,182251102,456847,41997802,432662552,229411524,728971295,109927206,971530605,489714320,5088735,137110263,262829620,259703578,441393975,354965821,44,1928074,921724,1006352,332167,235655,237648,279212,313455,529938,487715,387426,231345,235563,339378,246648,267997,269029,268903,265373,266072,291219,299481,635,47,1,1,,,,,,,,77014,929077,458909,517069,844825,305048
2110413,9114,7013,2101,1446,1375,1470,1261,1461,1299,802,7,426,3913,1376,3102,290,5806,2957,33,624,1184,1368,2920,2634,263991348,178677689,85313659,32004654,38914200,40478138,29301232,37979465,48857587,36456072,157634,7308264,76275303,34247617,128071687,17930843,158948468,84141411,394084,17582348,31183976,42354517,78694579,72880377,7,121860,55140,66720,20358,12560,15498,17296,17742,38408,35018,24477,13183,12661,20168,16352,17438,17335,17278,17186,17405,17646,17572,54,12,1,1,,,,,,,,20771,147347,78270,90125,131606,52631
2110412,6700,5263,1437,1092,1014,1258,885,1014,911,526,13,129,3375,693,2310,180,4454,1437,64,501,783,1630,1848,1065,288721779,219994084,68727695,38859482,28392130,61398624,44783066,46560782,37447576,31280119,385065,1886819,124786749,28764360,121500861,11397925,205990551,51342007,667446,16506455,20684411,59916123,65852542,93705581,4,149353,70903,78450,31063,16449,18963,22275,24496,36104,34480,31458,19167,19342,25811,19095,20983,21091,21120,20965,21018,22085,22090,25,3,,,,,,,,,,11239,187684,95478,117535,157308,62920
2110411,15870,14125,1745,2756,2610,2936,3216,2607,1009,736,,1033,7827,2044,4746,220,9862,3899,6,722,1522,2727,5571,3213,439033815,380039852,58993963,68551559,80210286,80843301,83614255,66820451,36973823,22020140,,20694939,192268258,50378643,159733070,15958905,264161422,113243347,140752,17358114,49529339,77786184,139542937,93047444,18,391676,190744,200932,39684,46326,49457,57033,67466,131711,87851,79836,51973,52400,70658,48956,56294,56487,56541,57193,55665,54563,54933,413,7,,,,,,,,,,68516,554100,302241,346085,483231,155983
2110410,34643,25211,9432,5052,4684,4811,5388,5276,5260,4172,252,475,6202,3863,19447,4404,21145,12182,270,5135,5277,7297,8279,7073,1354039224,943177684,410861540,189089916,173732183,177229886,208198306,194927393,243380523,167481017,6299314,7401445,128455806,106635099,890336333,214911227,840525213,455721699,6462964,212381582,239712805,303419149,318915964,215354450,43,438493,217379,221114,57871,59336,58046,68305,76963,117972,91773,85778,59312,62992,85299,53341,62514,62402,62650,62865,63245,62698,62120,957,22,,,,,,,,,,122514,917577,501051,585678,876321,293045
2110409,18333,11970,6363,1795,2600,2522,2164,2889,3504,2859,80,27,3808,2152,10247,2019,10139,7751,51,2495,4112,3447,4916,2868,736123144,455475627,280647517,75216943,96422927,87051457,79591433,117192867,160435102,120212415,2552615,357087,98718881,74192407,468213817,92088337,435581614,281364112,1175460,104742526,175584657,143785946,186393709,105263430,25,812498,362553,449943,143708,104620,117759,120920,119644,205847,154623,152983,112657,123572,173502,95160,111749,111155,111950,111566,111986,127247,126844,3957,8,1,,,,,,,,,130150,1560137,855389,1024523,1597510,554777
2110408,9544,7788,1756,1678,1670,1183,1744,1513,1127,629,232,275,3179,1407,3876,575,4588,2086,,566,1378,1220,1398,2109,887925315,726947897,160977418,131252957,146871408,92775789,251915353,104132390,89342778,71634640,8134619,8019346,296455139,182326977,361497074,31492160,267321487,111726053,,41598344,69651958,67677034,73761161,126359042,3,331769,152120,179651,54539,42514,46005,46683,53576,88451,64983,64856,44706,47913,68634,40679,45340,45317,45208,44746,44899,52373,53887,359,14,,1,,,,,,,,52466,351136,196378,230239,333299,124568
2110407,50453,33384,17069,6637,6002,6851,6604,7290,8985,8084,57,2638,14939,9635,20559,2625,33238,16043,401,3037,6495,8059,13691,17599,1877592748,1175309335,702283413,213773980,211771584,237527861,232254137,279981773,370034769,332248644,2009095,52491431,397927797,341753645,951970900,131439880,1181328820,630636247,9661795,121334599,245678473,340173972,500934283,594181944,48,899886,445428,454459,92185,108673,103350,125157,158659,311864,251895,188814,101279,100327,141436,116136,126617,128374,126741,126483,125617,132032,134025,562,37,2,,,,,,,,,29586,190615,107704,123923,183808,64234
2110406,103727,52367,51360,8895,10669,12466,10517,9820,22748,28612,,1102,34516,38765,28173,1171,67673,34258,94,4232,7532,10713,24144,55214,3900955650,1818839666,2082115984,272932505,372751955,449586528,372845829,350722849,921795814,1160320170,,24360547,933580556,1442271646,1418996902,81745999,2585300427,1227350142,3476271,206446489,337801268,472019809,977876014,1815030724,59,198887,95509,103378,24430,20554,22394,24451,34688,72371,41920,44500,25369,27823,36596,22680,27081,27552,27775,27755,27502,29818,31405,659,11,,,,,,,,,,84477,1142525,581157,647811,857138,285850
