상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,00시~06시유동인구,06시~11시유동인구,11시~14시유동인구,14시~17시유동인구,17시~21시유동인구,21시~24시유동인구
2110253,21980,16753,5227,3334,3258,3126,3391,3644,3733,1494,50,284,4886,2034,11187,3539,13376,7540,49,1677,4186,5268,5725,4020,902532117,635622262,266909855,127258356,113487735,117320130,133300390,144255651,175344449,91565406,1391487,6626121,145164026,84756422,471803900,192790161,522605853,309191640,1016033,60223757,152353946,182634060,259595420,175974273,31,803263,380996,422267,137830,93092,119560,132815,126917,193050,250721,163839,79622,79335,120162,109585,113174,111901,112835,112480,112194,117529,123151,181,10,,,,,,,,,,51545,285057,130847,155434,254013,103293
2110252,30351,22436,7915,4410,4098,4337,4737,4854,4505,3410,306,1115,12023,3843,10417,2647,18650,10358,42,3053,4738,5608,8134,7435,1000126636,676452152,323674484,147285533,104464156,118019832,144371120,162311511,196527478,127147006,4913181,19391083,274864839,122372206,461282850,117302477,588311883,333481663,1162275,68638565,142877428,213176007,280311212,215628061,33,736141,354522,381619,96721,85508,110533,113284,136143,193951,200528,151299,81146,83081,122283,97801,104397,102211,103297,104932,102025,107756,111525,712,16,,1,,,2,,,,,56780,389544,164337,199492,329805,129021
2110251,12639,9982,2657,1913,2060,2031,2007,1971,1822,835,169,380,4772,1598,4519,1201,6701,5373,65,1063,1449,2486,3700,3313,402362078,286261715,116100363,48007752,55400867,64989120,60567971,57296005,74122310,41978053,6121494,9995678,114104983,43353415,167922039,60864469,223609641,160185374,913971,28936715,44368464,70045135,112107454,127423273,16,754217,354129,400088,128922,94478,119460,105446,117547,188364,203339,153694,83120,84707,124934,104421,110564,108150,108071,107932,106812,105434,107256,147,18,,,,,,,,,,154347,1373455,623481,729625,1230852,464021
2110250,13714,8738,4976,1559,2057,1509,1822,1791,2696,2280,,,1520,1857,6822,3515,7351,6099,63,3166,3798,2870,2682,873,516452281,329721680,186730601,64398950,73635492,61391777,67147637,63147824,94102929,92627672,,,45767758,67844145,246017374,156823004,278603607,214924365,1979124,110652177,129608904,119142461,101472326,30672979,5,283370,135470,147900,72485,32102,32711,48511,39542,58021,60812,58418,38353,40892,51229,33666,40524,40170,39658,39886,38973,41065,43097,111,4,,,,,,,,,,38243,557541,283805,325847,454436,195692
2110249,18000,12244,5756,1724,2689,2646,2571,2614,3070,2686,636,226,3328,1695,8376,3739,10539,7324,162,2443,3271,3343,4463,4182,786706402,517060360,269646042,71046457,116502028,98428657,114937121,116146097,146760661,122885381,23616824,5303204,67401323,52329072,436983069,201072910,462231211,310169015,4443262,91688147,141126617,175059630,185849494,174233076,19,2226456,1030539,1195916,398303,275210,305921,299705,349417,597901,650051,475815,252464,232487,327118,288521,322325,319132,318459,317409,315265,309316,324550,783,22,,,,,,,,,,102552,1075386,478194,564489,970915,367276
2110248,8654,5878,2776,1120,1168,1237,1178,1175,1348,1428,111,19,2695,1747,3155,927,4995,3633,60,868,1823,1781,2399,1698,186210451,122474651,63735800,23349309,23767883,27783879,24608809,22964771,31177863,32557937,4508795,2109997,48853962,31500920,67836246,31400531,108417887,75321271,852745,21318486,37312557,39568719,48580305,36106346,5,405423,197127,208295,55695,62008,67620,68647,57496,93957,127971,83470,39987,38328,59204,56462,57266,56500,57287,57028,57417,58522,61404,85,3,1,,,,,,,,,45968,418485,246793,278475,408519,181159
2110247,28621,20774,7847,3929,4149,4050,4042,4604,4519,3328,19,745,8119,4365,12482,2891,16030,11449,295,3355,4671,5569,7171,6419,744269542,512594030,231675512,93217008,102874001,99490704,99636449,117375868,129939678,101735834,1120933,11825264,173710386,100204599,356279019,101129341,408909312,295258630,4809193,78745934,112837678,164371082,178825248,164578806,12,1975997,898017,1077980,268138,292035,297443,287021,307331,524030,593523,408190,201713,197757,303455,271358,282271,277243,277490,276560,274091,288733,299610,377,21,2,,,,,,,,,82190,821580,402850,458452,778753,292281
2110246,17498,13640,3858,2429,2805,2771,2413,3222,2322,1536,105,795,8083,2258,5169,1088,12165,4476,,1138,2290,2915,6455,3842,801886367,583366568,218519799,90900396,115788891,102084031,122815031,151778219,121840860,96678939,9943763,18244615,169407910,93651665,331437005,179201409,443521569,182091317,,49182633,101064780,136755900,238503019,100106551,18,1096169,525122,571048,115878,165722,186834,170845,191543,265347,294920,219006,124720,128077,184031,145414,157354,154959,154175,154208,154287,160234,160953,431,7,,,,,,,,,,130004,840531,442628,525411,833424,304681
2110245,17736,12803,4933,2595,2521,2666,2322,2699,2754,2179,657,1501,5885,2771,5034,1888,12857,4404,22,1598,1882,1925,3861,7974,294017203,197563816,96453387,40061330,35136824,44645974,36525468,41194220,49191306,47262081,12377779,29228444,98924850,48631996,74980271,29873863,196203508,84459717,697125,28438595,29305686,32200461,67755818,122265540,7,402313,189875,212437,46081,51132,61321,58183,68746,116850,122158,83356,40010,39615,62094,55078,56727,55643,55569,55469,55538,59685,63683,108,4,,1,,,,,,,,132920,958210,487188,569012,927026,348271
2110244,52315,36198,16117,7040,6873,7127,6886,8272,8807,7310,742,349,11554,5911,24892,8867,30393,20598,367,5428,9064,9760,12140,14232,2227590253,1475198320,752391933,268303694,289221930,291009054,283735877,342927765,407825962,344565971,20043436,7213922,335895722,205919338,1208449185,450068650,1280176599,810409608,4936246,191364287,355367085,437435762,529825159,571657671,30,685044,325818,359226,97554,85405,93956,97878,122003,188249,124530,133381,90528,98644,148628,89333,98661,98162,98534,97691,98781,97376,95840,250,18,,1,,,1,,,,,106134,1106833,492873,583243,997866,377525
2110243,45358,32375,12983,5890,6602,6502,6380,7001,7601,5382,1988,1686,12157,6007,17585,5935,28846,15223,9,2853,6791,9314,14497,10606,1560284084,1000935068,559349016,191081613,191136634,200702861,195606910,222407050,319070819,240278197,37501745,33703483,291082867,183253946,727452403,287289640,982449182,509301068,32362,81215059,196475206,304475989,517764559,391787069,54,979997,466035,513962,153687,111091,129707,149138,179452,256921,264602,194438,110349,113346,166290,130972,139036,138105,137152,135199,136663,143516,150326,317,21,,,,,,,,,,72167,443523,198215,235101,372233,141751
2110242,6532,5166,1366,871,1173,1218,841,1063,1022,344,509,106,1940,692,1923,1362,4500,1707,,640,1359,1045,1730,1430,240989072,173288471,67700601,26998987,42011408,47899943,25728731,30649402,55095674,12604927,24472435,1769262,44787656,21199051,93916608,54844060,154788082,71361703,,15430851,58843302,37824987,53355203,60695440,9,629641,297710,331930,87585,72599,94865,99929,107631,167033,215623,131019,57030,54703,84417,86849,89329,87905,87899,85774,87043,93260,98430,164,16,1,,,,2,,,,,44892,329547,138467,166743,261144,101326
2110241,39379,27532,11847,5142,5411,5598,5374,6007,6380,5467,110,1555,11455,5302,16618,4339,21061,16482,83,4404,6428,7542,9503,9583,1152153919,762402204,389751715,144977735,140993947,146219497,151004230,179206795,220245659,169506056,3107194,27942459,303645371,136392010,539435297,141631588,611248750,484519583,1473945,104731229,172516168,216657953,318513369,281875669,36,1145776,535930,609846,157734,154362,180089,169424,196345,287820,286746,222839,135283,139023,205863,156021,164798,164061,163356,163412,163208,163173,163770,415,29,2,2,,,,,,,,78916,811840,395487,451439,766709,286658
2110240,43600,28400,15200,5864,5862,5318,5364,5992,8567,6633,2717,1592,7915,5512,15952,9912,27701,15392,711,7365,8937,7532,10787,7761,1366251662,835157115,531094547,171428987,157739350,148330013,164058559,193600206,312317482,218777065,51781186,16760448,130125532,124303440,625995126,417285930,882545695,446168590,4137267,186865963,287964079,257000408,344633207,248113361,26,614125,296825,317300,59256,78188,82196,86954,112637,194892,166109,120691,66774,69850,108058,82645,86586,85496,85338,85760,85123,90750,95071,97,12,,,,,,,,,,103430,796642,400652,469816,761577,288903
2110239,14739,9348,5391,1635,1939,1599,1858,2317,2777,2614,497,353,500,1743,7228,4418,8753,5963,459,3847,3602,2753,2433,1622,494111844,308333245,185778599,52917358,67255822,47725117,63801282,76633666,96802520,88976079,30539797,14550479,12420120,52010331,228169822,156421295,308572211,180739654,11981324,128092713,118417737,80471704,89935205,60413182,7,135325,66460,68864,9771,20026,19488,19059,25254,41726,37344,27173,13943,14215,23683,18968,19155,18870,18755,18844,18985,20021,20694,,,,,,,,,,,,99104,706434,369342,433914,684759,252053
2110238,3190,2540,650,418,511,507,454,650,325,325,,20,1795,337,685,28,1808,919,,68,241,532,1000,886,74962564,59834068,15128496,10423622,12197556,12827839,9906227,14478824,7564248,7564248,,286971,37312343,7640773,20229392,1928837,42257024,20930978,,1982187,6621124,13601433,20229925,20753333,2,83731,40165,43564,7705,9228,13812,12869,17503,22613,24063,16781,8207,8273,13932,12475,11803,11763,11612,11659,11664,12444,12786,66,1,,,,,,,,,,99436,1005391,458238,546921,950937,364122
2110237,81330,53398,27932,8620,10423,11387,10878,12090,13978,13954,724,412,21979,12877,34147,11191,47172,31417,111,8583,14341,16046,20070,19431,3784359036,2267721670,1516637366,358993503,446466136,463189528,478950939,520121564,767760892,748876474,30751170,10404200,802372393,548692246,1752910697,639228330,2184979601,1398152306,2899703,327653877,664833099,848464128,905414056,833867051,64,1231180,602084,629095,143045,166572,185877,197470,227597,310621,307727,242924,143812,148412,220616,167688,175879,172456,174487,173236,172410,179362,183351,274,23,1,,,,,,,,,115953,819405,417181,487708,772930,278137
2110236,33355,23905,9450,4992,4634,4293,5191,4795,5686,3764,296,410,11212,5415,11857,4165,19353,12397,10,2952,6208,7204,8534,6844,1122645641,780609921,342035720,150097828,144988926,146991014,171590471,166941682,205097392,136938328,17013859,6232554,252852652,130483181,482891094,233172301,629534398,417463267,161179,94817940,205433380,239977548,296142537,210465080,30,1886069,879740,1006330,263085,246472,288574,285320,320205,482414,576943,381996,189925,188504,284358,264345,268192,265587,266386,265697,266114,274383,279711,1015,15,1,,,,,,,,,78916,811840,395487,451439,766709,286658
2110234,20393,13869,6524,2636,3046,3059,2519,2609,3354,3170,170,247,6599,2508,9127,1742,11915,7220,32,1680,3135,3270,4457,6563,675643250,420159948,255483302,79908037,103311551,86532067,72430103,77978190,124209472,131273830,10226351,3867471,161965751,59292775,340687446,99603456,376711896,240498519,415558,64697881,107993543,111044371,148544810,184514251,10,262279,128095,134185,21135,45942,43896,38922,48233,64152,56409,49160,31277,34067,54179,37189,37022,36252,36373,36170,36768,40017,39677,96,13,,,,,,,,,,87768,692202,361186,423706,667452,237471
2110233,28571,18971,9600,3546,3758,3963,3528,4176,4760,4840,142,242,4037,3940,14825,5385,17685,10368,24,3204,5966,5676,6941,6243,1403315960,876497899,526818061,176166077,178948136,170046592,150143798,201193296,263226527,263591534,8283025,3250846,148823625,171806532,755038208,316113724,894287212,471298614,1075113,154250991,316934355,269234834,349011886,275078646,21,1055129,513416,541712,96091,148247,158903,148583,195810,307495,293970,211394,109046,111407,181715,147597,149058,146538,146556,147220,147397,156954,161405,142,13,,,,,1,,,,,82739,636927,333077,396308,636095,232187
2110232,42676,34395,8281,6572,6991,7141,6689,7002,4774,3507,8,515,24900,6422,10508,323,25299,9591,66,1340,3944,7401,12464,9677,1465726705,1136846975,328879730,245501578,242021424,245758356,193567709,209997908,178325499,150554231,249356,66264594,682959155,207217127,492803005,16233468,795125750,409244921,486587,37242997,127416142,279015978,414048708,346160256,16,1003229,510240,492991,243555,85952,149574,183172,141400,199578,243845,203617,125231,129309,177047,124181,143067,143002,142451,141895,140664,144410,147741,579,11,,,,,,,,,,30539,371006,159722,211367,315821,122299
2110231,377,289,88,57,81,45,31,75,44,44,,,151,6,125,51,231,102,,6,46,96,39,146,16799394,12615252,4184142,1488951,5101387,1143415,1319324,3562175,2092071,2092071,,,5949524,245017,5905545,2607237,10520340,4186983,,219887,2249334,4209835,3851322,4176945,1,63127,30111,33015,13119,6405,7590,10933,10278,14803,10544,13334,9118,9966,12718,7444,8942,8837,8762,8869,8821,9236,9660,11,2,,,,,,,,,,34002,411767,175347,229735,321832,125134
2110230,24190,15940,8250,2981,2765,2960,3220,4014,4630,3620,1440,172,3946,2062,11087,5483,13753,8660,87,2418,5231,6566,5082,3029,1565753742,934844126,630909616,167347811,165721427,177002575,193423087,231349226,343492074,287417542,117379211,6716794,162965679,132381918,758829790,387480350,886176787,537711666,3482892,149136026,359196512,432913561,298070607,181088854,29,1001440,471304,530135,174322,138741,197930,174034,133314,183097,274538,194567,110778,114072,173142,134343,141877,139175,141852,139586,138864,146412,153674,161,10,,,,,,,,,,47135,603096,282540,329605,527125,201573
2110229,46013,35720,10293,7277,6719,7053,7035,7636,5321,4972,363,1673,21266,5636,13289,3786,26630,12945,36,2534,6212,8770,12081,9941,1785090663,1308635355,476455308,244207245,239170725,248790745,287170181,289296459,267811656,208643652,12368374,32633080,530418674,178701226,743104583,287864726,944926902,507148513,418514,80759236,232439026,361884539,441535188,335038908,29,2203629,1100328,1103300,344038,251520,411760,376014,311213,509085,599397,470617,273169,259754,328983,271710,319268,321161,322885,324671,321745,292170,301729,1339,13,1,,,,,,,,,34386,402004,189304,229159,441278,175059
2110228,92565,67841,24724,13377,13293,12078,14038,15055,13660,11064,2099,6136,26893,10468,35584,11385,63535,23436,463,5794,9137,15527,25532,30514,2378373708,1638023057,740350651,296264445,321591694,311511877,339997066,368657975,418475511,321875140,42401450,69556180,490225158,226190173,1195068741,354932006,1517709331,667732131,9701970,165708925,267688901,467435151,684148611,590757899,55,1465002,693586,771415,204475,158296,222996,242924,252424,383889,341271,289571,178356,187026,279229,189551,208856,206953,205516,206317,204456,212816,220090,1992,16,2,,,,,,,,,59067,609653,297412,364469,585552,222460
2110227,7173,5219,1954,1051,1204,986,960,1018,1051,903,35,610,2422,1063,2272,771,5234,1571,28,474,1253,1190,1575,2283,187436903,141233916,46202987,21440548,43514445,25080837,25216881,25981205,30242765,15960222,1014416,9333897,58802696,14582882,69959911,33743101,122730959,44409189,700385,18602040,29271594,37342921,55218250,26004959,9,557197,258845,298352,76380,61127,84865,92261,92315,150248,108794,111471,75279,79534,115699,66421,78318,77442,77500,77660,77717,83261,85298,216,8,,,,,,,,,,57919,586864,290312,357835,561078,209093
2110226,91761,69154,22607,13496,14192,13299,13823,14344,12557,10050,2697,2992,33608,10242,31179,11043,56024,26592,333,7616,14727,17034,24736,18164,2923392590,2090882686,832509904,370644610,445352572,391862994,412083172,470939338,453785905,378723999,103026840,49172919,705708960,295865010,1196004769,573614092,1733718705,898780988,7921323,246616480,468737173,567212499,775411952,566600281,92,2053644,1019706,1033938,184924,287189,407260,361338,334630,478301,521106,417826,242952,243333,356166,272260,295465,294119,292481,292440,292457,292511,294170,1882,23,2,1,,,,,,,,46655,530892,229642,268355,452404,179647
2110225,33249,26664,6585,5403,5551,5118,4941,5651,4089,2496,88,687,14274,4326,12245,1629,24115,6379,42,2083,5153,5675,7956,9586,783653696,598053062,185600634,113867219,128153481,124188205,109548107,122296050,113076354,72524280,3850379,10223699,243543092,78508738,363961720,83566068,490277278,187170914,482578,45138655,114859739,135809675,206035182,175122360,21,72363,35386,36977,9396,7975,12459,12262,11545,18726,20038,14560,8322,8782,12164,8496,10101,9993,10085,10024,9925,10764,11470,330,6,,,,,,,,,,28436,275538,125604,157608,247136,89189
2110224,17323,13250,4073,2806,2370,2581,2739,2754,2827,1246,193,978,6279,2496,5880,1497,8926,7678,39,2008,2779,3519,4816,3442,675589947,592746612,82843335,51048132,122650519,50010349,175417456,193620156,62191732,20651603,4914853,152452478,105681396,235114979,122792818,54633423,188119085,117415848,762548,32982336,51472921,66097941,90923053,63296133,13,502364,226887,275477,62273,126082,69929,67333,66421,110326,119770,99832,58563,61326,95431,67441,71093,70480,70571,70815,71854,73878,73673,95,7,,,,,,,,,,121412,915455,557917,652338,890068,387938
2110223,3065,2945,120,585,683,657,485,535,60,60,,74,2521,61,334,15,1851,688,,387,924,311,544,375,112258723,98706175,13552548,27309215,31237130,15825408,9827055,14507367,6776274,6776274,,25821313,57281200,3616038,17214167,1549731,80611694,9897421,,4456174,27433062,7678446,14693565,36247867,5,343514,169253,174261,29105,53973,67153,56691,54331,82263,108651,75338,36947,34026,45180,43372,49367,49613,49571,49704,49186,47771,48303,94,,,,,,,,,,,130109,2037120,784542,909044,1804318,590843
2110222,8482,5357,3125,1034,1159,598,1308,1258,1357,1768,,162,2940,1083,3624,673,5072,3098,12,1192,1129,1566,2054,2216,316202443,198479680,117722763,42103449,44002806,23427477,36399150,52546798,54863391,62859372,,2727600,87731606,38952385,147894514,38896338,186221612,109903694,99638,37225522,35655816,65317791,79870212,77956328,2,118592,55434,63158,14784,41900,15632,12970,12752,20554,26950,27280,16014,14912,19816,13620,16984,16882,16846,16834,16560,17522,16964,20,,,,,,,,,,,175699,2297671,1320008,1475144,2127127,929944
2110221,10999,7450,3549,995,1444,1440,1583,1988,1934,1615,132,77,2692,1660,4620,1818,6086,4388,42,1122,1903,2407,3173,1829,415579738,259370888,156208850,28887725,49042783,47969521,61467096,72003763,83733196,72475654,6411075,1109008,60013373,50295952,195393096,102357234,242043081,146625565,463070,45498039,74475127,95354693,107044940,65832781,13,244127,114603,129524,39736,37787,29140,41273,32220,63970,53058,45880,29992,32171,49369,33659,34192,33914,34645,34030,34360,35960,37027,95,8,,,2,,,,,,,29277,152466,83364,105801,146356,63676
2110220,102467,75981,26486,15207,14688,15172,14535,16379,14166,12320,2160,3515,28765,14265,43063,10699,59512,41307,3112,40613,18479,12494,19409,6712,2201014461,1581521904,619492557,295882223,288932200,315703277,298860813,382143391,346522242,272970315,87744757,40676524,443337365,235360857,982142867,411752091,1265609824,820071186,63450123,820492054,377292931,289902462,399250545,135292899,68,951365,441570,509795,130070,353709,111995,110006,97833,147753,233356,187593,116007,116480,171480,126449,136653,137121,136625,136917,139154,133643,131251,190,27,,,,,,,,,,93078,775248,492168,573381,748123,324455
2110219,22122,15770,6352,3102,2716,3295,3369,3288,3314,3038,792,189,3748,2109,10509,4775,13995,7283,223,6870,3890,3579,4293,2421,934035240,671830097,262205143,130388516,116594035,132327151,132660649,159859746,165670241,96534902,34512646,2279112,74785326,65416293,496022373,261019490,628145720,247516204,3099720,274042363,184115853,157364112,177176104,79863774,24,1717751,839660,878091,232048,637217,216284,181514,169744,280945,515219,375838,185901,172693,239976,228123,248710,247810,245029,243875,237416,239180,255730,249,16,1,,,,,,,,,139989,2104849,1201821,1326763,1924138,843151
2110218,95539,71929,23610,13890,14349,14000,14944,14746,16471,7139,86,3062,39357,17587,31571,3876,52430,33682,1177,7829,14451,17173,25316,20160,2637474545,1971619461,665855084,344961158,389392823,370082544,438983248,428199688,475482222,190372862,3564712,46547226,1086736445,345020848,955402769,200202545,1445911664,817497734,14954630,176630168,372243440,449395086,661497468,588688604,33,1469936,674539,795396,213611,167722,227761,237705,230394,392743,435382,289140,150314,155326,238990,200784,207970,205488,206491,205106,204204,217493,223186,158,21,,,,,,,,,,37351,417507,201011,232063,341122,128797
2110217,2788,2562,226,469,479,479,562,573,113,113,,,2196,169,226,84,1617,347,,28,,37,535,1363,51692131,45657071,6035060,9436509,10349848,8319359,8860106,8691249,3017530,3017530,,,36632681,3299543,4596798,4145579,25255913,5758322,,225610,,512896,11421494,18854236,9,462587,241296,221292,35309,58539,86118,92009,76653,113960,122562,97410,56234,55919,72520,57942,67413,66888,66270,66209,67648,64149,64012,503,1,,,,,,,,,,80076,612831,287498,344136,583468,226999
2110216,18252,13109,5143,2743,2328,2613,2423,3002,2892,2251,242,349,6735,2443,6920,1563,9418,7713,76,1181,1841,3781,5043,5207,633125482,434673582,198451900,88555768,65284292,91315250,84751159,104767113,137946475,60505425,11898091,5698112,199822013,57414935,282721853,75570478,349873388,226630257,1258433,33906877,70419637,146526402,149575503,174816796,15,277615,126295,151320,73727,32581,35170,46920,38471,50746,51507,53794,40759,42897,56725,31933,39649,39212,39191,39176,39353,40327,40707,208,12,,,,,,,,,,31019,394927,187802,245683,337191,123113
2110215,9796,7161,2635,704,1743,1562,1612,1540,1564,1071,110,425,2186,1118,4470,1487,5537,4259,113,4282,1917,1066,1623,795,253027441,182040455,70986986,20825601,44408058,38552576,38618716,39635504,43586493,27400493,4139528,6314780,32558246,24203229,128455177,57356481,129835861,123191580,3562545,119860937,43596045,26527301,38813226,20667387,8,711822,291077,420745,78678,356548,85444,53191,51861,86101,218174,161262,73784,66299,99601,92701,101381,101509,100815,100798,99409,103223,104691,28,8,1,,,,,,,,,210532,2439580,1436598,1611305,2266988,1000272
2110214,19138,16420,2718,3625,3550,3437,3141,2667,2459,259,,631,8915,2986,6567,39,10843,7015,440,7755,2713,2014,3490,1435,296896784,254722483,42174301,54411837,48178560,49148450,48470720,54512916,40236374,1937927,,6213676,143430318,35944540,108672372,2635878,142114969,83211490,4074482,80982602,34681376,29687414,44622517,31278067,13,1259239,588730,670510,224642,638458,110467,80943,74398,130331,374922,273461,140886,132575,172413,164982,183846,186171,182777,181942,178551,169481,176471,86,13,1,,7,,,,,,,45539,264660,182211,211137,261224,115379
2110212,30872,19500,11372,3480,3758,4219,3794,4249,5944,5428,192,123,8284,4212,14357,3704,16964,11917,219,3650,4986,6979,7405,5640,1461801778,845146740,616655038,164505974,158316991,163408835,162548634,196366306,325547956,291107082,6033176,3314300,309966688,179372725,756600871,206514018,789559407,557653863,5177021,126204746,231669712,349904681,357459864,276797248,23,986506,453267,533239,209936,104192,144771,163099,141354,223156,285511,195710,101963,103334,161626,138362,141116,139529,140606,138305,140109,142887,143955,204,25,,,,,,,,,,109331,1510708,615512,710959,1250119,427178
2110211,26338,18136,8202,2633,3757,3589,3864,4293,4742,3460,1134,307,7649,2988,10308,3952,16311,9018,100,2771,3427,5257,8676,5096,838226358,530133602,308092756,72583612,97463556,111205096,118982655,129898683,191823099,116269657,36947159,6344201,176999840,77516357,386665662,153753139,496809339,285431946,3292603,89106909,104626707,175114498,250206876,159893694,32,2073643,947914,1125729,352831,348683,296184,298107,299525,478311,456041,409336,290257,290401,380338,247271,297004,299195,297899,299605,293889,290841,295207,626,14,,,,,,,,,,34841,460349,238250,303886,417874,163097
2110210,9035,6499,2536,1173,1445,1523,1058,1300,1370,1166,883,8,2444,993,3118,1589,5350,3279,194,2884,1514,2082,1594,360,386766322,279989758,106776564,58111382,50308816,72235489,46030937,53303134,55087300,51689264,16944228,112338,70785168,33067280,181316821,84540487,210913174,111343454,3894259,95709231,77059541,66595396,59386371,19611829,13,2752103,1362896,1389207,449807,949868,322692,250434,279754,499549,816952,618606,302647,273850,381262,358785,398467,403115,401392,397406,389064,371636,391020,341,13,1,,,,,,,,,103986,659895,346576,400998,569658,262467
2110207,22055,15948,6107,2973,3148,3299,3357,3171,3229,2878,3077,1110,4999,1566,6288,5015,14368,7365,732,7661,4205,3195,3821,2120,548800803,380580784,168220019,65488375,74493995,75825178,83267890,81505346,97692794,70527225,88358935,17996678,90294833,26717778,169219362,156213217,363147441,166917861,14430264,201603502,127056306,74473450,76174781,36326997,22,623328,309685,313642,70877,142207,87799,79348,87717,155380,174701,138189,67047,63478,93565,86349,88970,90388,90524,89801,89982,87501,86161,50,2,,,,,,,,,,98927,712865,372101,413525,566869,250434
2110206,3090,2191,899,360,418,432,462,519,462,437,52,,555,211,1665,607,1585,1375,10,770,945,531,566,139,112582252,76345798,36236454,13864908,13648072,15100109,14430148,19302561,19762677,16473777,2227335,,18921142,6685926,61749866,22997983,58321258,48422333,197754,24667988,33973110,20354322,20530639,7019780,6,1508162,729296,778867,224241,211067,217284,234053,232624,388894,474135,302493,143201,145349,228904,214080,212453,208448,208959,209637,206655,223408,238604,81,8,1,,,,,,,,,45058,499388,248075,283388,374117,143612
2110205,42888,29425,13463,4867,5634,5983,5569,7372,7765,5698,662,231,6323,3425,21881,10366,24294,16513,409,15656,8945,6170,6469,3160,1927961201,1276070907,651890294,183066834,248569504,258772843,242482433,343179293,381318969,270571325,34530434,5551374,173383748,125095625,1050183815,539216205,1101078503,662497288,13463234,676994762,416628818,268908689,259040855,128539435,32,1905174,849445,1055728,279240,737936,232657,189580,167548,298213,504013,391193,227259,216151,312598,253961,271128,276035,275384,274322,273848,267536,266922,82,12,1,,,,,,,,,82740,611536,382962,445503,517066,214068
2110204,23397,16850,6547,3091,3230,3591,3309,3629,3980,2567,185,740,10166,2568,7545,2193,13840,8219,127,1328,5283,4567,5993,4770,647628923,433238067,214390856,67570381,89640965,93831879,87226231,94968611,118426974,95963882,13214736,16321697,177816702,49101796,269554067,121619925,376556872,216393103,1492329,29764267,134609112,136070638,180646963,110366666,30,1423429,673639,749789,254555,157552,246514,253269,210070,301470,375723,293075,166876,164904,236488,186362,202468,202800,202017,200927,198972,205693,210554,411,18,1,1,,,,,,,,37476,454284,193998,241324,404999,156067
2110203,5746,5012,734,934,1145,957,1004,972,613,121,,572,3265,659,1103,147,3677,1281,7,446,1126,1279,1285,815,133648327,114092700,19555627,17987297,22646052,20821835,16846686,35790830,15419600,4136027,,10251251,56941368,13140743,48818764,4496201,66534479,24059102,134075,6218673,13531865,20413120,31878291,18417554,10,516283,237656,278627,55744,64995,62368,71004,79285,182888,125977,110077,66843,64177,86282,62927,73703,72905,72489,72115,73529,75453,76088,99,3,,,,,,,,,,82898,596114,299147,323911,430965,185632
2110202,1107,662,445,104,133,153,112,160,230,215,4,,33,85,800,185,800,278,4,57,118,301,361,237,50547108,30944064,19603044,4540493,7075370,6646390,5027041,7654770,10438490,9164554,137422,,1537640,3628680,35480841,9762525,37667995,11077772,100281,2284951,4988660,14136685,16021581,11213609,2,453448,226316,227133,55199,62301,61635,72174,75978,126163,93433,97313,63290,63642,83369,52401,64728,64001,64382,63935,64516,67736,64151,111,9,1,,,,,,,,,130154,941187,675564,811480,1058569,369313
2110201,6213,4321,1892,574,957,878,787,1125,1105,787,,13,1633,670,2386,1511,4010,1831,,728,891,1584,1540,1098,363066713,218104702,144962011,14489712,53691280,43619738,38642113,67661859,88364669,56597342,,198776,26465613,47054140,173508240,115839944,213942428,115510798,,45117142,56229100,109341572,73943301,44822110,6,189494,92935,96559,27192,23385,28226,30392,29929,50371,52177,39008,20696,20345,30860,26406,27013,27038,26958,26936,26654,26918,27977,27,7,,,,,,,,,,119719,837024,527580,620883,874961,319374
