기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,4,전통시장,2130307,도곡시장,CS100006,패스트푸드점,139044921,92181534,46863387,17687450,18947962,18947962,17647177,18950983,20435007,26428380,,,19073812,22602643,64548823,13871681,65245527,46075162,4566842,17147805,13768987,40100815,26447511,9288730,*
2022,4,전통시장,2130303,영동전통시장,CS100006,패스트푸드점,13221196,8712467,4508729,566875,1512395,1500904,1403835,3728458,2936693,1572036,1915116,,1081767,4438145,3579626,2206542,4977989,3368416,113813,1363016,204644,1380525,2773418,2510991,*
2022,4,전통시장,2130302,강남시장(강남구 강남시장),CS100006,패스트푸드점,76972130,59377952,17594178,10851417,10851417,9603231,11857225,16214662,10814045,6780133,,,29215433,5180663,25352360,6372257,32561723,21000261,305373,23464600,16646028,8706331,2566841,1872811,*
2022,4,전통시장,2130299,엔터식스 강남점,CS100006,패스트푸드점,1817009292,1210551190,606458102,232228206,214279621,219982186,233710215,310350962,358323050,248135052,541136,227588015,545430661,400286010,512550133,130613337,778124554,907960208,26975553,472128762,417403017,324445730,277440390,167691309,10
2022,4,전통시장,2130295,인헌시장(원당종합시장),CS100006,패스트푸드점,85206835,47144444,38062391,2714364,10364270,12932307,9182420,11951083,22276843,15785548,,4310830,27310447,11907089,40681977,996492,48757387,35476710,1433762,25257669,19490070,22814311,10547774,4690512,3
2022,4,전통시장,2130294,관악중부시장,CS100006,패스트푸드점,194681891,120524317,74157574,21258077,23557107,22007882,24135354,29565897,37935604,36221970,3055801,10858186,49728059,42724868,70011514,18303463,113613969,76249479,2771613,37957722,40630147,43728676,38845400,25929891,3
2022,4,전통시장,2130293,봉천중앙시장,CS100006,패스트푸드점,213919663,134390282,79529381,28080680,25147658,25255839,26071445,29834660,44703965,34825416,,470402,28183999,31486536,107443549,46335177,124665083,89254580,4739381,60792469,43734947,43675367,39391368,21586131,*
2022,4,전통시장,2130290,영림시장,CS100006,패스트푸드점,86535865,57854838,28681027,11974778,11668021,8408792,11691509,14111738,14088250,14592777,,,10485622,14993017,49155263,11901963,47773017,36236452,978491,29812472,17355023,14510341,15926695,5426447,5
2022,4,전통시장,2130285,서원동상점가,CS100006,패스트푸드점,312497556,207271579,105225977,40884215,39029773,39804755,41674658,45878178,57080759,48145218,34651894,20213082,45942947,46144468,106641051,58904114,167618201,144879355,12467535,130275093,73693373,42968726,36378861,16713968,6
2022,4,전통시장,2130278,미성동 도깨비시장 골목형상점가,CS100006,패스트푸드점,12090332,8113139,3977193,1910281,2088081,692675,1662633,1759469,2317736,1659457,,149224,1828260,1969018,4873598,3270232,7335868,4754464,1838483,3005882,1564455,2481637,2535689,664186,*
2022,4,전통시장,2130273,남성사계시장(남성시장),CS100006,패스트푸드점,74714821,45132648,29582173,8348795,8013870,9187185,8707487,10875311,16194122,13388051,,69686,9492397,12561005,38749643,13842090,44179316,30535505,2827357,17351758,14928735,16627146,16224939,6754886,4
