기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,4,골목상권,2110195,동대문구청,CS100005,제과점,77903396,53859411,24043985,9794606,11012794,10988801,10278966,11784244,13607999,10435986,,17824657,16242376,17361284,21453600,5021479,31892475,41765408,339795,11859784,11759642,17595923,19032066,13070671,*
2022,4,골목상권,2110193,고려대역 4번,CS100005,제과점,119640135,87133449,32506686,18103522,17104512,18554720,16617100,16753595,20404834,12101852,,35281683,25137356,19725486,31798532,7697078,36661164,52552854,683491,19713732,18954555,15267242,19903969,14691030,*
2022,4,골목상권,2110188,용두동신동아아파트,CS100005,제과점,73620673,47532937,26087736,8442905,10366489,9623414,8721940,10378189,15739366,10348370,,15310531,14290000,14559674,23828635,5631833,29888849,43731824,261212,6601491,17681368,15800756,21937607,11338239,*
2022,4,골목상권,2110187,제기동역 6번,CS100005,제과점,371807878,269773483,102034395,50492462,45151120,56358538,55997932,61773431,67803297,34231098,,132835130,120104922,79920234,38947592,,139075849,232732029,5665125,66197631,107098935,107501232,58965636,26379319,3
2022,4,골목상권,2110167,용마초등학교,CS100005,제과점,305305766,193440625,111865141,36913279,43796251,34449307,37681851,40599937,71787498,40077643,,47917873,68455306,83328107,88603584,17000896,118671046,152024141,1170977,24431623,63402626,73889993,73622690,34177281,3
2022,4,골목상권,2110166,구의1동주민센터,CS100005,제과점,22340397,11806213,10534184,602552,711835,3670753,2603924,4217149,6220323,4313861,,25678,6530707,9061023,6722989,,6432411,15907986,1137294,6416413,7182212,5564154,1587715,452609,4
2022,4,골목상권,2110161,중곡역 3번,CS100005,제과점,948826675,611352367,337474308,116119385,105260304,116447278,115049644,158475756,204083722,133390586,,55102062,235075948,268182714,309457249,81008702,348826264,583211493,2940020,176115977,311967130,238535163,139454396,63025072,8
2022,4,골목상권,2110158,중곡3동주민센터,CS100005,제과점,21762421,12702048,9060373,2827005,3928920,1703993,2059396,2182734,4948070,4112303,,3274912,4045765,5058425,6012659,3370660,14029540,7304448,,2054528,5382994,4930219,6209025,2757222,3
2022,4,골목상권,2110157,자양동우체국,CS100005,제과점,23253452,19346966,3906486,4272585,4118212,3568794,3634190,3753185,1953243,1953243,,3464808,4473054,5804520,7323052,234775,9507190,11793019,,796233,3652140,5511581,6281634,5058621,4
2022,4,골목상권,2110154,광진정말공원,CS100005,제과점,108750268,62815978,45934290,12181997,10845099,12181997,12584669,15022216,27168403,18765887,,21767027,26545774,24289667,23162213,803590,35535145,58752239,287290,17741306,30287701,23511615,14619025,7840447,*
