기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,발달상권,2120074,안암역,CS100007,치킨전문점,7411,4967,2444,662,1149,885,1009,1262,1225,1219,500,,287,701,3481,2442,4559,2566,132,1737,1545,1367,1799,545,3
2022,4,발달상권,2120072,성신여대,CS100007,치킨전문점,44550,30325,14225,6295,5409,5698,6745,6178,7939,6286,712,,1185,8960,23174,10519,17177,27221,3308,18108,7173,7457,6915,1438,19
2022,4,발달상권,2120070,한성대입구역,CS100007,치킨전문점,7439,4990,2449,941,793,962,941,1353,1335,1114,151,,112,460,3676,3040,3792,3248,187,1551,1211,1582,1699,809,6
2022,4,발달상권,2120069,상봉역,CS100007,치킨전문점,9958,7098,2860,1179,1300,1414,1497,1708,1630,1230,382,6,57,899,4880,3734,5633,4325,182,2570,2796,1547,1756,1107,4
2022,4,발달상권,2120068,사가정역,CS100007,치킨전문점,3637,2473,1164,440,489,192,519,833,756,408,283,,12,313,1899,1130,2102,1535,44,623,616,847,905,602,3
2022,4,발달상권,2120067,장안동사거리,CS100007,치킨전문점,9792,7327,2465,1108,1567,1435,1406,1811,1621,844,239,26,734,2388,4924,1481,4950,4625,252,1059,1681,3352,2288,943,11
2022,4,발달상권,2120066,장한평역(장한평),CS100007,치킨전문점,1986,1324,662,169,262,288,279,326,366,296,348,,,74,684,880,1200,581,4,285,374,330,545,247,6
2022,4,발달상권,2120065,회기역,CS100007,치킨전문점,23626,18068,5558,3377,3003,3576,3586,4526,3103,2455,2352,,,707,11519,9048,12981,10560,250,10585,5024,2857,3365,1461,9
2022,4,발달상권,2120064,경희대학교(경희대),CS100007,치킨전문점,5832,3747,2085,530,571,779,868,999,1061,1024,582,,8,177,2715,2350,3539,2115,153,2547,936,993,796,226,6
2022,4,발달상권,2120063,청량리역(청량리),CS100007,치킨전문점,3402,2366,1036,529,458,464,326,589,484,552,475,,93,290,1438,1106,1943,1413,31,349,410,855,809,902,7
2022,4,발달상권,2120062,신설동역,CS100007,치킨전문점,3544,2073,1471,315,393,393,486,486,776,695,170,,,275,1852,1247,2617,742,,531,637,531,865,797,5
2022,4,발달상권,2120060,강변역(테크노마트),CS100007,치킨전문점,994,672,322,136,101,111,166,158,169,153,55,,,34,447,458,544,395,8,204,237,160,199,127,*
2022,4,발달상권,2120059,구삼강변맛길,CS100007,치킨전문점,2756,1899,857,387,337,356,384,435,451,406,289,,,91,1367,1009,1455,1110,73,408,391,635,748,308,4
2022,4,발달상권,2120058,구의사거리,CS100007,치킨전문점,2857,2063,794,556,232,417,428,430,435,359,380,,13,196,1192,1076,1819,996,23,466,558,423,842,502,8
2022,4,발달상권,2120057,아차산역,CS100007,치킨전문점,2127,1446,681,184,205,227,302,528,400,281,,,119,216,1133,659,1307,820,11,377,344,487,543,365,4
2022,4,발달상권,2120056,구의역,CS100007,치킨전문점,2430,1711,719,216,352,321,381,441,539,180,578,,,8,794,1050,1531,791,,579,621,513,516,93,*
2022,4,발달상권,2120055,군자역,CS100007,치킨전문점,16735,12320,4415,2791,1961,2000,2463,3105,3148,1267,1648,,79,939,8528,5541,10634,5967,232,4947,4356,2192,3233,1642,11
2022,4,발달상권,2120054,어린이대공원역,CS100007,치킨전문점,45248,31889,13359,3343,5837,7248,6632,8829,5579,7780,5230,56,19,3330,20854,15759,22271,22774,1253,26527,9034,2981,4232,1022,12
2022,4,발달상권,2120053,건대입구역(건대),CS100007,치킨전문점,11661,7899,3762,1306,1566,1429,1588,2010,2094,1668,1122,,20,340,5138,5041,6925,4259,338,4825,2406,1228,1694,692,12
2022,4,발달상권,2120052,성수역,CS100007,치킨전문점,11111,8857,2254,1367,1844,1663,1900,2083,1572,682,1050,,606,354,3961,5140,6299,3454,113,2658,2661,2063,1369,887,7
2022,4,발달상권,2120048,금호역,CS100007,치킨전문점,13014,9040,3974,1655,1594,1856,1937,1998,2162,1812,204,36,809,2212,6266,3487,7653,5356,440,2395,2510,3266,2481,1918,9
2022,4,발달상권,2120047,한남오거리,CS100007,치킨전문점,2931,1772,1159,309,265,393,291,514,708,451,585,,5,60,942,1339,1622,960,5,702,860,449,383,187,5
2022,4,발달상권,2120046,이태원(이태원역),CS100007,치킨전문점,5801,2480,3321,560,258,374,607,681,1844,1477,1699,,30,134,1735,2203,3746,1971,152,2223,1874,619,674,172,3
2022,4,발달상권,2120045,남영동 먹자골목,CS100007,치킨전문점,1715,1117,598,123,213,227,282,272,371,227,172,,,163,627,753,1073,578,31,454,419,345,254,148,4
2022,4,발달상권,2120044,삼각지역,CS100007,치킨전문점,7316,5060,2256,812,1026,1192,888,1142,1487,769,735,,,374,2664,3543,4504,2040,,1161,1621,1365,1328,1068,4
2022,4,발달상권,2120043,서울역,CS100007,치킨전문점,7829,6743,1086,1100,1388,1367,1480,1408,648,438,495,,9,91,2809,4425,4137,2024,5,1111,1640,1708,1237,460,6
2022,4,발달상권,2120042,"숙대입구역(남영역, 남영동)",CS100007,치킨전문점,3498,2311,1187,328,372,489,554,568,699,488,1111,,,16,688,1683,1804,1578,158,1495,649,464,480,134,3
2022,4,발달상권,2120041,신용산역(용산역),CS100007,치킨전문점,15477,9902,5575,1695,1872,1929,2023,2383,3027,2548,707,,1113,1778,7305,4574,8888,5322,183,4021,4261,2706,2100,942,11
2022,4,발달상권,2120040,용산전자상가(용산역),CS100007,치킨전문점,1044,923,121,142,203,168,173,237,116,5,50,,,15,425,554,552,298,,182,248,223,173,25,3
2022,4,발달상권,2120039,신당역,CS100007,치킨전문점,1486,1134,352,214,196,197,303,224,260,92,387,5,,8,383,703,784,624,18,395,253,270,342,130,4
2022,4,발달상권,2120038,약수역,CS100007,치킨전문점,561,348,213,67,73,7,140,61,106,107,13,,13,33,295,207,249,298,,108,107,88,190,54,6
2022,4,발달상권,2120037,동대문역사문화공원역,CS100007,치킨전문점,5826,4548,1278,700,897,916,973,1062,809,469,365,8,195,249,2265,2744,3275,1956,68,1300,1449,1028,910,475,11
2022,4,발달상권,2120036,장충동족발거리(남소영길),CS100007,치킨전문점,1469,1078,391,88,304,293,226,167,224,167,186,,,49,304,930,998,275,,157,333,343,285,156,*
2022,4,발달상권,2120032,충무로역,CS100007,치킨전문점,14115,10902,3213,1938,1934,2326,2382,2322,2243,970,1193,,265,649,6236,5772,8623,4156,486,4070,1976,2298,2366,1581,9
2022,4,발달상권,2120031,을지로3가역,CS100007,치킨전문점,13219,12334,885,1861,2385,2869,2455,2764,876,9,122,89,6529,166,2156,4157,8197,2689,65,1697,1731,2317,2955,2121,8
2022,4,발달상권,2120028,명동(명동거리),CS100007,치킨전문점,13649,9148,4501,1374,1677,1822,2022,2253,2587,1914,1236,,235,707,5184,6287,6640,5349,226,4014,3374,2323,1466,589,8
2022,4,발달상권,2120026,을지로입구역,CS100007,치킨전문점,6881,6319,562,911,1303,1508,1311,1286,536,26,306,,877,27,2248,3423,3006,1882,,690,1609,1584,800,204,4
2022,4,발달상권,2120024,회현역,CS100007,치킨전문점,2222,2088,134,333,404,507,447,397,16,118,25,,397,25,717,1058,1079,751,55,400,447,523,236,169,3
2022,4,발달상권,2120022,북창동(시청역_6번),CS100007,치킨전문점,10964,9269,1695,1388,1817,1887,2070,2107,1225,470,313,,11,376,4504,5760,5751,3155,60,1810,2272,2179,1775,807,5
2022,4,발달상권,2120021,시청역_8번,CS100007,치킨전문점,8086,8045,41,1489,1578,1607,1797,1574,30,11,44,,3555,83,1840,2564,4332,1800,,770,2035,2209,916,204,5
2022,4,발달상권,2120018,중림동,CS100007,치킨전문점,4815,4799,16,975,961,1043,1058,762,8,8,13,57,3846,33,402,456,2591,1653,,470,1492,1126,808,346,*
2022,4,발달상권,2120017,동묘앞역(동묘),CS100007,치킨전문점,846,694,152,113,118,92,179,192,79,73,,,21,145,495,185,363,389,7,185,198,86,237,39,3
2022,4,발달상권,2120016,동대문역,CS100007,치킨전문점,14664,10436,4228,1946,2007,2018,2262,2203,2336,1892,2092,1682,1598,1538,4776,2978,10117,4215,115,1789,2900,3415,3247,2866,7
2022,4,발달상권,2120015,종로6가,CS100007,치킨전문점,1610,1264,346,236,274,229,271,254,253,93,47,,8,64,737,754,1131,311,,57,179,314,516,375,3
2022,4,발달상권,2120014,종로5가역,CS100007,치킨전문점,25873,22331,3542,3357,4671,4435,4604,5264,2895,647,1056,,4665,1672,9042,9438,14845,6061,,1938,3726,5256,5493,4489,9
2022,4,발달상권,2120012,대학로(혜화역),CS100007,치킨전문점,12712,8267,4445,1340,1483,1398,1750,2296,2431,2014,1217,16,68,670,5333,5408,6087,6002,496,3624,2315,2679,2334,641,14
2022,4,발달상권,2120011,종로4가,CS100007,치킨전문점,3123,2201,922,421,330,422,385,643,567,355,171,,30,213,1369,1340,1956,825,18,526,526,526,641,544,*
2022,4,발달상권,2120009,종로3가역,CS100007,치킨전문점,6129,4462,1667,668,782,872,1016,1124,1167,500,230,8,105,280,2539,2967,3540,1825,26,1094,1037,1132,1407,668,18
2022,4,발달상권,2120007,북촌(안국역),CS100007,치킨전문점,4262,3184,1078,573,564,614,692,741,855,223,82,,50,394,1711,2025,1685,1936,30,481,637,759,760,952,4
2022,4,발달상권,2120006,종각역,CS100007,치킨전문점,62192,47212,14980,7397,9836,9941,9914,10124,9298,5682,4805,105,9491,3233,21578,22980,33495,18939,405,14140,16064,11358,7262,3207,17
2022,4,발달상권,2120003,광화문역,CS100007,치킨전문점,26654,20137,6517,3071,4123,3797,4146,5000,3589,2928,884,,4142,1342,10315,9971,12664,10473,222,4808,6401,5620,4271,1819,11
2022,4,발달상권,2120002,서촌(경복궁역),CS100007,치킨전문점,345,237,108,23,50,73,46,45,58,50,41,,,32,141,131,222,91,,46,72,46,86,64,3
2022,4,발달상권,2120001,서대문역,CS100007,치킨전문점,11273,8581,2692,1440,1510,1828,1782,2021,1366,1326,309,,333,997,5478,4156,6222,3810,99,1832,1888,2580,2642,989,9
2022,4,골목상권,2111090,강일동주민센터,CS100007,치킨전문점,10063,6676,3387,1328,874,992,1502,1980,2149,1238,597,,223,763,5375,3105,6088,3738,95,1274,1697,3007,2544,1211,7
2022,4,골목상권,2111089,상일여고(상일초등학교),CS100007,치킨전문점,4874,3361,1513,600,653,567,635,906,905,608,196,8,128,303,2830,1409,2973,1613,121,487,914,1310,1240,519,10
2022,4,골목상권,2111088,고덕동성당,CS100007,치킨전문점,10373,6544,3829,1320,825,1085,1646,1668,1891,1938,249,,466,640,5537,3481,5665,4072,83,881,1898,3022,2542,1309,6
2022,4,골목상권,2111087,고덕중학교(고덕2동주민센터),CS100007,치킨전문점,2824,1807,1017,333,332,353,352,437,581,436,42,,125,270,1909,478,1591,1192,65,232,501,874,735,377,6
2022,4,골목상권,2111086,한영중고,CS100007,치킨전문점,486,341,145,85,27,45,66,118,99,46,,,,26,302,158,158,328,,48,86,173,93,86,4
2022,4,골목상권,2111085,묘곡초등학교(고덕아이파크아파트),CS100007,치킨전문점,1276,838,438,174,119,137,182,226,249,189,21,,5,116,854,280,814,424,16,91,212,420,357,144,5
2022,4,골목상권,2111083,GS강동자이아파트,CS100007,치킨전문점,13616,9184,4432,1523,1080,1736,2062,2783,2242,2190,202,32,349,931,8326,3776,7998,5417,97,1645,2383,3859,3003,2429,6
2022,4,골목상권,2111081,둔촌푸르지오아파트,CS100007,치킨전문점,633,436,197,113,68,56,131,68,117,80,44,,12,93,341,143,292,267,6,106,105,94,155,92,*
2022,4,골목상권,2111080,굽은다리역 3번,CS100007,치킨전문점,5385,3409,1976,740,192,752,849,876,1005,971,47,18,428,576,3200,1116,3165,2130,82,439,717,1368,1535,1153,5
2022,4,골목상권,2111078,굽은다리역 4번,CS100007,치킨전문점,2916,1878,1038,261,294,383,523,417,625,413,240,,20,118,1602,936,1686,1162,34,310,569,712,845,380,6
2022,4,골목상권,2111075,굽은다리역 2번,CS100007,치킨전문점,616,464,152,120,40,104,144,56,80,72,24,,,40,328,224,435,181,,41,132,222,131,90,4
2022,4,골목상권,2111073,둔촌동역 1번(한산중학교),CS100007,치킨전문점,4003,2714,1289,577,454,364,704,615,781,508,60,,60,189,2232,1462,2427,1368,30,362,875,962,988,579,7
2022,4,골목상권,2111072,굽은다리역 1번(십자성마을),CS100007,치킨전문점,957,637,320,123,142,99,111,162,130,190,203,,,6,327,421,567,366,31,124,162,353,181,82,3
2022,4,골목상권,2111069,천호1동주민센터,CS100007,치킨전문점,630,389,241,68,56,68,96,101,123,118,6,,22,40,365,197,362,268,,95,114,228,102,91,4
2022,4,골목상권,2111067,강동구립성내도서관,CS100007,치킨전문점,704,485,219,118,128,70,70,99,139,80,,,30,120,307,247,406,268,10,90,149,197,130,100,3
2022,4,골목상권,2111064,둔촌동역 4번,CS100007,치킨전문점,3556,2233,1323,487,269,339,486,652,714,609,409,,17,95,1853,1182,2095,1365,69,540,669,869,1079,234,5
2022,4,골목상권,2111063,강동구립 천호도서관,CS100007,치킨전문점,1190,704,486,152,141,112,124,175,272,214,95,,51,68,536,440,729,439,11,171,206,256,291,233,4
2022,4,골목상권,2111060,암사역 2번(서울강동초등학교),CS100007,치킨전문점,5001,3401,1600,712,588,596,734,771,929,671,138,,132,454,2348,1929,2979,1763,42,590,841,1225,1342,704,5
2022,4,골목상권,2111059,강동역 4번(강풀만화거리),CS100007,치킨전문점,7969,4811,3158,284,962,1015,1212,1338,1668,1490,282,,48,204,4724,2711,4303,3650,62,1518,1987,1534,1731,1121,9
2022,4,골목상권,2111052,암사역 3번(천호동자전거거리),CS100007,치킨전문점,281,151,130,59,21,21,14,36,65,65,,,7,42,182,50,194,87,,102,21,50,51,57,5
2022,4,골목상권,2111046,마천역(마천초등학교),CS100007,치킨전문점,8244,5557,2687,1083,838,805,1470,1361,1488,1199,175,,286,697,4320,2766,4918,3032,63,707,1566,2225,2265,1122,10
2022,4,골목상권,2111042,거여역 1번(거여공원),CS100007,치킨전문점,1943,1288,655,332,58,288,292,318,364,291,30,,,102,803,1008,1382,537,29,213,191,335,642,508,9
2022,4,골목상권,2111038,보인중학교,CS100007,치킨전문점,2492,1524,968,313,310,244,220,437,508,460,80,,65,309,1350,688,1492,925,39,437,394,513,676,361,*
2022,4,골목상권,2111034,오동나무공원(송파레미니스1단지),CS100007,치킨전문점,1578,1349,229,202,147,296,366,338,189,40,13,,,53,783,729,1039,539,,,351,648,391,188,*
2022,4,골목상권,2111033,문정동성당,CS100007,치킨전문점,259,146,113,27,36,19,41,23,49,64,,,,18,173,68,161,89,,,120,70,33,28,*
2022,4,골목상권,2111031,장지동주민센터(한림연예예술고교),CS100007,치킨전문점,747,442,305,68,56,102,148,68,146,159,45,,102,45,362,193,431,272,11,11,124,239,271,45,3
2022,4,골목상권,2111030,방이역 2번,CS100007,치킨전문점,3416,2247,1169,468,289,349,580,561,703,466,,,202,447,1970,797,1867,1422,36,355,601,841,873,583,*
2022,4,골목상권,2111028,문현중학교(장지역 1번),CS100007,치킨전문점,4634,3058,1576,670,544,484,696,664,761,815,386,5,169,506,2252,1316,2987,1647,82,544,854,1424,1148,582,4
2022,4,골목상권,2111027,문정초등학교,CS100007,치킨전문점,716,514,202,38,84,96,124,172,121,81,22,,,3,374,317,374,280,,84,140,181,149,100,3
2022,4,골목상권,2111026,문정역 2번,CS100007,치킨전문점,1601,1135,466,275,245,40,291,284,237,229,64,,8,72,928,529,860,592,24,118,339,402,402,165,3
2022,4,골목상권,2111023,문정역 1번,CS100007,치킨전문점,2434,1987,447,268,446,312,492,469,414,33,245,,,22,1050,1117,1406,704,,178,524,737,446,223,4
2022,4,골목상권,2111021,방이역 4번,CS100007,치킨전문점,4262,3048,1214,689,494,358,648,859,840,374,137,,99,236,2049,1741,2664,1353,36,420,809,942,1273,537,7
2022,4,골목상권,2111019,한성백제역 3번,CS100007,치킨전문점,5433,3485,1948,721,602,767,618,777,994,954,420,,9,323,2845,1836,3041,2205,39,907,1423,1174,1126,577,4
2022,4,골목상권,2111016,송파역 2번,CS100007,치킨전문점,2690,1800,890,247,247,95,379,832,435,455,512,,247,247,1115,569,1241,1280,134,421,267,860,590,249,3
2022,4,골목상권,2111015,석촌역 3번,CS100007,치킨전문점,1748,1365,383,207,257,319,319,263,338,45,105,,,45,903,695,955,771,6,307,418,353,385,258,4
2022,4,골목상권,2111013,송파나루역 1번(송리단길),CS100007,치킨전문점,4752,3593,1159,374,714,698,817,990,921,238,800,,,17,1771,2164,2888,1660,18,681,1154,910,1066,719,4
2022,4,골목상권,2111012,석촌역 6번,CS100007,치킨전문점,2034,1613,421,308,193,328,400,384,289,132,54,,62,95,805,1018,1233,729,73,379,456,497,323,235,4
2022,4,골목상권,2111011,잠실나루역,CS100007,치킨전문점,5967,3888,2079,297,637,737,1013,1204,1225,854,,,493,806,3565,1103,3636,2331,127,472,962,2125,1302,979,*
2022,4,골목상권,2111010,석촌역 7번,CS100007,치킨전문점,7719,4952,2767,1024,929,986,951,1062,1650,1117,53,,388,531,4077,2670,3993,3213,119,1224,1639,1738,1623,866,6
2022,4,골목상권,2111009,송파책박물관,CS100007,치킨전문점,1211,726,485,145,243,77,97,164,272,213,,10,184,252,745,20,737,436,19,252,242,241,378,39,*
2022,4,골목상권,2111007,석촌고분역 4번,CS100007,치킨전문점,6920,5174,1746,1231,667,895,1071,1310,1142,604,125,,224,492,3712,2367,4489,2333,64,1219,1500,1830,1461,749,6
2022,4,골목상권,2111005,삼전역 3번,CS100007,치킨전문점,24354,16974,7380,2675,3709,3404,3613,3573,4679,2701,3442,,191,619,8063,12039,14847,9341,30,3342,9169,6614,3301,1735,3
2022,4,골목상권,2111004,삼전역 1번,CS100007,치킨전문점,8762,5418,3344,980,966,1011,960,1501,1729,1615,308,21,503,952,4612,2366,4791,3650,209,1602,1589,2334,1964,739,10
2022,4,골목상권,2111003,삼전역 4번,CS100007,치킨전문점,2443,1542,901,204,248,319,204,567,465,436,29,,,15,1424,771,1294,756,,291,670,537,480,74,*
2022,4,골목상권,2110999,윗방죽마을공원,CS100007,치킨전문점,2468,1662,806,324,169,334,369,466,464,342,161,,38,214,1167,888,1397,873,42,335,432,712,500,249,4
2022,4,골목상권,2110998,은곡마을(은곡마을공원),CS100007,치킨전문점,3380,2175,1205,322,285,396,620,552,685,520,43,,63,254,2023,997,1996,1335,43,315,699,1033,769,473,9
2022,4,골목상권,2110997,대청초등학교,CS100007,치킨전문점,22743,14264,8479,2469,2561,2577,2824,3833,4643,3836,574,12,1020,1825,12815,6497,12287,9912,508,3008,4848,5801,5590,2441,13
2022,4,골목상권,2110995,봉은사역 4번,CS100007,치킨전문점,908,671,237,113,113,95,161,189,143,94,66,,28,37,456,321,492,256,,47,152,227,104,217,*
2022,4,골목상권,2110994,개포고등학교,CS100007,치킨전문점,1299,835,464,180,112,124,178,241,255,209,24,,90,134,669,382,706,467,15,72,174,392,345,174,4
2022,4,골목상권,2110992,도곡초등학교,CS100007,치킨전문점,1011,755,256,177,165,164,98,151,186,70,49,,7,61,564,330,653,286,5,106,232,283,207,106,4
2022,4,골목상권,2110984,포이초등학교(개포목련어린이공원),CS100007,치킨전문점,771,604,167,124,80,80,145,175,160,7,,,22,110,544,95,458,233,,37,95,276,124,159,5
2022,4,골목상권,2110981,국악고교사거리,CS100007,치킨전문점,3521,2418,1103,460,370,474,480,634,525,578,349,,47,237,1533,1355,1948,1246,73,329,545,859,1018,367,3
2022,4,골목상권,2110972,강남세브란스병원미래의학연구센터,CS100007,치킨전문점,1140,762,378,59,95,159,242,207,224,154,48,,,48,512,532,520,502,48,107,242,343,213,71,*
2022,4,골목상권,2110966,논현2동주민센터,CS100007,치킨전문점,2738,2386,352,359,491,570,441,525,176,176,15,,,59,1207,1281,1172,854,10,491,578,471,343,132,3
2022,4,골목상권,2110958,역삼역 4번,CS100007,치킨전문점,1140,1000,140,176,171,263,213,177,61,79,208,,,6,469,457,750,176,6,128,341,311,109,30,*
2022,4,골목상권,2110949,한남IC,CS100007,치킨전문점,1107,832,275,151,166,172,167,176,145,130,135,,160,15,242,555,599,226,10,110,95,196,302,110,*
2022,4,골목상권,2110939,양재역 8번(양재동우체국),CS100007,치킨전문점,7856,6652,1204,1331,1195,1222,1428,1476,689,515,268,13,3817,226,1812,1720,5479,1139,6,505,2274,2116,1007,710,4
2022,4,골목상권,2110938,바우뫼공원,CS100007,치킨전문점,1266,768,498,68,131,151,226,192,218,280,7,,76,123,718,342,691,513,28,239,294,267,253,123,*
2022,4,골목상권,2110934,우면주공아파트,CS100007,치킨전문점,1902,1541,361,310,244,323,390,274,182,179,5,15,645,150,773,314,1014,485,5,180,340,310,472,189,4
2022,4,골목상권,2110926,신중초등학교,CS100007,치킨전문점,1074,781,293,136,152,100,172,221,200,93,57,,,26,688,303,633,373,20,105,199,279,239,168,*
2022,4,골목상권,2110907,방배초등학교,CS100007,치킨전문점,1764,1300,464,89,215,245,281,470,254,210,,,19,84,1070,591,1026,635,,197,333,504,447,179,5
2022,4,골목상권,2110904,이수역 5번,CS100007,치킨전문점,3042,2089,953,156,273,426,556,678,578,375,21,,,214,1593,1214,1631,1011,16,380,791,621,625,209,3
2022,4,골목상권,2110903,방배아이파크아파트,CS100007,치킨전문점,1727,1409,318,372,183,251,267,336,256,62,5,,,114,1016,592,984,649,,142,236,418,612,225,*
2022,4,골목상권,2110902,사당역 4번,CS100007,치킨전문점,8471,5201,3270,893,853,810,1017,1628,1741,1529,301,5,197,901,4500,2567,4555,3661,39,1366,1845,1935,1596,1435,*
2022,4,골목상권,2110901,인헌고등학교(인헌중학교),CS100007,치킨전문점,1621,1008,613,214,155,126,213,300,322,291,,,78,126,952,465,1009,573,10,445,276,197,465,189,4
2022,4,골목상권,2110900,낙성대역 1번(관악구민 종합체육센터),CS100007,치킨전문점,18064,11678,6386,2459,1610,1788,2763,3058,3680,2706,133,,340,1221,10645,5725,10126,6841,152,4609,5282,2857,2754,1315,4
2022,4,골목상권,2110899,낙성대역 5번(관악중학교),CS100007,치킨전문점,151,96,55,24,16,24,16,16,16,39,,,24,16,72,39,101,50,,8,,51,92,,*
2022,4,골목상권,2110897,서울대입구역 8번,CS100007,치킨전문점,525,363,162,84,62,34,78,105,78,84,73,,6,44,240,162,356,158,6,175,95,124,57,57,4
2022,4,골목상권,2110896,관악우성아파트,CS100007,치킨전문점,1818,1274,544,205,232,158,270,409,328,216,74,,5,106,946,687,1140,678,27,291,334,334,570,262,*
2022,4,골목상권,2110895,샤로수길,CS100007,치킨전문점,9382,6003,3379,955,1114,1067,1288,1579,1622,1757,293,,228,704,4619,3538,5451,3624,240,3926,1771,1019,1503,616,3
2022,4,골목상권,2110892,관악구 중앙길,CS100007,치킨전문점,6089,4187,1902,800,739,665,870,1113,1061,841,909,,6,331,2734,2109,3924,1954,5,902,1407,1338,1428,799,7
2022,4,골목상권,2110890,봉천역 1번(관악초등학교),CS100007,치킨전문점,3726,2746,980,235,557,615,593,746,496,484,163,,71,481,1981,1030,2225,1299,,1017,800,543,865,299,4
2022,4,골목상권,2110889,봉천역 6번,CS100007,치킨전문점,560,414,146,110,36,48,98,122,72,74,12,,48,48,268,184,340,195,,194,98,121,86,36,*
2022,4,골목상권,2110888,청룡동주민센터,CS100007,치킨전문점,1989,1306,683,341,225,218,226,296,396,287,23,,132,218,1197,419,1120,869,40,570,305,540,393,141,3
2022,4,골목상권,2110885,영락고등학교,CS100007,치킨전문점,4578,2913,1665,633,467,536,594,683,815,850,489,10,102,369,2131,1477,2914,1551,38,799,1136,969,950,571,6
2022,4,골목상권,2110883,은천초등학교(은천교앞),CS100007,치킨전문점,4725,2969,1756,595,598,531,459,786,846,910,306,,137,220,2681,1381,3012,1667,83,1348,1081,1058,805,304,6
2022,4,골목상권,2110882,신성초등학교,CS100007,치킨전문점,801,582,219,87,99,118,125,153,113,106,72,,,23,436,270,554,225,8,160,199,211,134,68,5
2022,4,골목상권,2110881,구립대학경로당(관악산샘말공원),CS100007,치킨전문점,24599,16166,8433,3221,2398,3115,3503,3929,4248,4185,2113,,517,1727,11013,9229,18043,6123,223,6232,6940,4935,4317,1521,16
2022,4,골목상권,2110878,미림여고,CS100007,치킨전문점,467,345,122,17,81,81,52,114,81,41,,,,35,288,144,339,128,,18,59,279,53,58,*
2022,4,골목상권,2110876,서원동주민센터(신관중학교),CS100007,치킨전문점,299,175,124,27,22,49,33,44,43,81,48,,,27,153,71,175,81,5,49,65,43,81,11,4
2022,4,골목상권,2110873,당곡중학교,CS100007,치킨전문점,1913,1398,515,254,213,265,338,328,314,201,233,,,21,756,903,1200,640,22,364,445,531,320,158,6
2022,4,골목상권,2110871,신원동주민센터,CS100007,치킨전문점,10061,6602,3459,518,1357,1397,1456,1874,1914,1545,114,,3190,1269,4849,639,5148,4716,123,2696,2701,1858,1564,920,8
2022,4,골목상권,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",CS100007,치킨전문점,8461,5489,2972,938,1072,940,1200,1339,1793,1179,1604,6,42,249,2723,3837,5178,3226,50,3240,2621,1029,1156,306,6
2022,4,골목상권,2110868,남부초등학교,CS100007,치킨전문점,3547,2760,787,583,506,496,525,650,515,272,77,,87,263,1817,1303,1941,1587,20,1215,892,351,755,295,3
2022,4,골목상권,2110865,남강고등학교(남강중학교),CS100007,치킨전문점,13018,8908,4110,1787,1355,1528,1962,2276,2533,1577,477,,189,1283,7359,3710,7884,5098,215,2141,1809,3064,3623,2131,4
2022,4,골목상권,2110863,난우초등학교,CS100007,치킨전문점,8132,5470,2662,1050,899,898,1052,1571,1479,1183,291,,209,748,4473,2411,4784,3160,228,1509,1511,1889,1844,966,8
2022,4,골목상권,2110861,관악구신사동주민센터,CS100007,치킨전문점,495,318,177,98,27,44,111,38,81,96,103,9,,17,191,175,313,153,10,131,110,80,65,70,4
2022,4,골목상권,2110859,난향초등학교,CS100007,치킨전문점,1261,739,522,108,72,90,162,307,378,144,,,54,108,721,378,720,432,18,54,90,360,396,234,*
2022,4,골목상권,2110858,신대방역 1번,CS100007,치킨전문점,4771,3387,1384,616,560,637,645,929,834,550,93,,42,180,2685,1771,3229,1530,93,1202,1082,1142,949,291,*
2022,4,골목상권,2110857,미성동주민센터,CS100007,치킨전문점,932,637,295,184,115,65,114,159,180,115,75,,10,75,462,310,521,411,25,75,221,216,279,116,*
2022,4,골목상권,2110856,미성초등학교,CS100007,치킨전문점,5442,3512,1930,379,605,745,780,1003,1100,830,242,,62,502,3024,1612,3135,2307,131,692,928,1095,1711,885,*
2022,4,골목상권,2110855,신대방역 2번,CS100007,치킨전문점,6561,4335,2226,929,724,768,834,1080,1275,951,896,,67,165,2757,2676,4038,2495,58,1678,1734,1301,1142,620,4
2022,4,골목상권,2110851,경문고등학교(동작동성당),CS100007,치킨전문점,2087,1373,714,319,71,177,457,349,369,345,288,,10,82,1129,578,1294,776,54,268,482,429,406,431,6
2022,4,골목상권,2110850,사당역 10번,CS100007,치킨전문점,14058,9236,4822,1722,1615,1442,1956,2501,2720,2102,1599,,338,816,6121,5184,8889,4922,316,3987,3635,2343,2380,1147,14
2022,4,골목상권,2110849,이수역 10번,CS100007,치킨전문점,2014,1342,672,210,191,268,276,397,369,303,40,,130,165,1059,620,1051,887,22,398,419,382,441,276,3
