기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,골목상권,2110379,KT&G 북부지사,CS100001,한식음식점,14751,8649,6102,1642,1717,1452,1642,2196,3221,2881,,63,2362,2396,7032,1256,8167,4827,59,1283,2406,3783,3470,1993,4
2022,4,골목상권,2110378,송중동주민센터,CS100001,한식음식점,12341,8035,4306,753,2063,1603,1715,1901,2665,1641,,,5098,1626,5124,493,7703,4414,209,1309,2326,3705,2607,1962,8
2022,4,골목상권,2110377,미아사거리역 3번,CS100001,한식음식점,30646,20398,10248,4158,3946,4156,3552,4586,5392,4856,853,2348,7230,4239,11552,4424,18057,11277,158,2530,4256,6880,8268,7245,21
2022,4,골목상권,2110376,수송초등학교,CS100001,한식음식점,24436,17324,7112,3201,3107,3493,3776,3747,3978,3134,141,307,6159,3774,10512,3543,13165,10636,189,4140,4650,4889,5892,4045,41
2022,4,골목상권,2110375,서울북부고용노동지청,CS100001,한식음식점,19733,14156,5577,2544,3001,2714,2832,3065,2649,2928,,1584,6168,2937,7609,1435,13051,5825,59,1445,2435,3882,5055,6004,11
2022,4,골목상권,2110374,송중초등학교,CS100001,한식음식점,10691,8731,1960,1891,1817,1588,1664,1771,1360,600,23,35,5354,1111,3567,601,6895,3524,26,1286,1884,2064,2894,2267,17
2022,4,골목상권,2110373,수유역 2번,CS100001,한식음식점,22362,17291,5071,3211,3684,3401,3610,3385,2965,2106,128,1194,8912,3104,7460,1564,12791,7890,127,1836,3559,4297,5733,5130,17
2022,4,골목상권,2110372,강북중학교,CS100001,한식음식점,28533,19378,9155,4411,3360,2551,4292,4764,4823,4332,36,367,12115,5531,9219,1265,15462,11470,46,2738,4384,5021,7338,7410,18
2022,4,골목상권,2110371,삼양입구사거리,CS100001,한식음식점,36824,24406,12418,4027,5069,4550,5133,5627,6721,5697,394,1075,9447,6094,15800,4014,20868,14291,98,2688,4279,7306,10473,10314,25
2022,4,골목상권,2110370,도봉세무서,CS100001,한식음식점,16771,12607,4164,2487,2702,2478,2489,2451,2318,1846,7,226,6650,2677,6222,989,10817,5141,24,999,2205,3316,5607,3809,16
2022,4,골목상권,2110369,성신여대운정그린캠퍼스,CS100001,한식음식점,51335,35444,15891,6646,7121,7248,7108,7321,9119,6772,1008,1049,16883,7294,18967,6134,28531,19956,400,6125,8125,10031,13226,10583,49
2022,4,골목상권,2110368,송천초등학교,CS100001,한식음식점,4285,3295,990,534,792,697,567,705,837,153,12,51,1912,510,1742,58,1958,2154,5,265,307,847,1193,1495,17
