,Unnamed: 0,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
1577,1661.0,2022,1,골목상권,2110815,공군호텔,CS100004,양식음식점,17299446,14449073.0,2850373.0,3219569.0,3364035.0,2423849.0,2891649.0,2549971.0,0.0,2850373.0,0.0,71087.0,7817314.0,3020065.0,6390980.0,0.0,10944344.0,5529571.0,210969.0,4590719.0,5182073.0,2902060.0,2490714.0,1097379.0,*
1578,1662.0,2022,1,골목상권,2110794,영동초등학교,CS100004,양식음식점,45268729,21663495.0,6840031.0,4167674.0,2273961.0,5678484.0,4171215.0,5372161.0,4790058.0,2049973.0,983155.0,473649.0,12512980.0,2795419.0,17170463.0,11333063.0,16692174.0,9769347.0,218676.0,9142258.0,8070893.0,5769700.0,2295715.0,964280.0,*
1579,1663.0,2022,1,골목상권,2110783,영등포시장역 1번,CS100004,양식음식점,15000000,13613886.0,1386114.0,2941032.0,3012482.0,2561884.0,2963194.0,2135294.0,1386114.0,0.0,0.0,0.0,10135226.0,1258480.0,3225213.0,381081.0,4869451.0,3206165.0,103089.0,1636312.0,2329509.0,2294662.0,1110220.0,601825.0,4
1580,1664.0,2022,1,골목상권,2110780,신길대성유니드아파트,CS100004,양식음식점,6737137,5186819.0,1194831.0,877526.0,1622076.0,1132292.0,330471.0,1224454.0,622102.0,572729.0,275173.0,0.0,198809.0,355487.0,2704335.0,3203333.0,2567407.0,3571327.0,0.0,1000630.0,2554899.0,976931.0,1441697.0,164577.0,*
1581,1665.0,2022,1,골목상권,2110763,영등포구청역 2번,CS100004,양식음식점,25446204,24127645.0,1196557.0,4354527.0,4762295.0,5330494.0,5443111.0,4237218.0,1196557.0,0.0,0.0,0.0,17021038.0,2555000.0,5748164.0,82117.0,10130751.0,7767763.0,39885.0,6039091.0,5808601.0,3050045.0,2144417.0,856359.0,*
1582,1666.0,2022,1,골목상권,2110762,선유도역 1번,CS100004,양식음식점,97976403,75350438.0,22625965.0,9098456.0,15828220.0,14662219.0,18533996.0,17227547.0,11710125.0,10915840.0,0.0,0.0,49273281.0,15623918.0,32395576.0,683628.0,39560985.0,39919863.0,804608.0,17688705.0,26943847.0,17318109.0,12883874.0,3841705.0,5
1583,1667.0,2022,1,골목상권,2110759,문래예술촌(문래창작촌),CS100004,양식음식점,574574282,306647280.0,267927002.0,52235421.0,66698394.0,47869394.0,51004775.0,88839296.0,155906828.0,112020174.0,0.0,0.0,110080808.0,86644445.0,324289965.0,53559064.0,263889384.0,297358319.0,3475593.0,232965334.0,208817202.0,60297347.0,42165896.0,13526330.0,18
1584,1668.0,2022,1,골목상권,2110758,문래소공원,CS100004,양식음식점,40165793,30711704.0,9454089.0,5228653.0,3793407.0,9901375.0,4862756.0,6925513.0,5024450.0,4429639.0,0.0,0.0,20438982.0,2826888.0,16253154.0,646769.0,9790189.0,13232961.0,0.0,2341811.0,10264002.0,5360914.0,3904594.0,1151830.0,*
1585,1669.0,2022,1,골목상권,2110755,동일여자고등학교,CS100004,양식음식점,15565082,14145494.0,1419588.0,3077566.0,2655269.0,3885835.0,1974123.0,2552701.0,1419588.0,0.0,0.0,0.0,7262408.0,3598337.0,4704337.0,0.0,4939926.0,10625156.0,585229.0,3444504.0,1711938.0,5884921.0,3599324.0,339166.0,*
1586,1670.0,2022,1,골목상권,2110743,시흥초등학교(시흥1동우체국),CS100004,양식음식점,7956837,5369609.0,1940421.0,491178.0,0.0,1434008.0,2185805.0,1258618.0,1051936.0,888485.0,0.0,0.0,2328670.0,1295261.0,3686099.0,503118.0,2878723.0,4203216.0,143689.0,2084521.0,1601990.0,963417.0,1949067.0,482944.0,3
1587,1672.0,2022,1,골목상권,2110718,한국SGI본부,CS100004,양식음식점,2753399,1793496.0,869435.0,90468.0,281579.0,661638.0,127930.0,631881.0,325957.0,543478.0,0.0,0.0,0.0,0.0,1240643.0,1331820.0,1148221.0,1337286.0,144686.0,1122112.0,572770.0,645939.0,90468.0,0.0,4
1588,1673.0,2022,1,골목상권,2110717,남구로역 2번,CS100004,양식음식점,17966253,14960021.0,601072.0,842082.0,4262677.0,4222025.0,2259102.0,3374135.0,339737.0,261335.0,844986.0,0.0,2405160.0,278758.0,7445165.0,6992184.0,8590239.0,4325556.0,0.0,3535500.0,3864798.0,3318907.0,1766838.0,429752.0,*
1589,1674.0,2022,1,골목상권,2110716,구로나눔길,CS100004,양식음식점,45163560,37427541.0,7736019.0,7468430.0,8475646.0,6474444.0,6978353.0,8030668.0,,7736019.0,,,13813590.0,11557427.0,18779314.0,1013229.0,14637402.0,25225496.0,1214672.0,14527962.0,12411305.0,7071557.0,3377631.0,1259772.0,3
1590,1675.0,2022,1,골목상권,2110713,구로보건소,CS100004,양식음식점,25624264,17005495.0,8618769.0,3913927.0,4118430.0,2406147.0,3330226.0,3236765.0,6353790.0,2264979.0,0.0,0.0,8155753.0,4556427.0,12327878.0,584206.0,8449714.0,14010890.0,84448.0,2441458.0,4887840.0,7564640.0,5090305.0,2391913.0,3
1591,1676.0,2022,1,골목상권,2110712,남구로역 5번,CS100004,양식음식점,17082569,13875696.0,3206873.0,2521206.0,2419538.0,3751465.0,1879674.0,3303813.0,697489.0,2509384.0,0.0,174963.0,7525788.0,3672653.0,4532497.0,1176668.0,6144207.0,4094300.0,485483.0,1661364.0,2150789.0,2571645.0,3074468.0,294758.0,*
1592,1677.0,2022,1,골목상권,2110703,개봉역,CS100004,양식음식점,6859943,2944335.0,3915608.0,495808.0,897539.0,889911.0,508521.0,152556.0,1357750.0,2557858.0,2654478.0,,,1690831.0,1423858.0,1090776.0,3346066.0,3005357.0,177982.0,772951.0,2028997.0,1347579.0,406817.0,1617096.0,*
1593,1678.0,2022,1,골목상권,2110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",CS100004,양식음식점,6666969,4941386.0,954857.0,844452.0,513235.0,638561.0,1477045.0,1468093.0,441621.0,513236.0,0.0,0.0,316296.0,185003.0,4249115.0,632593.0,2279722.0,3103285.0,157686.0,1775438.0,901146.0,1784389.0,922034.0,613040.0,*
1594,1679.0,2022,1,골목상권,2110671,등촌1동주민센터,CS100004,양식음식점,151158494,114896672.0,36261822.0,19439627.0,22539000.0,26835463.0,25470326.0,20612256.0,28929459.0,7332363.0,0.0,475832.0,88645507.0,24182589.0,30876171.0,6978395.0,64594046.0,65855555.0,211012.0,23072262.0,45445854.0,27893454.0,22758861.0,11068160.0,5
1595,1680.0,2022,1,골목상권,2110665,곰달래도서관,CS100004,양식음식점,76429488,57765917.0,18663571.0,9259819.0,9940442.0,11809366.0,12100582.0,14655708.0,18663571.0,0.0,0.0,111578.0,25371613.0,17657143.0,32932106.0,357048.0,33609961.0,39265783.0,943989.0,19332161.0,18042031.0,14837130.0,16976428.0,2744004.0,3
1596,1681.0,2022,1,골목상권,2110661,강서새말어린이공원,CS100004,양식음식점,29804897,24079904.0,5724993.0,4432538.0,4687180.0,5428897.0,4524327.0,5006962.0,5724993.0,0.0,0.0,11844.0,12724671.0,4592430.0,12070302.0,405650.0,10436449.0,19368448.0,198979.0,7665016.0,8682869.0,8973263.0,2481372.0,1803398.0,*
1597,1682.0,2022,1,골목상권,2110647,화곡역 5번,CS100004,양식음식점,41602759,35429294.0,6173465.0,7245961.0,6689300.0,5690733.0,8187152.0,7616148.0,6173465.0,0.0,0.0,311708.0,20911995.0,8184393.0,12194663.0,0.0,15585132.0,24332198.0,487541.0,6675420.0,11507779.0,12187015.0,6849947.0,2209629.0,3
1598,1683.0,2022,1,골목상권,2110646,푸른들청소년도서관,CS100004,양식음식점,22933191,16345226.0,6587965.0,3800769.0,3371491.0,3275577.0,2945843.0,2951546.0,2878962.0,3709003.0,,538153.0,8716729.0,6227123.0,7189887.0,261299.0,9680543.0,12385797.0,197748.0,3244416.0,5485563.0,7206012.0,3227580.0,2705020.0,3
1599,1684.0,2022,1,골목상권,2110644,신광명마을,CS100004,양식음식점,9965741,6654862.0,3310879.0,0.0,1800917.0,2015120.0,1274185.0,1564640.0,1426688.0,1884191.0,0.0,0.0,3795971.0,1642395.0,4340260.0,187115.0,6063421.0,3902320.0,124409.0,160528.0,2588503.0,2478142.0,2047226.0,2566933.0,*
1600,1685.0,2022,1,골목상권,2110621,목동역 5번,CS100004,양식음식점,151932000,89195689.0,62736311.0,20241378.0,14937438.0,19093625.0,16268515.0,18654733.0,33049947.0,29686364.0,0.0,0.0,48659039.0,34184924.0,65781061.0,3306976.0,72762403.0,69480966.0,4448570.0,26002310.0,25742089.0,44257209.0,34964702.0,6828491.0,*
1601,1686.0,2022,1,골목상권,2110615,신서초등학교,CS100004,양식음식점,52659657,41485877.0,11173780.0,8029296.0,9649015.0,9396212.0,4734450.0,9676904.0,6928088.0,4245692.0,0.0,298433.0,30022262.0,8907105.0,13431857.0,0.0,27117058.0,22313527.0,1536181.0,5036116.0,9874549.0,17740161.0,9942189.0,5301387.0,6
1602,1687.0,2022,1,골목상권,2110598,신월문화체육센터,CS100004,양식음식점,24274739,16624452.0,7356682.0,0.0,3668102.0,4838659.0,3564620.0,4553071.0,3326448.0,4030234.0,0.0,88831.0,9977843.0,4228548.0,9774743.0,204774.0,11364805.0,12616329.0,161568.0,4762364.0,5628945.0,7187123.0,4706268.0,1534866.0,3
1603,1688.0,2022,1,골목상권,2110586,서울서부지방법원,CS100004,양식음식점,29851940,26256944.0,931139.0,5594268.0,5850917.0,4970639.0,5727677.0,4113443.0,931139.0,0.0,0.0,66510.0,17870824.0,2996860.0,6253889.0,2663857.0,15224512.0,7123995.0,62598.0,5168212.0,7135732.0,5353657.0,3309847.0,1318461.0,3
1604,1689.0,2022,1,골목상권,2110579,마포역 4번,CS100004,양식음식점,4014171779,2231582861.0,1782588918.0,393599207.0,269793183.0,669576195.0,394102639.0,504511637.0,1103757968.0,678830950.0,0.0,10467628.0,522006408.0,547792236.0,2287963130.0,645942377.0,2505300478.0,1101457102.0,1873619.0,947802544.0,1640879037.0,368497571.0,324229596.0,323475216.0,5
1605,1690.0,2022,1,골목상권,2110578,대흥역 2번,CS100004,양식음식점,3712595,1236172.0,2476423.0,,550770.0,187670.0,195829.0,301903.0,1403443.0,1072980.0,,,2358109.0,444696.0,301903.0,607887.0,1868536.0,1550315.0,,,350861.0,1252490.0,832274.0,983226.0,3
1606,1691.0,2022,1,골목상권,2110576,대흥역 3번,CS100004,양식음식점,2028000000,1381591768.0,646408232.0,309262194.0,251732887.0,290654005.0,341057361.0,188885321.0,386853252.0,259554980.0,0.0,2070798.0,358847961.0,152074550.0,1272556035.0,242450656.0,686041980.0,989647962.0,0.0,595492119.0,787622617.0,173217259.0,66141040.0,53216906.0,7
1607,1692.0,2022,1,골목상권,2110572,서강대역 1번,CS100004,양식음식점,200010985,144027932.0,55983053.0,34875850.0,29192580.0,31804632.0,15864295.0,32290575.0,26917226.0,29065827.0,0.0,523630.0,92012626.0,23977130.0,70021624.0,13475975.0,109070042.0,83152422.0,2274998.0,71004495.0,55180402.0,30520798.0,25970632.0,7271139.0,9
1608,1693.0,2022,1,골목상권,2110569,홍대땡땡거리,CS100004,양식음식점,231556280,145968630.0,85587650.0,24786782.0,33430635.0,29159443.0,30664010.0,27927760.0,44184204.0,41403446.0,722183.0,277226.0,78646412.0,25176579.0,111416539.0,15317341.0,92458536.0,121878875.0,3199819.0,81619736.0,74093850.0,25331728.0,20500603.0,9591678.0,12
1609,1694.0,2022,1,골목상권,2110566,경의선책거리,CS100004,양식음식점,452787903,257187194.0,195600709.0,41763724.0,45229405.0,63637522.0,49248945.0,57307598.0,97885083.0,97715626.0,1855318.0,135144.0,71900352.0,143995619.0,215504095.0,19397375.0,106733455.0,328880433.0,1636166.0,225346296.0,156252724.0,26331807.0,14386821.0,11660073.0,16
1610,1695.0,2022,1,골목상권,2110565,홍익대,CS100004,양식음식점,52760951,30854797.0,21078783.0,8391629.0,4934984.0,0.0,9190720.0,8337464.0,11289825.0,9788958.0,0.0,2272633.0,29846709.0,19814238.0,827371.0,0.0,11356499.0,40577081.0,875785.0,31146376.0,10769301.0,3084545.0,5161444.0,896129.0,*
1611,1696.0,2022,1,골목상권,2110564,홍대입구역 3번,CS100004,양식음식점,621237924,316734372.0,304310803.0,63476987.0,50559439.0,75148141.0,55446108.0,72103697.0,177601151.0,126709652.0,0.0,192749.0,61035021.0,103766230.0,364529203.0,91714721.0,284648154.0,292586218.0,9752849.0,261530169.0,207974773.0,49738908.0,40050907.0,8186768.0,17
1612,1697.0,2022,1,골목상권,2110563,상수역 3번,CS100004,양식음식점,180683042,113686414.0,66996628.0,26047210.0,17391763.0,31261673.0,19974455.0,19011313.0,41145726.0,25850902.0,0.0,189617.0,13747774.0,21418331.0,95735840.0,49591480.0,93836326.0,39690696.0,0.0,18513290.0,55331850.0,30259492.0,13964161.0,15458230.0,4
1613,1699.0,2022,1,골목상권,2110561,상수역 4번,CS100004,양식음식점,130810800,74951869.0,55858931.0,15281291.0,16635828.0,19294764.0,13497181.0,10242805.0,27804000.0,28054931.0,0.0,0.0,28573597.0,31098946.0,60594377.0,10543880.0,36535097.0,86043115.0,1223423.0,65147947.0,38149188.0,8408593.0,6407368.0,3241695.0,7
1614,1700.0,2022,1,골목상권,2110560,마포FM,CS100004,양식음식점,24815067,22572529.0,2242538.0,3437381.0,4608680.0,4620453.0,5862384.0,4043631.0,1318448.0,924090.0,0.0,0.0,14832537.0,2842902.0,6857104.0,282524.0,3649274.0,11053769.0,206008.0,3143085.0,5420939.0,3984772.0,1053582.0,894661.0,*
1615,1701.0,2022,1,골목상권,2110559,성산중학교,CS100004,양식음식점,534310624,277765182.0,256545442.0,29485731.0,43386145.0,61705912.0,61210459.0,81976935.0,125963499.0,130581943.0,0.0,449151.0,97781198.0,88844632.0,312614094.0,34621549.0,213194015.0,261510950.0,1244389.0,194340608.0,207654611.0,41868143.0,23396930.0,6200286.0,14
1616,1702.0,2022,1,골목상권,2110557,홍대부속여중고앞,CS100004,양식음식점,5643150,5164854.0,478296.0,53352.0,725401.0,1873876.0,734760.0,1777465.0,478296.0,,1643618.0,,3114075.0,332280.0,553177.0,,2326899.0,708553.0,,610273.0,482976.0,843337.0,1098865.0,,3
1617,1703.0,2022,1,골목상권,2110556,절두산순교성지,CS100004,양식음식점,27239170,22531442.0,4707728.0,1701049.0,5670165.0,1084295.0,5923830.0,8152103.0,2633642.0,2074086.0,1427489.0,0.0,586912.0,3153407.0,8607210.0,13464152.0,4695293.0,12456953.0,0.0,2864925.0,8010350.0,1855238.0,3491627.0,930106.0,*
1618,1704.0,2022,1,골목상권,2110554,망원역 1번,CS100004,양식음식점,54698202,46563010.0,8135192.0,9854787.0,10601152.0,7633794.0,9608614.0,8864663.0,8135192.0,0.0,0.0,0.0,31328605.0,5369360.0,18000237.0,0.0,17433675.0,27652293.0,117053.0,13410427.0,12580798.0,10823794.0,5077330.0,3076567.0,4
1619,1706.0,2022,1,골목상권,2110550,합정역 8번,CS100004,양식음식점,434842408,236079363.0,198763045.0,39810962.0,51535431.0,43577259.0,46533941.0,54621770.0,113198559.0,85564486.0,2153713.0,0.0,90235954.0,85504639.0,225006508.0,31941594.0,167561759.0,261891665.0,2253797.0,211312220.0,145385908.0,25358814.0,37959908.0,7182778.0,10
1620,1707.0,2022,1,골목상권,2110544,망리단길,CS100004,양식음식점,649969969,360766338.0,289203631.0,56584349.0,64545921.0,74680942.0,73918470.0,91036656.0,195714640.0,93488991.0,1583404.0,0.0,118658945.0,91957392.0,350614298.0,87155930.0,231931267.0,390999965.0,7207336.0,262489766.0,225992041.0,76366283.0,40815690.0,10060116.0,42
1621,1708.0,2022,1,골목상권,2110542,마포구청역 7번,CS100004,양식음식점,106342635,62078751.0,44210778.0,6530393.0,13039711.0,12612233.0,11631687.0,18264727.0,23384220.0,20826558.0,10491496.0,0.0,31907571.0,11847221.0,37788568.0,14254673.0,45301389.0,30414397.0,53106.0,13471005.0,25307997.0,22669376.0,10200533.0,4066876.0,3
1622,1710.0,2022,1,골목상권,2110538,충정로역 3번,CS100004,양식음식점,107743752,91847855.0,15895897.0,16282665.0,9880191.0,10530230.0,35324336.0,19830433.0,13248309.0,2647588.0,2022095.0,0.0,38057972.0,18947077.0,33328607.0,15388001.0,44033799.0,21827321.0,165474.0,16961937.0,13522003.0,19877206.0,13246764.0,2087734.0,3
1623,1712.0,2022,1,골목상권,2110524,연희세브란스병원,CS100004,양식음식점,458834292,359042837.0,99791455.0,72614240.0,62230335.0,73528797.0,81055616.0,69613849.0,35429360.0,64362095.0,0.0,1563300.0,231070816.0,69042067.0,149073202.0,8084907.0,151842579.0,142232365.0,864583.0,54677850.0,61702714.0,52966029.0,72902356.0,50961411.0,9
1624,1713.0,2022,1,골목상권,2110521,홍제역 4번,CS100004,양식음식점,27237224,19288834.0,7711166.0,3768903.0,3719484.0,3882337.0,3763164.0,4154946.0,3686739.0,4024427.0,0.0,0.0,14261531.0,1450336.0,11288133.0,237224.0,12023331.0,14107717.0,1115413.0,7585294.0,5591840.0,5047541.0,4917470.0,1873489.0,4
1625,1714.0,2022,1,골목상권,2110520,경의중앙 신촌역,CS100004,양식음식점,94007939,54141489.0,39866450.0,9715317.0,8227649.0,10354297.0,12913434.0,12930792.0,20038514.0,19827936.0,0.0,0.0,25306191.0,15772406.0,52165977.0,763365.0,37066386.0,55390479.0,1790802.0,48432397.0,22140162.0,5591388.0,12480772.0,2021345.0,3
1626,1715.0,2022,1,골목상권,2110517,서대문소방서,CS100004,양식음식점,119727042,78769978.0,40957064.0,15767789.0,,17599907.0,18080963.0,27321319.0,26101862.0,14855202.0,,,27260840.0,29804206.0,50441497.0,12220499.0,54328826.0,35569015.0,,5197816.0,24297052.0,19015923.0,26046165.0,15340886.0,*
1627,1716.0,2022,1,골목상권,2110513,연희파출소,CS100004,양식음식점,128774581,61975516.0,66799065.0,12891876.0,11013831.0,10092982.0,17580933.0,10395894.0,34992235.0,31806830.0,0.0,0.0,23887532.0,17794182.0,85275403.0,1817464.0,54099840.0,53786023.0,0.0,25257899.0,46266571.0,21167395.0,9050970.0,6143028.0,*
1628,1717.0,2022,1,골목상권,2110511,연희초등학교,CS100004,양식음식점,38931868,27568570.0,11120310.0,4180085.0,4806379.0,6452880.0,5910435.0,6218791.0,5808106.0,5312204.0,242988.0,0.0,12267147.0,4830676.0,19165965.0,2425092.0,25222876.0,13466004.0,3422.0,18996899.0,9357448.0,2264240.0,5914199.0,2152672.0,*
1629,1718.0,2022,1,골목상권,2110509,연희대우아파트앞,CS100004,양식음식점,30839918,17855018.0,12984900.0,1524998.0,926816.0,4691237.0,5955298.0,4756669.0,6926904.0,6057996.0,0.0,0.0,11438201.0,5800447.0,12121872.0,1479398.0,14302899.0,14442844.0,710228.0,14672662.0,7960893.0,2300329.0,2600653.0,500979.0,4
1630,1719.0,2022,1,골목상권,2110508,서연중학교,CS100004,양식음식점,12693688,9849469.0,2551080.0,2748564.0,2672964.0,0.0,2439225.0,1988716.0,1260497.0,1290583.0,0.0,0.0,4505854.0,3131186.0,4763509.0,0.0,3014702.0,6224574.0,293139.0,1205727.0,2799477.0,2576537.0,2113687.0,543849.0,3
1631,1720.0,2022,1,골목상권,2110507,명지대학교,CS100004,양식음식점,87503390,60591114.0,26912276.0,12901207.0,11650589.0,12020090.0,13074590.0,10944638.0,14722590.0,12189686.0,0.0,340620.0,30429297.0,20891307.0,33755826.0,2086340.0,39416745.0,47683618.0,3238312.0,24949043.0,15260236.0,20638434.0,17610630.0,5403710.0,7
1632,1721.0,2022,1,골목상권,2110503,명지대학교교회,CS100004,양식음식점,6752387,5064746.0,1656597.0,802695.0,1053397.0,1156009.0,1331302.0,721343.0,870495.0,786102.0,0.0,78374.0,3131344.0,935620.0,1854662.0,31044.0,3272991.0,2727009.0,16971.0,1708137.0,1478139.0,1250112.0,1246150.0,300491.0,6
1633,1722.0,2022,1,골목상권,2110499,연가초등학교,CS100004,양식음식점,7352803,3315217.0,2809210.0,467620.0,670022.0,893363.0,638616.0,645596.0,467620.0,2341590.0,97712.0,0.0,0.0,0.0,586269.0,5538158.0,3754919.0,2369508.0,0.0,3636270.0,1273741.0,1214416.0,485069.0,645595.0,*
1634,1723.0,2022,1,골목상권,2110496,모래내우체국,CS100004,양식음식점,16493379,9346635.0,3458476.0,1880500.0,731540.0,2721666.0,1337643.0,2675286.0,1420916.0,2037560.0,0.0,0.0,4680169.0,961332.0,7163610.0,3327769.0,4959503.0,4037173.0,360499.0,930764.0,1530542.0,4654871.0,1650708.0,229792.0,*
1635,1724.0,2022,1,골목상권,2110495,북가좌2동주민센터,CS100004,양식음식점,75238155,40694742.0,34543413.0,8508958.0,8348767.0,3828874.0,7751977.0,12256166.0,14343670.0,20199743.0,0.0,0.0,18871101.0,9438692.0,35976966.0,10951396.0,27680488.0,45641659.0,687925.0,21712666.0,25606375.0,16551178.0,5541505.0,3222499.0,5
1636,1726.0,2022,1,골목상권,2110484,역촌역 3번,CS100004,양식음식점,16611363,10713718.0,5666614.0,1901567.0,3173462.0,2249382.0,1995502.0,1393805.0,2084360.0,3582254.0,0.0,231031.0,6209920.0,2962741.0,6209921.0,997750.0,8519595.0,6748740.0,146248.0,1831115.0,1230124.0,3704751.0,4496603.0,3859493.0,*
1637,1727.0,2022,1,골목상권,2110476,역촌역 2번,CS100004,양식음식점,144956737,116247598.0,28709139.0,22822333.0,24820626.0,27593767.0,22113756.0,18897116.0,26834211.0,1874928.0,0.0,2039074.0,58786500.0,34730523.0,48207782.0,1192858.0,89410044.0,48445618.0,693750.0,11587542.0,29432302.0,38510025.0,34694722.0,22937321.0,*
1638,1728.0,2022,1,골목상권,2110472,연신내역 4번,CS100004,양식음식점,11381261,6533249.0,4848012.0,1302873.0,1345358.0,1170698.0,1043243.0,1671077.0,4333472.0,514540.0,0.0,0.0,0.0,118014.0,6651263.0,3441286.0,5608021.0,4357073.0,0.0,4347633.0,3677313.0,1416167.0,523981.0,0.0,6
1639,1729.0,2022,1,골목상권,2110465,연신내역 7번,CS100004,양식음식점,34827034,21057956.0,13546906.0,4522631.0,3811366.0,4892125.0,3891759.0,3940075.0,6219608.0,7327298.0,0.0,0.0,13230479.0,7525706.0,13848677.0,222172.0,15590583.0,19014279.0,3114222.0,14785472.0,6859871.0,4812139.0,4659892.0,373266.0,3
1640,1730.0,2022,1,골목상권,2110464,연신내역 5번,CS100004,양식음식점,97790189,55406521.0,42383668.0,2108676.0,14255583.0,13775959.0,10475782.0,14790521.0,20443850.0,21939818.0,0.0,0.0,19651874.0,27321341.0,48548492.0,2268482.0,39080886.0,58709303.0,3632936.0,44018275.0,19768926.0,14059023.0,13592963.0,2718066.0,4
1641,1731.0,2022,1,골목상권,2110450,시립서북병원,CS100004,양식음식점,2413974,1442158.0,971816.0,453839.0,470717.0,192413.0,325189.0,,474844.0,496972.0,,,177410.0,,1904249.0,332315.0,1245994.0,1038955.0,,201790.0,949312.0,425708.0,498847.0,209291.0,4
1642,1732.0,2022,1,골목상권,2110449,증산역 3번,CS100004,양식음식점,191105266,178721816.0,12383450.0,26756842.0,23875721.0,22919403.0,38047255.0,67122595.0,5279071.0,7104379.0,0.0,157477.0,17762735.0,149123223.0,17476412.0,6585419.0,26627997.0,15529420.0,744438.0,5157385.0,7737866.0,12727038.0,10826571.0,4964117.0,*
1643,1733.0,2022,1,골목상권,2110442,화랑대철도공원,CS100004,양식음식점,14593997,14213706.0,380291.0,3206953.0,3009150.0,3032122.0,3398375.0,1567106.0,0.0,380291.0,0.0,0.0,6398592.0,1971645.0,6223760.0,0.0,5906000.0,7182145.0,89330.0,3685506.0,2062251.0,2155410.0,4179376.0,916273.0,3
1644,1734.0,2022,1,골목상권,2110438,경춘선숲길 우측,CS100004,양식음식점,32771925,26287217.0,6484708.0,4652411.0,4954678.0,5493149.0,6098306.0,5088673.0,5930034.0,554674.0,71671.0,3200286.0,12816726.0,5500005.0,8088902.0,2539661.0,17411041.0,13201392.0,114567.0,5511797.0,7890522.0,7752385.0,7194606.0,2148556.0,7
1645,1735.0,2022,1,골목상권,2110433,공릉역 2번,CS100004,양식음식점,23657894,21659550.0,1998344.0,5147879.0,4220168.0,3105359.0,5703985.0,3482159.0,0.0,1998344.0,0.0,0.0,12553963.0,2720762.0,8383169.0,0.0,8957465.0,7018890.0,158516.0,4490426.0,3721232.0,1252538.0,5241429.0,1112212.0,*
1646,1736.0,2022,1,골목상권,2110431,상계역,CS100004,양식음식점,93501612,64831798.0,28624607.0,8385030.0,12835421.0,13831670.0,15985140.0,13794537.0,14793470.0,13831137.0,0.0,875211.0,52502037.0,19910619.0,20168538.0,45207.0,50960471.0,41518253.0,476639.0,11889698.0,22527813.0,27197881.0,22003108.0,8383585.0,4
1647,1737.0,2022,1,골목상권,2110429,공릉동 국수거리,CS100004,양식음식점,63957870,42821377.0,21136493.0,7716060.0,10041901.0,7531426.0,8978187.0,8553803.0,9223447.0,11913046.0,0.0,1237326.0,30285535.0,12026030.0,19739335.0,669644.0,36229657.0,21781335.0,242505.0,4626881.0,11119394.0,16291909.0,16738339.0,8991966.0,5
1648,1738.0,2022,1,골목상권,2110423,석계역 2번,CS100004,양식음식점,4328669,3208497.0,985866.0,868706.0,56580.0,298332.0,685820.0,1299059.0,985866.0,0.0,0.0,0.0,1543666.0,1148750.0,1501947.0,134306.0,2808435.0,1385928.0,301761.0,1131032.0,1248193.0,969864.0,543513.0,0.0,*
1649,1739.0,2022,1,골목상권,2110419,수락산디자인거리,CS100004,양식음식점,26888360,17889763.0,8998597.0,1686456.0,1433280.0,5096846.0,3731024.0,5942157.0,6824942.0,2173655.0,0.0,0.0,2127849.0,5921336.0,14937423.0,3901752.0,14733382.0,7428735.0,0.0,4867821.0,3357088.0,2735807.0,6104555.0,5096846.0,*
1650,1740.0,2022,1,골목상권,2110415,수락산역 4번,CS100004,양식음식점,20275407,14102389.0,6173018.0,1819992.0,1008475.0,4147243.0,2821035.0,4305644.0,3437454.0,2735564.0,0.0,0.0,7376126.0,4653570.0,8245711.0,0.0,7905465.0,11788826.0,713001.0,4224170.0,3455305.0,4728684.0,4897518.0,1675614.0,*
1651,1741.0,2022,1,골목상권,2110398,쌍문2동우체국,CS100004,양식음식점,39319164,26940074.0,12379090.0,5255194.0,4545528.0,5449502.0,5160922.0,6528928.0,5590388.0,6788702.0,0.0,2035248.0,17171299.0,7880174.0,11635381.0,597062.0,19134448.0,19309549.0,780756.0,5407048.0,7674458.0,11988672.0,8607324.0,3985739.0,*
1652,1742.0,2022,1,골목상권,2110396,쌍문역1번(쌍리단길),CS100004,양식음식점,320410537,234550440.0,85860097.0,49139769.0,48112536.0,42553775.0,49988211.0,44756149.0,45916663.0,39943434.0,0.0,3136962.0,123515010.0,64694547.0,128917735.0,146283.0,173065330.0,141835207.0,10861336.0,75333965.0,67283375.0,65963303.0,62325287.0,33133272.0,3
1653,1743.0,2022,1,골목상권,2110393,국민은행방학지점,CS100004,양식음식점,74808010,49982498.0,24825512.0,8638237.0,13217403.0,11999221.0,5307303.0,10820334.0,14012575.0,10812937.0,0.0,0.0,21036893.0,17990740.0,33561295.0,2219082.0,27059575.0,43502130.0,298189.0,10365476.0,15603988.0,17778874.0,19996005.0,6519174.0,*
