기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,3,골목상권,2110475,백련산해모로아파트,CS100007,치킨전문점,24590506,15100692,9489814,1986809,2595900,3658187,2518730,4341066,4461735,5028079,1420675,,1244648,2033270,10900736,8991177,12927659,11116782,,1428970,6052645,5306471,7286763,3969592,*
2022,3,골목상권,2110473,구산역 1번,CS100007,치킨전문점,16804871,10765746,6039125,1328040,2486925,1792668,2336064,2822049,3524818,2514307,1259847,,249718,1165535,10124293,4005478,8641310,8163561,493019,1133138,3241570,4489429,5587204,1860511,5
2022,3,골목상권,2110472,연신내역 4번,CS100007,치킨전문점,2249624,1370410,879214,192889,432879,432879,197375,114388,444093,435121,,,,71773,612311,1132661,1157334,659411,,85230,179432,260175,984631,307277,4
2022,3,골목상권,2110471,응암동우체국,CS100007,치킨전문점,19519311,14197486,5321825,2268027,2268027,3607412,2500185,3553835,2893072,2428753,,,607188,1535829,11795521,3312746,12143761,5107523,,1044721,5839721,2437681,5982588,1946573,5
2022,3,골목상권,2110470,신진과학기술고등학교,CS100007,치킨전문점,39691170,25809337,13881833,4604780,3451323,4239633,5264278,8249323,7712140,6169693,3788789,,,934157,18129558,16838666,23358398,15518380,171983,3487324,7081330,13708154,12036651,2391336,*
2022,3,골목상권,2110469,응암정보도서관,CS100007,치킨전문점,202428781,122156495,80272286,14174511,19079079,28467071,29852180,30583654,38783344,41488942,16522579,,1022772,11127436,80605676,93150318,137415315,65013466,12705,13101099,23235568,51965811,87227840,26885758,8
2022,3,골목상권,2110468,응암역 3번,CS100007,치킨전문점,134198107,90950221,43247886,21591415,16099617,15262806,17859969,20136414,22779988,20467898,20265576,,1971160,6411781,54264332,51285258,89619906,44135695,3702153,16332906,26527900,46737914,26799228,13655501,5
2022,3,골목상권,2110467,은평요양병원,CS100007,치킨전문점,54142167,37573521,16568646,5945236,7713943,6788251,6814626,10311465,8803979,7764667,3406045,,319555,6291672,26915619,17209276,30668198,21475485,273965,5489778,9326839,8848780,14219341,13984980,5
2022,3,골목상권,2110464,연신내역 5번,CS100007,치킨전문점,16491397,10337127,6154270,861756,2183900,2223249,2286209,2782013,3029916,3124354,,,,1522828,10773907,4194662,7641683,8849714,,1597592,2565591,4198597,5379084,2750533,*
2022,3,골목상권,2110459,응암역 2번,CS100007,치킨전문점,17084263,11309310,5774953,3251054,2517349,2251737,1669300,1619870,2566778,3208175,1145820,,808744,1451927,9644774,4032998,7432342,7139337,107197,2270199,2208859,2692438,4423078,2869909,3
2022,3,골목상권,2110458,선일여고,CS100007,치킨전문점,3587722,1899296,1688426,415883,138384,138384,335342,871303,997973,690453,308984,,,226246,2178259,735849,1789468,1248380,,,429795,882287,1573471,152295,4
