,Unnamed: 0.1,Unnamed: 0,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
90,91.0,7559,2022,4,발달상권,2120207,선정릉역,CS100004,양식음식점,13101,11590.0,1511.0,1300.0,2907.0,2484.0,2378.0,2521.0,1047.0,464.0,34.0,0.0,8041.0,809.0,2975.0,1242.0,4044.0,5485.0,34.0,2782.0,3835.0,1511.0,1066.0,301.0,12
91,92.0,7601,2022,4,발달상권,2120206,개나리아파트,CS100004,양식음식점,4928,4302.0,626.0,654.0,825.0,887.0,869.0,1067.0,359.0,267.0,56.0,5.0,3350.0,519.0,941.0,57.0,2018.0,2570.0,151.0,1124.0,1387.0,1094.0,614.0,218.0,9
92,93.0,7638,2022,4,발달상권,2120205,매봉역,CS100004,양식음식점,56234,39011.0,17223.0,5297.0,7552.0,8356.0,8778.0,9028.0,8087.0,9136.0,747.0,822.0,24144.0,8667.0,17364.0,4490.0,21037.0,27106.0,344.0,9980.0,14833.0,10141.0,7938.0,4910.0,26
93,95.0,7717,2022,4,발달상권,2120203,강남구청역,CS100004,양식음식점,12370,11083.0,1287.0,1847.0,2283.0,2340.0,2374.0,2239.0,838.0,449.0,34.0,3.0,7274.0,1415.0,2925.0,719.0,3897.0,6034.0,93.0,2856.0,3280.0,1998.0,1231.0,472.0,23
94,96.0,7759,2022,4,발달상권,2120202,압구정로데오역(압구정로데오),CS100004,양식음식점,222024,151052.0,70972.0,25456.0,27994.0,31496.0,30872.0,35234.0,42172.0,28800.0,10463.0,9005.0,76023.0,49378.0,48946.0,28209.0,82534.0,116425.0,2455.0,70316.0,72058.0,28737.0,17657.0,7732.0,110
95,97.0,7805,2022,4,발달상권,2120201,도곡1동,CS100004,양식음식점,8897,7262.0,1269.0,1113.0,1603.0,1685.0,1408.0,1453.0,789.0,480.0,366.0,1668.0,4037.0,930.0,1677.0,219.0,3121.0,3492.0,67.0,1236.0,1854.0,1971.0,1206.0,282.0,9
96,98.0,7845,2022,4,발달상권,2120200,학동사거리,CS100004,양식음식점,144479,86496.0,57983.0,12052.0,15705.0,17287.0,18191.0,23261.0,33296.0,24687.0,6280.0,1982.0,38464.0,32569.0,47051.0,18133.0,50111.0,78527.0,1707.0,44632.0,45589.0,18252.0,12746.0,5714.0,107
97,99.0,7863,2022,4,발달상권,2120199,경복아파트교차로,CS100004,양식음식점,1193,1127.0,66.0,109.0,209.0,300.0,284.0,225.0,49.0,17.0,25.0,,608.0,92.0,209.0,259.0,241.0,408.0,,141.0,234.0,142.0,108.0,25.0,14
98,101.0,7956,2022,4,발달상권,2120197,역삼역,CS100004,양식음식점,73953,67871.0,6082.0,11210.0,14272.0,13803.0,15283.0,13303.0,3559.0,2523.0,1599.0,409.0,45989.0,4912.0,14793.0,6251.0,28435.0,27225.0,168.0,16363.0,20885.0,10905.0,5450.0,1896.0,81
99,102.0,7982,2022,4,발달상권,2120196,서울세관,CS100004,양식음식점,496,462.0,34.0,53.0,68.0,144.0,132.0,65.0,17.0,17.0,139.0,0.0,0.0,0.0,24.0,316.0,145.0,5.0,0.0,12.0,0.0,41.0,88.0,10.0,7
100,103.0,8014,2022,4,발달상권,2120195,성수대교남단,CS100004,양식음식점,62998,44083.0,18915.0,4917.0,8811.0,9728.0,9987.0,10640.0,12894.0,6021.0,2963.0,51.0,22252.0,10454.0,17885.0,9393.0,26127.0,28347.0,470.0,20660.0,19124.0,6773.0,5034.0,2416.0,46
101,104.0,8048,2022,4,발달상권,2120194,언주역(차병원),CS100004,양식음식점,17865,17708.0,130.0,2675.0,4014.0,3615.0,3610.0,3794.0,72.0,58.0,57.0,81.0,17150.0,198.0,218.0,134.0,5873.0,8890.0,27.0,4387.0,6346.0,2922.0,967.0,140.0,15
102,105.0,8081,2022,4,발달상권,2120193,도산공원교차로,CS100004,양식음식점,12014,8589.0,3425.0,1427.0,1615.0,1694.0,1804.0,2049.0,2057.0,1368.0,12.0,6.0,3453.0,2625.0,3930.0,1988.0,4291.0,4642.0,20.0,1433.0,2484.0,1817.0,1679.0,1497.0,21
103,106.0,8124,2022,4,발달상권,2120192,뱅뱅사거리,CS100004,양식음식점,4728,4591.0,132.0,795.0,969.0,1000.0,903.0,924.0,118.0,14.0,0.0,0.0,2894.0,31.0,1086.0,712.0,1731.0,1375.0,5.0,699.0,1226.0,682.0,349.0,148.0,16
104,107.0,8168,2022,4,발달상권,2120191,학동역,CS100004,양식음식점,12681,11301.0,1380.0,1903.0,2516.0,2321.0,2162.0,2399.0,946.0,434.0,331.0,173.0,5883.0,2088.0,2826.0,1380.0,4893.0,5290.0,35.0,2673.0,3296.0,1389.0,2149.0,647.0,11
105,108.0,8214,2022,4,발달상권,2120190,강남을지병원,CS100004,양식음식점,9587,7747.0,1835.0,1120.0,1594.0,1516.0,1707.0,1810.0,1565.0,270.0,298.0,5.0,3947.0,1272.0,2660.0,1405.0,4244.0,3583.0,69.0,1885.0,2432.0,1615.0,1184.0,637.0,39
106,109.0,8265,2022,4,발달상권,2120189,강남역,CS100004,양식음식점,289681,212115.0,77566.0,36699.0,40247.0,41838.0,43998.0,49333.0,48098.0,29468.0,3791.0,1972.0,113029.0,42276.0,95831.0,32782.0,115864.0,144920.0,7908.0,97840.0,77470.0,40514.0,28053.0,8995.0,135
107,110.0,8304,2022,4,발달상권,2120188,압구정역,CS100004,양식음식점,42929,31830.0,11099.0,5861.0,6072.0,6579.0,6840.0,6478.0,6787.0,4312.0,36.0,7383.0,15721.0,9112.0,8717.0,1960.0,16830.0,21981.0,542.0,10632.0,13632.0,7497.0,4217.0,2289.0,28
108,111.0,8353,2022,4,발달상권,2120187,신논현역,CS100004,양식음식점,86234,57753.0,28481.0,10331.0,10689.0,11255.0,11455.0,14023.0,17354.0,11127.0,1815.0,302.0,28306.0,15371.0,32525.0,7915.0,35256.0,43359.0,1377.0,32175.0,26296.0,9094.0,6883.0,2792.0,51
109,112.0,8395,2022,4,발달상권,2120186,가로수길,CS100004,양식음식점,148989,96669.0,52320.0,15847.0,17374.0,19066.0,20463.0,23919.0,30066.0,22254.0,2960.0,952.0,43896.0,29325.0,55996.0,15860.0,51623.0,81035.0,5206.0,52783.0,37643.0,18531.0,13964.0,4530.0,75
110,113.0,8443,2022,4,발달상권,2120185,논현역,CS100004,양식음식점,7539,6249.0,1267.0,1001.0,1218.0,1535.0,1217.0,1278.0,899.0,368.0,149.0,23.0,4292.0,690.0,1700.0,685.0,2581.0,3317.0,57.0,1968.0,1801.0,1116.0,500.0,457.0,28
111,114.0,8491,2022,4,발달상권,2120184,포이사거리(삼호물산),CS100004,양식음식점,11750,9227.0,2523.0,1498.0,1874.0,1940.0,1927.0,1988.0,1475.0,1048.0,104.0,306.0,6082.0,1794.0,3086.0,378.0,5736.0,3530.0,131.0,1671.0,2383.0,2244.0,1716.0,1118.0,11
112,115.0,8513,2022,4,발달상권,2120183,양재천카페거리,CS100004,양식음식점,25340,15662.0,9678.0,1956.0,3160.0,2863.0,3504.0,4179.0,4928.0,4750.0,74.0,2002.0,9130.0,3475.0,6478.0,4181.0,8619.0,11297.0,75.0,4270.0,7070.0,3957.0,2914.0,1630.0,11
113,116.0,8546,2022,4,발달상권,2120182,"양재시민의숲역(양재동꽃시장, aT센터)",CS100004,양식음식점,7626,6815.0,811.0,1175.0,1399.0,1453.0,1316.0,1472.0,490.0,321.0,106.0,0.0,4248.0,565.0,1453.0,1254.0,3715.0,2292.0,192.0,1584.0,1762.0,1402.0,761.0,306.0,9
114,117.0,8575,2022,4,발달상권,2120181,교육개발원입구사거리,CS100004,양식음식점,9586,6994.0,2565.0,984.0,1454.0,1606.0,1535.0,1415.0,1106.0,1459.0,27.0,6.0,4049.0,625.0,2981.0,1898.0,3602.0,4087.0,54.0,1557.0,2763.0,1782.0,1165.0,371.0,5
115,118.0,8594,2022,4,발달상권,2120180,양재화물트럭터미널앞,CS100004,양식음식점,5873,5778.0,83.0,1047.0,1206.0,1208.0,1143.0,1174.0,71.0,12.0,0.0,31.0,4252.0,385.0,1181.0,0.0,3640.0,1323.0,12.0,841.0,1368.0,1688.0,700.0,366.0,4
116,119.0,8638,2022,4,발달상권,2120179,양재역,CS100004,양식음식점,19696,17077.0,2612.0,2909.0,3540.0,3577.0,3505.0,3546.0,1538.0,1074.0,7.0,527.0,11646.0,2248.0,5207.0,61.0,6935.0,9510.0,341.0,4126.0,5368.0,3713.0,2155.0,742.0,22
117,120.0,8685,2022,4,발달상권,2120178,신사역,CS100004,양식음식점,24260,16547.0,7713.0,2147.0,2966.0,3257.0,3485.0,4692.0,5187.0,2526.0,2614.0,939.0,6343.0,1051.0,7480.0,5833.0,9188.0,12060.0,227.0,9182.0,6956.0,2525.0,1640.0,715.0,40
118,121.0,8714,2022,4,발달상권,2120177,신논현역 1번,CS100004,양식음식점,2594,2345.0,244.0,323.0,531.0,507.0,557.0,427.0,244.0,0.0,0.0,10.0,1650.0,362.0,567.0,5.0,1296.0,849.0,20.0,627.0,854.0,357.0,224.0,65.0,6
119,122.0,8733,2022,4,발달상권,2120176,논현역 4번,CS100004,양식음식점,295,236.0,40.0,46.0,21.0,46.0,43.0,80.0,37.0,3.0,26.0,0.0,19.0,25.0,57.0,168.0,96.0,86.0,0.0,54.0,86.0,25.0,7.0,13.0,3
120,123.0,8783,2022,4,발달상권,2120175,남부터미널역,CS100004,양식음식점,5911,5398.0,513.0,841.0,1003.0,1153.0,1271.0,1130.0,501.0,12.0,6.0,0.0,3902.0,912.0,1073.0,18.0,2179.0,2797.0,179.0,1247.0,1921.0,1029.0,408.0,190.0,7
121,124.0,8841,2022,4,발달상권,2120173,교대역(법원.검찰청),CS100004,양식음식점,75566,66515.0,9051.0,10781.0,13818.0,13747.0,14206.0,13963.0,6553.0,2498.0,599.0,129.0,48354.0,5072.0,19108.0,2304.0,24721.0,27263.0,816.0,10764.0,14987.0,11819.0,9201.0,4400.0,44
122,125.0,8880,2022,4,발달상권,2120172,교대입구교차로,CS100004,양식음식점,10938,10633.0,244.0,2127.0,2371.0,2065.0,2187.0,1883.0,183.0,61.0,0.0,0.0,8507.0,668.0,1580.0,61.0,2430.0,3950.0,61.0,790.0,1641.0,1702.0,1033.0,1216.0,10
123,126.0,8920,2022,4,발달상권,2120171,서초3동사거리,CS100004,양식음식점,24106,16130.0,7976.0,1903.0,2956.0,3801.0,3483.0,3987.0,5171.0,2805.0,16.0,87.0,8993.0,3473.0,10252.0,1285.0,8887.0,12434.0,368.0,4418.0,5711.0,5249.0,3695.0,1877.0,16
124,127.0,8956,2022,4,발달상권,2120170,삼호가든사거리,CS100004,양식음식점,15575,10940.0,4595.0,1681.0,2259.0,2177.0,2225.0,2598.0,2899.0,1696.0,0.0,40.0,5760.0,2400.0,6606.0,769.0,6351.0,7293.0,498.0,1187.0,2862.0,5112.0,2672.0,1313.0,7
125,128.0,8986,2022,4,발달상권,2120169,서초역,CS100004,양식음식점,15913,12537.0,3376.0,2264.0,2521.0,2642.0,2246.0,2864.0,1403.0,1973.0,565.0,16.0,8250.0,1474.0,4117.0,1491.0,5113.0,5992.0,111.0,2109.0,3364.0,2550.0,1847.0,1130.0,12
126,129.0,9010,2022,4,발달상권,2120168,서울고교교차로,CS100004,양식음식점,20795,15563.0,5209.0,3146.0,2825.0,3137.0,3543.0,2912.0,3013.0,2196.0,0.0,23.0,8815.0,3645.0,7859.0,453.0,9092.0,9231.0,591.0,2795.0,4397.0,4021.0,4352.0,2166.0,4
127,130.0,9055,2022,4,발달상권,2120167,고속터미널(고속터미널역),CS100004,양식음식점,46876,29812.0,17064.0,5482.0,5406.0,5763.0,5853.0,7308.0,9164.0,7900.0,296.0,644.0,15288.0,11666.0,15696.0,3286.0,17510.0,26362.0,1135.0,10753.0,12129.0,9671.0,6908.0,3277.0,23
128,131.0,9100,2022,4,발달상권,2120166,방배역,CS100004,양식음식점,10548,8898.0,1620.0,1509.0,1688.0,1721.0,2018.0,1962.0,860.0,760.0,0.0,30.0,5155.0,1528.0,3562.0,273.0,4309.0,5329.0,567.0,2708.0,1864.0,2028.0,1766.0,703.0,12
129,132.0,9140,2022,4,발달상권,2120165,서래마을카페거리(서래마을),CS100004,양식음식점,57329,37184.0,20145.0,6497.0,7336.0,7309.0,7458.0,8584.0,11086.0,9059.0,649.0,597.0,18833.0,10404.0,20023.0,6823.0,22752.0,23878.0,754.0,8442.0,13441.0,11494.0,7548.0,4954.0,42
130,133.0,9186,2022,4,발달상권,2120164,내방역,CS100004,양식음식점,43752,35996.0,7756.0,6110.0,7224.0,7144.0,7326.0,8192.0,4760.0,2996.0,10.0,480.0,24295.0,5042.0,11666.0,2259.0,17146.0,21319.0,353.0,8258.0,11496.0,9094.0,6128.0,3141.0,12
131,134.0,9209,2022,4,발달상권,2120163,사당역 11번(사당역먹자골목),CS100004,양식음식점,2065,1336.0,688.0,176.0,284.0,256.0,324.0,296.0,324.0,364.0,0.0,0.0,485.0,459.0,811.0,269.0,715.0,1147.0,14.0,944.0,593.0,174.0,148.0,27.0,4
132,135.0,9241,2022,4,발달상권,2120162,방배동카페골목,CS100004,양식음식점,62194,46496.0,15698.0,8631.0,8928.0,10107.0,9648.0,9182.0,10820.0,4878.0,43.0,6.0,31104.0,5500.0,24877.0,664.0,26749.0,29575.0,802.0,8814.0,11922.0,14918.0,11603.0,8258.0,10
133,137.0,9311,2022,4,발달상권,2120160,사당역(사당),CS100004,양식음식점,29719,19712.0,10007.0,3427.0,3690.0,3823.0,3881.0,4891.0,5819.0,4188.0,329.0,75.0,6554.0,5544.0,12075.0,5142.0,12252.0,16470.0,1606.0,12324.0,5980.0,3451.0,3808.0,1550.0,19
134,138.0,9359,2022,4,발달상권,2120159,서울대입구역,CS100004,양식음식점,24403,15693.0,8710.0,3154.0,2853.0,3035.0,3248.0,3403.0,4362.0,4348.0,1246.0,160.0,6422.0,3841.0,9409.0,3325.0,11035.0,11310.0,506.0,8946.0,6451.0,2886.0,2604.0,949.0,19
135,139.0,9392,2022,4,발달상권,2120158,녹두거리(대학동),CS100004,양식음식점,11782,8763.0,3019.0,886.0,2054.0,1979.0,1963.0,1881.0,1839.0,1180.0,0.0,140.0,4176.0,1917.0,5313.0,236.0,6951.0,4592.0,29.0,3285.0,2815.0,2121.0,1976.0,1317.0,16
136,140.0,9435,2022,4,발달상권,2120157,신림역(신림),CS100004,양식음식점,11927,7506.0,4421.0,1428.0,1370.0,1499.0,1445.0,1764.0,2441.0,1980.0,0.0,44.0,2954.0,3054.0,4854.0,1021.0,5053.0,6379.0,382.0,3599.0,3275.0,2288.0,1467.0,422.0,16
137,141.0,9481,2022,4,발달상권,2120156,"총신대입구역(이수, 총신대)",CS100004,양식음식점,44715,30381.0,14234.0,5089.0,6680.0,5775.0,5929.0,6908.0,7325.0,6909.0,100.0,28.0,15433.0,6255.0,21566.0,1333.0,14638.0,27140.0,614.0,15024.0,13616.0,5594.0,5143.0,1784.0,22
138,142.0,9565,2022,4,발달상권,2120153,노량진역(노량진),CS100004,양식음식점,17062,13871.0,3191.0,2654.0,2823.0,2857.0,2784.0,2753.0,2342.0,849.0,0.0,8.0,9197.0,1909.0,5948.0,0.0,8316.0,8376.0,168.0,6694.0,3675.0,2038.0,3493.0,625.0,10
139,143.0,9642,2022,4,발달상권,2120151,보라매공원,CS100004,양식음식점,37208,29269.0,7931.0,5364.0,5788.0,5840.0,6333.0,5944.0,4323.0,3608.0,8.0,34.0,22621.0,4488.0,9764.0,293.0,14833.0,18434.0,178.0,5469.0,10595.0,9372.0,5594.0,2061.0,9
140,144.0,9704,2022,4,발달상권,2120149,여의도역(여의도),CS100004,양식음식점,191253,152144.0,39109.0,27264.0,30280.0,31591.0,31196.0,31813.0,21491.0,17618.0,1010.0,7394.0,93063.0,25119.0,52934.0,11733.0,69599.0,79100.0,1180.0,37839.0,55107.0,33809.0,14797.0,5956.0,69
141,145.0,9738,2022,4,발달상권,2120148,국회의사당역(국회의사당),CS100004,양식음식점,57708,50716.0,6992.0,7638.0,10575.0,11134.0,10938.0,10431.0,3780.0,3212.0,216.0,133.0,41090.0,2589.0,11856.0,1824.0,20743.0,21223.0,169.0,10405.0,15721.0,9695.0,4432.0,1545.0,38
142,146.0,9835,2022,4,발달상권,2120145,영등포역(영등포),CS100004,양식음식점,132997,77854.0,55143.0,15866.0,13512.0,15076.0,14883.0,18517.0,29228.0,25915.0,2979.0,5778.0,31717.0,28875.0,53459.0,10189.0,61160.0,67736.0,2294.0,39640.0,44830.0,23849.0,13276.0,5007.0,36
143,147.0,9903,2022,4,발달상권,2120143,당산역,CS100004,양식음식점,115,97.0,12.0,6.0,6.0,37.0,42.0,6.0,0.0,12.0,0.0,0.0,36.0,6.0,61.0,6.0,18.0,84.0,0.0,54.0,36.0,6.0,6.0,6.0,8
144,148.0,9989,2022,4,발달상권,2120140,문래동주민센터,CS100004,양식음식점,4729,4705.0,6.0,852.0,922.0,1075.0,952.0,904.0,0.0,6.0,0.0,18.0,4569.0,59.0,65.0,0.0,1521.0,2791.0,18.0,1022.0,1733.0,1081.0,335.0,140.0,4
145,149.0,10064,2022,4,발달상권,2120138,당산2동(영등포우체국),CS100004,양식음식점,5082,5003.0,79.0,823.0,1072.0,1039.0,1116.0,953.0,64.0,15.0,0.0,28.0,3858.0,224.0,943.0,14.0,2087.0,1922.0,23.0,1167.0,1446.0,823.0,434.0,114.0,4
146,150.0,10129,2022,4,발달상권,2120136,영등포구청역,CS100004,양식음식점,3460,3161.0,299.0,495.0,658.0,739.0,562.0,707.0,298.0,1.0,6.0,0.0,2367.0,179.0,894.0,14.0,1781.0,1121.0,34.0,719.0,1060.0,498.0,398.0,193.0,10
147,151.0,10263,2022,4,발달상권,2120132,독산동,CS100004,양식음식점,20327,17118.0,3209.0,2835.0,3639.0,3719.0,3230.0,3695.0,2102.0,1107.0,0.0,16.0,13753.0,2364.0,4154.0,40.0,7983.0,9021.0,78.0,4323.0,5747.0,3707.0,2290.0,858.0,10
148,152.0,10312,2022,4,발달상권,2120131,가산디지털단지,CS100004,양식음식점,87251,79243.0,8008.0,12654.0,16224.0,16660.0,16325.0,17380.0,5389.0,2619.0,509.0,50.0,55638.0,6846.0,17132.0,7076.0,35027.0,38050.0,160.0,21068.0,27788.0,14409.0,6951.0,2693.0,33
149,153.0,10351,2022,4,발달상권,2120130,구로디지털단지역,CS100004,양식음식점,18339,15034.0,3265.0,2710.0,2749.0,3201.0,2774.0,3600.0,2166.0,1099.0,135.0,40.0,9449.0,1214.0,5682.0,1819.0,7792.0,9322.0,269.0,6116.0,6073.0,2587.0,1495.0,576.0,11
150,154.0,10395,2022,4,발달상권,2120129,구로디지털단지,CS100004,양식음식점,57166,54125.0,3041.0,8840.0,11551.0,11170.0,11559.0,11005.0,1699.0,1342.0,33.0,45.0,45817.0,2913.0,7952.0,406.0,23015.0,25761.0,156.0,15270.0,17449.0,10387.0,4339.0,1171.0,25
151,155.0,10440,2022,4,발달상권,2120128,신도림역,CS100004,양식음식점,46293,35036.0,11257.0,6922.0,7344.0,6990.0,7149.0,6631.0,6287.0,4970.0,0.0,1215.0,21642.0,9174.0,14130.0,132.0,24484.0,21593.0,431.0,7319.0,12307.0,10821.0,8808.0,6392.0,14
152,156.0,10470,2022,4,발달상권,2120127,구로구청,CS100004,양식음식점,6066,4865.0,1201.0,728.0,1025.0,964.0,1093.0,1055.0,637.0,564.0,0.0,37.0,3016.0,927.0,1966.0,120.0,3468.0,2167.0,69.0,1248.0,1794.0,1302.0,857.0,367.0,3
153,157.0,10529,2022,4,발달상권,2120125,구로역,CS100004,양식음식점,6091,4614.0,1477.0,794.0,899.0,984.0,951.0,986.0,753.0,724.0,0.0,252.0,3234.0,953.0,1652.0,0.0,2383.0,2672.0,80.0,1107.0,1673.0,1317.0,678.0,201.0,12
154,158.0,10648,2022,4,발달상권,2120122,강서구청,CS100004,양식음식점,4825,2976.0,1784.0,453.0,507.0,547.0,587.0,882.0,1124.0,660.0,1166.0,0.0,0.0,9.0,1535.0,2050.0,3035.0,1458.0,65.0,1118.0,1864.0,867.0,500.0,145.0,14
155,159.0,10685,2022,4,발달상권,2120121,까치산역,CS100004,양식음식점,11744,8136.0,3608.0,1707.0,1444.0,1678.0,1607.0,1700.0,1924.0,1684.0,1582.0,1643.0,2495.0,1542.0,3539.0,943.0,8088.0,3656.0,18.0,1683.0,3393.0,2718.0,2405.0,1527.0,6
156,160.0,10762,2022,4,발달상권,2120119,발산역(마곡),CS100004,양식음식점,19422,12920.0,6502.0,2318.0,2330.0,2822.0,2786.0,2664.0,3529.0,2973.0,83.0,46.0,8836.0,3996.0,6072.0,389.0,7353.0,10872.0,302.0,2987.0,4479.0,5715.0,3208.0,1534.0,54
157,161.0,10853,2022,4,발달상권,2120114,목동신시가지,CS100004,양식음식점,57472,38691.0,18781.0,6932.0,7246.0,7723.0,8233.0,8557.0,10283.0,8498.0,23.0,986.0,21687.0,12125.0,20809.0,1842.0,24197.0,28409.0,1909.0,6348.0,10173.0,19400.0,11271.0,3509.0,37
158,162.0,10894,2022,4,발달상권,2120113,오목교역,CS100004,양식음식점,870,599.0,271.0,107.0,75.0,102.0,139.0,176.0,154.0,117.0,42.0,0.0,37.0,14.0,353.0,424.0,335.0,386.0,0.0,130.0,261.0,210.0,84.0,37.0,8
159,163.0,10975,2022,4,발달상권,2120111,목동사거리,CS100004,양식음식점,128,80.0,48.0,7.0,32.0,21.0,,20.0,34.0,14.0,,7.0,47.0,14.0,39.0,21.0,74.0,28.0,,,41.0,41.0,21.0,,4
160,164.0,11021,2022,4,발달상권,2120110,목동역 8번출구,CS100004,양식음식점,7044,5557.0,1487.0,1259.0,1062.0,1198.0,930.0,1108.0,976.0,511.0,35.0,384.0,1562.0,1522.0,3167.0,374.0,2084.0,4915.0,26.0,721.0,1093.0,2594.0,1405.0,1160.0,9
161,165.0,11106,2022,4,발달상권,2120108,신정네거리역,CS100004,양식음식점,598,550.0,40.0,80.0,105.0,137.0,122.0,106.0,40.0,0.0,0.0,8.0,372.0,154.0,64.0,0.0,259.0,64.0,0.0,24.0,24.0,24.0,56.0,195.0,10
162,166.0,11140,2022,4,발달상권,2120107,공덕역(공덕오거리),CS100004,양식음식점,9184,6314.0,2864.0,1165.0,1216.0,1167.0,1211.0,1555.0,1577.0,1287.0,0.0,6.0,2959.0,1868.0,3831.0,520.0,3213.0,4213.0,17.0,1158.0,2063.0,1669.0,1445.0,1069.0,15
163,167.0,11175,2022,4,발달상권,2120106,마포역,CS100004,양식음식점,1997,1667.0,330.0,210.0,382.0,274.0,387.0,414.0,316.0,14.0,0.0,0.0,866.0,130.0,924.0,77.0,743.0,935.0,28.0,188.0,484.0,555.0,352.0,71.0,10
164,168.0,11208,2022,4,발달상권,2120105,상수역(홍대),CS100004,양식음식점,37939,23990.0,13949.0,3279.0,4382.0,4955.0,4918.0,6456.0,8018.0,5931.0,1368.0,43.0,10725.0,6570.0,15152.0,4081.0,13674.0,22881.0,1353.0,17471.0,9723.0,3562.0,3361.0,1086.0,33
165,169.0,11258,2022,4,발달상권,2120104,연남동(홍대),CS100004,양식음식점,136331,75466.0,60865.0,13680.0,12632.0,13571.0,15209.0,20374.0,34951.0,25914.0,2479.0,1497.0,33763.0,30187.0,53667.0,14738.0,47587.0,83052.0,4948.0,66982.0,33821.0,11999.0,10740.0,2152.0,120
166,170.0,11304,2022,4,발달상권,2120103,홍대입구역(홍대),CS100004,양식음식점,193863,109431.0,84432.0,17098.0,19443.0,21346.0,21628.0,29916.0,48743.0,35689.0,15615.0,5222.0,43330.0,31892.0,65674.0,32130.0,75470.0,112017.0,7652.0,92108.0,50853.0,18590.0,15407.0,2873.0,143
167,171.0,11342,2022,4,발달상권,2120102,서교동(홍대),CS100004,양식음식점,15002,10991.0,4011.0,2332.0,1361.0,2398.0,2373.0,2527.0,2332.0,1679.0,20.0,1732.0,8348.0,2882.0,1640.0,380.0,5405.0,7213.0,123.0,4298.0,4423.0,1887.0,1106.0,781.0,17
168,172.0,11382,2022,4,발달상권,2120101,합정역,CS100004,양식음식점,47653,31156.0,16497.0,5581.0,6398.0,5918.0,5826.0,7433.0,9294.0,7203.0,271.0,79.0,16690.0,9092.0,18601.0,2920.0,20785.0,23181.0,520.0,15356.0,13790.0,7232.0,5468.0,1602.0,28
169,173.0,11457,2022,4,발달상권,2120098,DMC(디지털미디어시티),CS100004,양식음식점,61273,51627.0,9646.0,9387.0,10568.0,11158.0,10551.0,9963.0,5621.0,4025.0,4.0,218.0,40197.0,5806.0,14106.0,942.0,23794.0,22991.0,292.0,13229.0,16045.0,10603.0,5301.0,1314.0,26
170,174.0,11475,2022,4,발달상권,2120097,충정로역,CS100004,양식음식점,5682,4653.0,1029.0,774.0,870.0,1021.0,1042.0,946.0,515.0,514.0,45.0,38.0,3107.0,624.0,1377.0,491.0,1950.0,2883.0,27.0,948.0,1674.0,1014.0,952.0,220.0,6
171,175.0,11509,2022,4,발달상권,2120096,"이화여대(이대역, 이대)",CS100004,양식음식점,10246,7479.0,2767.0,1461.0,1645.0,1512.0,1442.0,1419.0,1485.0,1282.0,0.0,142.0,4213.0,1864.0,3974.0,53.0,4243.0,5770.0,369.0,3574.0,1914.0,1657.0,1731.0,768.0,9
172,176.0,11551,2022,4,발달상권,2120095,홍제역,CS100004,양식음식점,6995,5580.0,1415.0,1121.0,864.0,1207.0,1258.0,1130.0,768.0,647.0,127.0,41.0,2494.0,826.0,2983.0,524.0,3413.0,3460.0,631.0,1468.0,1156.0,1647.0,1563.0,408.0,4
173,177.0,11599,2022,4,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",CS100004,양식음식점,131149,87152.0,43997.0,14456.0,16348.0,18739.0,17436.0,20173.0,24203.0,19794.0,2567.0,142.0,30542.0,22935.0,52363.0,22600.0,53414.0,75703.0,4462.0,71782.0,23760.0,10884.0,15165.0,3055.0,72
174,178.0,11642,2022,4,발달상권,2120093,연희동,CS100004,양식음식점,15659,10034.0,5625.0,1428.0,1580.0,2324.0,2123.0,2579.0,3461.0,2164.0,115.0,19.0,5814.0,2377.0,6291.0,1043.0,5689.0,7954.0,48.0,3438.0,4166.0,2891.0,1951.0,1148.0,22
175,179.0,11705,2022,4,발달상권,2120091,본서부병원,CS100004,양식음식점,12564,8727.0,3780.0,1372.0,2001.0,1803.0,1543.0,2008.0,2235.0,1545.0,0.0,57.0,5094.0,2015.0,5325.0,73.0,6141.0,6134.0,215.0,2115.0,2607.0,3203.0,2807.0,1328.0,6
176,180.0,11748,2022,4,발달상권,2120090,연신내역,CS100004,양식음식점,1513,1010.0,498.0,20.0,284.0,177.0,214.0,315.0,332.0,166.0,145.0,5.0,11.0,33.0,715.0,599.0,878.0,630.0,5.0,220.0,624.0,402.0,152.0,110.0,10
177,182.0,11819,2022,4,발달상권,2120087,응암역,CS100004,양식음식점,6790,4610.0,2180.0,986.0,930.0,909.0,931.0,854.0,1170.0,1010.0,0.0,11.0,2313.0,1640.0,2570.0,256.0,2460.0,4330.0,56.0,1307.0,1995.0,1785.0,1108.0,539.0,4
