기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
2022,4,골목상권,2110910,내방역 5번,CS100001,한식음식점,142617420,132657042,9960378,24761307,27313882,24850034,31806993,23924826,9632600,327778,330327,11341224,107066307,6374368,17411543,93651,72627060,30160622,,5142835,6921136,21772635,37372380,31578695,4
2022,4,골목상권,2110907,방배초등학교,CS100001,한식음식점,419538613,356477534,63061079,73678887,76230811,71809085,55509105,79249646,52772371,10288708,4537727,2618756,157878206,38382330,156190946,59930648,199763265,90119778,1229750,19564009,52946096,54107517,78634075,83401594,19
2022,4,골목상권,2110906,서문여고,CS100001,한식음식점,218063656,139963665,78099991,27566251,27833479,25735316,28007413,30821206,37298657,40801334,196302,45650816,63825452,18558109,66204646,23628331,128512522,63569353,1142884,12703400,29233394,45455113,53370304,50176778,*
2022,4,골목상권,2110905,방배노인종합복지관(이수중학교),CS100001,한식음식점,43392346,39204198,4188148,6851605,6985185,10105681,7259752,8001975,2136790,2051358,1244939,533332,25815310,2048395,10570617,3179753,15581235,14514815,,3043951,7200000,6695556,9476543,3680000,*
2022,4,골목상권,2110904,이수역 5번,CS100001,한식음식점,536714931,444748589,91966342,83810072,67399427,99378683,94747974,99412433,68976473,22989869,5736133,5232911,161108753,34301589,232154795,98180750,276047530,141480856,1187366,48985007,104946093,111955162,83612953,66841808,13
2022,4,골목상권,2110903,방배아이파크아파트,CS100001,한식음식점,660003873,444643331,215360542,52602383,78669652,99146206,101454326,112770764,119201584,96158958,60193990,5912224,94679809,28054522,265460514,205702814,321580110,224110489,685727,67790265,124772470,138410116,133780706,80251318,10
2022,4,골목상권,2110902,사당역 4번,CS100001,한식음식점,1858410843,1334930261,523480582,210558680,263151675,249583532,289396801,322239573,356448591,167031991,2335420,23448496,490279924,274883480,791674843,275788680,1023764863,506312114,2937288,163876452,268550706,210618278,352195508,531898743,38
2022,4,골목상권,2110901,인헌고등학교(인헌중학교),CS100001,한식음식점,350913983,198027514,152886469,22090508,41433771,40165697,42290043,52047495,80208564,72677905,3764712,25687,40112714,33230958,205149854,68630058,192736527,127034770,476609,62356082,69092282,68065801,66711598,53068922,11
2022,4,골목상권,2110900,낙성대역 1번(관악구민 종합체육센터),CS100001,한식음식점,1098791211,811761923,287029288,142031657,169630543,171909490,150180758,178009475,154481804,132547484,43649228,39826227,213854011,92557758,482008426,226895561,614392009,352608683,5078243,266929302,261244153,156346076,165693659,111709259,14
2022,4,골목상권,2110899,낙성대역 5번(관악중학교),CS100001,한식음식점,34096370,26679017,7417353,4261270,7782234,5468228,3551989,5615296,5684796,1732557,1002798,519395,13717109,2999085,13915683,1942300,6947602,4306570,71362,948189,2820369,1738762,3730705,1944783,3
2022,4,골목상권,2110897,서울대입구역 8번,CS100001,한식음식점,625941454,502797071,123144383,78471346,112931634,84845690,109086550,117461851,84327926,38816457,14614543,19896689,268354732,63158684,181410378,78506428,216089216,91415804,990781,74878925,65699936,50092194,53002825,62840359,6
2022,4,골목상권,2110896,관악우성아파트,CS100001,한식음식점,643251594,430256957,212994637,97277743,69524342,69958154,104794384,88702334,121948721,91045916,722570,4801373,195004185,82561669,297297060,62864737,313195788,178142124,499885,26495714,68261018,107772505,144033446,144275346,12
2022,4,골목상권,2110895,샤로수길,CS100001,한식음식점,7608990375,5264362132,2344628243,847091258,991484279,1058907802,1096675640,1270203153,1356508081,988120162,390944259,84578192,1389576384,703717841,3546243431,1493930268,3562327260,2405711479,67949076,2213500543,1514933029,729416150,836272928,605967016,104
2022,4,골목상권,2110893,관악소방서(문영여고),CS100001,한식음식점,442250471,287133445,155117026,67317540,59169346,44860992,54005081,61780486,68460081,86656945,25020417,88115336,178661324,57068511,74439756,18945127,271242616,127792188,1772631,42450214,57052395,76585177,104841451,116332935,4
2022,4,골목상권,2110892,관악구 중앙길,CS100001,한식음식점,2420550372,1699014313,721536059,329074731,318423080,322457834,332910664,396148004,438034585,283501474,78587120,24525166,522471107,284841534,1060390190,449735255,1437907065,747073267,3463330,402968863,436336784,388676451,486414600,467120302,56
