,index,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수
1001,1001,2022,2,전통시장,2130324,길동복조리시장,CS100003,일식음식점,58272013,36450501.0,21615921.0,501127.0,13976947.0,5248921.0,6816611.0,9906895.0,11670477.0,9945444.0,205591.0,0.0,3507889.0,2939302.0,31850414.0,19768817.0,34195494.0,19958283.0,0.0,1850315.0,9386430.0,15400018.0,18448542.0,9068472.0,4
1002,1002,2022,2,전통시장,2130318,로데오거리상점가,CS100003,일식음식점,1091764920,700685070.0,391079850.0,119938516.0,139151521.0,120341154.0,144033856.0,177220023.0,214409417.0,176670433.0,75629301.0,0.0,215452987.0,105034524.0,404557484.0,291090624.0,617566371.0,409271000.0,4100820.0,357205558.0,327500118.0,157735002.0,111609235.0,68686636.0,9
1003,1003,2022,2,전통시장,2130313,방이시장,CS100003,일식음식점,135746977,109114166.0,26632811.0,22190997.0,22679048.0,22078082.0,19967055.0,22198984.0,25581644.0,1051167.0,15537608.0,0.0,36170773.0,7024292.0,40818115.0,36196189.0,77530732.0,43079365.0,496162.0,13938139.0,36772919.0,28759856.0,26993017.0,13650004.0,6
1004,1004,2022,2,전통시장,2130310,강남개포시장,CS100003,일식음식점,221896816,179086118.0,42749212.0,37263372.0,30601718.0,30555321.0,30162820.0,50502887.0,37274421.0,5474791.0,733558.0,61486.0,45329311.0,18656662.0,97034123.0,60081676.0,128112611.0,48273361.0,2068758.0,27116879.0,43085785.0,34733029.0,43809928.0,25571592.0,4
1005,1005,2022,2,전통시장,2130306,강남언주로,CS100003,일식음식점,347264898,311036988.0,36227910.0,48271587.0,66383661.0,59308449.0,69288959.0,67784332.0,33036465.0,3191445.0,10129632.0,0.0,27607405.0,2654586.0,143427638.0,163445637.0,136103688.0,58253552.0,0.0,33581417.0,76339568.0,53149367.0,24565435.0,6721454.0,13
1006,1006,2022,2,전통시장,2130304,신사상가,CS100003,일식음식점,5303328,3168475.0,2134853.0,1238214.0,579968.0,220601.0,275752.0,853940.0,2134853.0,,,92510.0,1494397.0,2880271.0,836150.0,,2291407.0,1428571.0,181462.0,,384273.0,,441202.0,2713040.0,*
1007,1007,2022,2,전통시장,2130303,영동전통시장,CS100003,일식음식점,886763898,694451650.0,192312248.0,124399201.0,128513785.0,126575298.0,157975789.0,156987577.0,111217123.0,81095125.0,3210794.0,7931849.0,308378859.0,95601834.0,293679370.0,177961192.0,399095649.0,224216713.0,1724315.0,108040685.0,167240710.0,147409899.0,118400976.0,80495777.0,8
1008,1008,2022,2,전통시장,2130302,강남시장(강남구 강남시장),CS100003,일식음식점,130554636,125249324.0,5305312.0,20804812.0,25017353.0,21473118.0,35767458.0,22186583.0,5305312.0,0.0,225779.0,509258.0,65880901.0,4566262.0,24981228.0,34391208.0,67790493.0,22606030.0,103858.0,9939307.0,15713238.0,20783740.0,17493382.0,26362998.0,3
1009,1009,2022,2,전통시장,2130301,양재시장,CS100003,일식음식점,70960815,55296417.0,15664398.0,12538596.0,9247481.0,11535798.0,12011047.0,9963495.0,7001036.0,8663362.0,0.0,125616.0,36240410.0,14290990.0,20096532.0,207267.0,24888849.0,25160978.0,2878715.0,12718687.0,10105861.0,7800754.0,10323597.0,6222213.0,*
1010,1010,2022,2,전통시장,2130299,엔터식스 강남점,CS100003,일식음식점,954906297,636165159.0,318741138.0,118057756.0,111056814.0,119430597.0,130083758.0,157536234.0,169112987.0,149628151.0,0.0,3864967.0,367544993.0,188704412.0,391769034.0,3022891.0,339169793.0,525240078.0,17067838.0,266284404.0,216081102.0,151943617.0,141059393.0,71973518.0,8
1011,1011,2022,2,전통시장,2130298,강남터미널지하도상점가2구역,CS100003,일식음식점,55106159,36290094.0,18816065.0,8525257.0,6402193.0,6842206.0,7628730.0,6891708.0,10598817.0,8217248.0,0.0,979029.0,25179758.0,12694383.0,16252989.0,0.0,23468544.0,29657555.0,2188337.0,8260733.0,7018134.0,13837721.0,13285446.0,8535728.0,*
1012,1012,2022,2,전통시장,2130295,인헌시장(원당종합시장),CS100003,일식음식점,174740687,109088811.0,65651876.0,696808.0,25696755.0,23468361.0,29725839.0,29501048.0,36121144.0,29530732.0,0.0,6229465.0,35592964.0,36345517.0,86399341.0,10173400.0,84718567.0,90022120.0,210232.0,20693000.0,36707423.0,29866191.0,40248751.0,47015090.0,*
1013,1013,2022,2,전통시장,2130285,서원동상점가,CS100003,일식음식점,777346343,486765872.0,290580471.0,89958218.0,83958366.0,106959190.0,85870911.0,120019187.0,154851630.0,135728841.0,32622087.0,761917.0,109738919.0,88998788.0,352006843.0,193217789.0,474599278.0,270297621.0,10857751.0,287627752.0,208778486.0,115392234.0,81953492.0,40287183.0,8
1014,1014,2022,2,전통시장,2130284,관악종합시장(신원시장),CS100003,일식음식점,49694964,37439341.0,12165764.0,7483213.0,8341611.0,6199043.0,6842455.0,8573019.0,12010273.0,155491.0,0.0,306408.0,1929913.0,10945119.0,31113205.0,5310460.0,29865998.0,19739107.0,89859.0,11474655.0,12198260.0,10593017.0,9917567.0,5421606.0,*
1015,1015,2022,2,전통시장,2130283,신원시장,CS100003,일식음식점,46937190,34027507.0,12859291.0,6439669.0,4259702.0,6073835.0,8043320.0,9210981.0,8499360.0,4359931.0,0.0,7692521.0,15314884.0,17635170.0,6244223.0,0.0,14896078.0,31990720.0,50392.0,1016089.0,3751024.0,5394250.0,9611954.0,27113481.0,4
1016,1016,2022,2,전통시장,2130274,사당1동먹자골목상점가(사당1동먹자골목),CS100003,일식음식점,389244674,313830623.0,73053583.0,48946212.0,66106428.0,76851133.0,48444153.0,73482697.0,64859333.0,8194250.0,1941765.0,0.0,20597765.0,3783205.0,163100308.0,199402928.0,228039695.0,65119156.0,418703.0,39445769.0,110636318.0,79930886.0,42690242.0,20455634.0,6
1017,1017,2022,2,전통시장,2130273,남성사계시장(남성시장),CS100003,일식음식점,765888690,531436601.0,234212803.0,92100290.0,101769484.0,109130446.0,93101205.0,135335176.0,142874143.0,91338660.0,3932169.0,239286.0,197450309.0,103034491.0,348835153.0,112397282.0,399228192.0,323254901.0,35328237.0,222217864.0,195499545.0,127332228.0,106526023.0,35579196.0,7
1018,1018,2022,2,전통시장,2130271,남성역골목시장,CS100003,일식음식점,51761595,38138145.0,13623450.0,8165303.0,6481461.0,9780728.0,6223223.0,7487430.0,9383737.0,4239713.0,0.0,0.0,12828023.0,6321026.0,26664903.0,1707930.0,23548243.0,20216193.0,241739.0,11551401.0,9487740.0,7531134.0,9305307.0,5647116.0,3
1019,1019,2022,2,전통시장,2130261,성대전통시장(성대시장),CS100003,일식음식점,21247061,11140553.0,9956782.0,0.0,3616820.0,2875208.0,3155944.0,1492581.0,3792279.0,6164503.0,0.0,0.0,2945392.0,2674013.0,10941700.0,4536230.0,12180189.0,8917146.0,149726.0,5500053.0,5567522.0,6041158.0,2296214.0,1692388.0,*
1020,1020,2022,2,전통시장,2130241,선유도역 골목형상점가,CS100003,일식음식점,361706057,344433106.0,17272951.0,68676714.0,66748853.0,70078789.0,66477422.0,72451328.0,17029996.0,242955.0,0.0,182528.0,211732484.0,14511549.0,102269942.0,33009554.0,108444278.0,85264959.0,922123.0,42363764.0,63527421.0,45488041.0,29096937.0,12310952.0,7
1021,1021,2022,2,전통시장,2130235,대명여울빛거리시장(대명시장),CS100003,일식음식점,68127682,41707621.0,26307806.0,6952081.0,5108602.0,4963107.0,9082658.0,15601173.0,20565582.0,5742224.0,3989114.0,0.0,4157062.0,3970861.0,31084565.0,24813825.0,49120671.0,12633686.0,112255.0,6380909.0,14688851.0,17004659.0,15374475.0,8305463.0,*
1022,1022,2022,2,전통시장,2130208,목동깨비시장(목3동시장),CS100003,일식음식점,216000000,124523285.0,91476715.0,16793671.0,19826485.0,25029040.0,23408231.0,39465858.0,48453790.0,43022925.0,35806756.0,0.0,45299.0,648032.0,55272149.0,124227764.0,141284059.0,74715941.0,690831.0,58309951.0,102717910.0,30602632.0,17111904.0,6566772.0,8
1023,1023,2022,2,전통시장,2130206,신정3동 골목시장,CS100003,일식음식점,71589816,41847052.0,29742764.0,1736353.0,11038900.0,7963979.0,9577487.0,11530333.0,14979354.0,14763410.0,231367.0,504600.0,23238599.0,9502017.0,37061064.0,1052169.0,34227365.0,37362451.0,1399135.0,11865071.0,13451602.0,21268367.0,15773036.0,7832605.0,*
1024,1024,2022,2,전통시장,2130202,신영시장,CS100003,일식음식점,30944298,21684124.0,9260174.0,4343907.0,2052075.0,5748488.0,2926885.0,6612769.0,7661776.0,1598398.0,6296919.0,0.0,0.0,0.0,7123395.0,17523984.0,19830933.0,11113365.0,0.0,6468543.0,10095988.0,9536082.0,4694538.0,149147.0,6
1025,1025,2022,2,전통시장,2130196,공덕시장,CS100003,일식음식점,309972056,282813299.0,27158757.0,45204707.0,66089426.0,72607817.0,52707683.0,46203666.0,24032518.0,3126239.0,11930017.0,0.0,38247926.0,14984390.0,119249876.0,125559847.0,122598903.0,38894734.0,0.0,8731911.0,33950245.0,52305225.0,47799128.0,18707131.0,*
1026,1026,2022,2,전통시장,2130195,도화동 상점가,CS100003,일식음식점,1324613097,1048393443.0,276219654.0,175455540.0,234347435.0,198715748.0,191478280.0,248396440.0,180111406.0,96108248.0,96744661.0,3161098.0,267195435.0,68856090.0,465100892.0,423554921.0,644711521.0,298176273.0,6219893.0,154990401.0,242086709.0,233225758.0,179627133.0,126737898.0,16
1027,1027,2022,2,전통시장,2130194,용강동 상점가,CS100003,일식음식점,89191584,78651038.0,10540546.0,9965677.0,26051972.0,14101524.0,16525699.0,12006166.0,10540546.0,0.0,2354897.0,0.0,0.0,0.0,38475757.0,48360930.0,46618293.0,14188211.0,0.0,2113557.0,17155816.0,20633126.0,14996288.0,5907718.0,7
1028,1028,2022,2,전통시장,2130192,동진시장,CS100003,일식음식점,82023474,55965988.0,26057486.0,10211257.0,8416766.0,19588024.0,9228743.0,8521198.0,11892217.0,14165269.0,0.0,0.0,21855330.0,16143712.0,24405270.0,31138.0,25924312.0,29796407.0,586826.0,22577246.0,19954970.0,7739401.0,3932934.0,929342.0,*
1029,1029,2022,2,전통시장,2130191,홍대 걷고싶은 거리,CS100003,일식음식점,1572829065,952765394.0,620063671.0,162371792.0,108352540.0,213783993.0,214078302.0,254178767.0,341764984.0,278298687.0,83956519.0,1210481.0,342489360.0,233922128.0,614978429.0,296272148.0,767000624.0,750542863.0,46737138.0,725402405.0,412444418.0,170013048.0,126806724.0,36139754.0,15
1030,1030,2022,2,전통시장,2130190,홍대소상공인상점가,CS100003,일식음식점,1128162730,688980447.0,439182283.0,124822762.0,133582142.0,134601448.0,133504937.0,162469158.0,228490835.0,210691448.0,0.0,1695665.0,269301789.0,273723468.0,500234938.0,83206870.0,565160463.0,563002267.0,76059380.0,613313809.0,196301857.0,112829915.0,111299618.0,18358151.0,10
1031,1031,2022,2,전통시장,2130183,상암동상점가,CS100003,일식음식점,2176047011,1891990804.0,284056207.0,299942280.0,447394953.0,376599761.0,365454654.0,402599156.0,220338532.0,63717675.0,123239113.0,167553.0,627257714.0,70625067.0,718552892.0,636204672.0,761647719.0,449025005.0,1226422.0,217051197.0,391379713.0,338234185.0,201809147.0,60972065.0,29
1032,1032,2022,2,전통시장,2130180,포방터시장,CS100003,일식음식점,25578704,21396022.0,4182682.0,3118448.0,6583392.0,3019450.0,5407786.0,3266946.0,2276963.0,1905719.0,,618740.0,13030662.0,2598707.0,8687106.0,643489.0,13278157.0,6063650.0,,767237.0,2301712.0,5073667.0,7697123.0,3502067.0,*
1033,1033,2022,2,전통시장,2130179,"이화여대 3,5,7길 상점가",CS100003,일식음식점,465932588,396021091.0,69752254.0,72178687.0,77648282.0,78712013.0,80200963.0,87281146.0,60213764.0,9538490.0,0.0,159243.0,246523799.0,51062345.0,166408991.0,1778210.0,69559163.0,317651377.0,32172179.0,217305586.0,48746951.0,31453450.0,45299155.0,12233220.0,14
1034,1034,2022,2,전통시장,2130178,이대 앞 스타트업 상점가,CS100003,일식음식점,361015501,272081233.0,54172948.0,47117207.0,59051329.0,49320629.0,54522537.0,62069531.0,43739276.0,10433672.0,34643390.0,117930.0,122138355.0,42686148.0,113825509.0,47604169.0,56247213.0,235048407.0,10890520.0,171160305.0,48530686.0,28615197.0,28072762.0,4026149.0,4
1035,1035,2022,2,전통시장,2130170,제일시장,CS100003,일식음식점,98597372,55602163.0,42995209.0,4196697.0,10357431.0,13995025.0,13903820.0,13149190.0,20059558.0,22935651.0,0.0,1021376.0,44922389.0,24225020.0,28428587.0,0.0,41340419.0,57256953.0,1036657.0,9787556.0,12051358.0,26081330.0,22894749.0,26745722.0,4
1036,1036,2022,2,전통시장,2130167,연신내상점가(연빛거리),CS100003,일식음식점,660825122,443031487.0,217793635.0,96647159.0,94289376.0,82105478.0,64317632.0,105671842.0,129034892.0,88758743.0,51195860.0,9482443.0,84577417.0,73361232.0,247379196.0,194828974.0,392613699.0,265978352.0,12191194.0,187847212.0,183790806.0,127302333.0,103088125.0,44372381.0,18
1037,1037,2022,2,전통시장,2130163,응암오거리상점가,CS100003,일식음식점,57845256,31466682.0,26378574.0,817069.0,5331106.0,7984986.0,7518090.0,9815431.0,15455325.0,10923249.0,9603206.0,0.0,0.0,0.0,25465473.0,22776577.0,42054313.0,15790943.0,214650.0,11441680.0,13553762.0,14797660.0,10939428.0,6898076.0,*
1038,1038,2022,2,전통시장,2130153,창동역상점가,CS100003,일식음식점,175347946,139663778.0,35684168.0,23189083.0,24664489.0,30069689.0,26995704.0,34744813.0,34343171.0,1340997.0,459632.0,0.0,1320044.0,7055755.0,109673467.0,56839048.0,123434138.0,29617101.0,1282131.0,13060619.0,19875726.0,41083787.0,54034595.0,23714379.0,4
1039,1039,2022,2,전통시장,2130147,쌍문역동측상점가,CS100003,일식음식점,229432458,156674361.0,72758097.0,25303754.0,27671616.0,30519646.0,27456379.0,45722966.0,47345941.0,25412156.0,1379931.0,182440.0,37213621.0,37044533.0,119440458.0,34171475.0,131571902.0,96094977.0,3471404.0,62959158.0,70382705.0,32168505.0,34015968.0,24669140.0,4
1040,1040,2022,2,전통시장,2130146,쌍문시장(쌍문역골목시장),CS100003,일식음식점,204251905,159387661.0,44864244.0,34811642.0,35004663.0,27522439.0,27317779.0,34731138.0,35174406.0,9689838.0,0.0,0.0,57903333.0,17702627.0,99005127.0,19950980.0,96039097.0,98522970.0,167617.0,25311996.0,26198287.0,45730907.0,60908140.0,36245120.0,4
1041,1041,2022,2,전통시장,2130145,쌍문역둘리상점가,CS100003,일식음식점,162643750,119921626.0,42722124.0,25549247.0,12526049.0,22958955.0,25225936.0,33661439.0,24592997.0,18129127.0,841741.0,0.0,41498632.0,19877838.0,69388286.0,31037253.0,100992354.0,53873017.0,1745114.0,29043534.0,28028126.0,35063843.0,40602060.0,20382694.0,4
1042,1042,2022,2,전통시장,2130139,강북종합전통시장(강북종합골목시장),CS100003,일식음식점,262784325,157332038.0,105421688.0,23197548.0,35732519.0,29132387.0,35954130.0,33315454.0,63344848.0,42076840.0,14230367.0,0.0,7599614.0,15743678.0,133453359.0,91726708.0,163566161.0,75583287.0,30599.0,15359976.0,61577334.0,86601970.0,54260328.0,21349840.0,8
1043,1043,2022,2,전통시장,2130132,삼양골목시장(삼양시장),CS100003,일식음식점,44790337,32143591.0,12646746.0,7182572.0,4957028.0,7562028.0,4960040.0,7481923.0,7316284.0,5330462.0,0.0,0.0,17856748.0,2191211.0,21510974.0,3231404.0,18028405.0,15861889.0,292121.0,3517503.0,6805524.0,9091901.0,9933933.0,4249311.0,*
1044,1044,2022,2,전통시장,2130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",CS100003,일식음식점,74567372,47459780.0,27107592.0,2566330.0,9830422.0,12613611.0,10171916.0,12277501.0,22327949.0,4779643.0,0.0,71552.0,4858350.0,10360664.0,37503076.0,21773730.0,46711046.0,23155726.0,0.0,8578635.0,17922138.0,12829060.0,16805638.0,13731302.0,8
1045,1045,2022,2,전통시장,2130105,장미제일시장(중화동제일시장),CS100003,일식음식점,67805567,14743473.0,6281007.0,1889455.0,9699201.0,887471.0,961904.0,1305442.0,2003968.0,4277039.0,0.0,1293990.0,2364682.0,3005951.0,4660656.0,45936657.0,6092061.0,5233218.0,844430.0,57256.0,412245.0,2107028.0,2960147.0,5788603.0,*
1046,1046,2022,2,전통시장,2130101,답십리현대시장,CS100003,일식음식점,93600127,58597302.0,35002825.0,1138390.0,15375144.0,19971492.0,7893858.0,14218418.0,19451956.0,15550869.0,0.0,0.0,18822405.0,9527334.0,48007977.0,17242411.0,57818000.0,27909662.0,213926.0,9709170.0,17390630.0,28384883.0,25597736.0,4431317.0,*
1047,1047,2022,2,전통시장,2130098,회기시장,CS100003,일식음식점,150943327,97377210.0,53501190.0,15303986.0,21172173.0,19295703.0,18823371.0,22781977.0,27766689.0,25734501.0,0.0,64927.0,57520587.0,18749848.0,68237010.0,6370955.0,70388056.0,66091576.0,2087578.0,64941887.0,31067124.0,11980021.0,23060126.0,3342896.0,4
1048,1048,2022,2,전통시장,2130095,청량리전통시장,CS100003,일식음식점,27496273,23038390.0,4457883.0,4583711.0,4853340.0,3547133.0,6578974.0,3475232.0,4457883.0,0.0,0.0,0.0,0.0,0.0,12319097.0,15177176.0,15860238.0,6662858.0,0.0,3684944.0,6662858.0,3301470.0,8154811.0,719013.0,*
1049,1049,2022,2,전통시장,2130083,"중곡제일시장(중곡제일골목시장, 광성시장)",CS100003,일식음식점,117807796,79785878.0,31318472.0,10090345.0,18027034.0,19383470.0,15199527.0,17085502.0,23957293.0,7361179.0,140241.0,8504636.0,24817941.0,27671052.0,37553073.0,12557648.0,47075769.0,64028581.0,6563205.0,4593198.0,19734575.0,16303743.0,28268563.0,42204271.0,6
1050,1050,2022,2,전통시장,2130072,성동용답상가시장,CS100003,일식음식점,422972879,309535920.0,113436959.0,37917851.0,74938611.0,63297300.0,60718339.0,72663819.0,79332137.0,34104822.0,5539599.0,559211.0,37079786.0,21441291.0,195732089.0,162620903.0,258748321.0,104980235.0,336533.0,46218416.0,72740675.0,82508523.0,117286587.0,44637822.0,8
1051,1051,2022,2,전통시장,2130070,뚝섬역상점가,CS100003,일식음식점,180341073,148183824.0,32157249.0,28257641.0,30888930.0,28234925.0,25120288.0,35682040.0,30611288.0,1545961.0,10215962.0,220852.0,68020386.0,12610624.0,53331866.0,35941383.0,75777325.0,59850141.0,643625.0,38454042.0,36750331.0,22100299.0,24047581.0,13631590.0,*
1052,1052,2022,2,전통시장,2130069,"한양대앞상점가(한양시장, 왕십리맛골목)",CS100003,일식음식점,379061905,268922843.0,110139062.0,35220396.0,56270859.0,60369697.0,54461684.0,62600207.0,59975274.0,50163788.0,46684467.0,3392787.0,109352662.0,29232128.0,116890424.0,73509437.0,189406550.0,160721216.0,16949184.0,214065605.0,53700248.0,24933719.0,33754602.0,6724407.0,6
1053,1053,2022,2,전통시장,2130067,왕십리도선동상점가,CS100003,일식음식점,61205883,39396471.0,20248031.0,5602042.0,6844771.0,8165577.0,9486384.0,9297697.0,13051912.0,7196119.0,8334746.0,77996.0,662959.0,820426.0,19076871.0,32232885.0,38537622.0,17209524.0,325322.0,19551842.0,27008217.0,5946883.0,2420394.0,494489.0,4
1054,1054,2022,2,전통시장,2130066,행당시장상점가,CS100003,일식음식점,299302186,234674558.0,64627628.0,34026455.0,51878003.0,61518627.0,45997505.0,41253968.0,42298757.0,22328871.0,15201876.0,66170.0,75521495.0,19161231.0,112917956.0,76433458.0,134121263.0,89612072.0,3420780.0,51246652.0,45854213.0,24903812.0,71196433.0,27111443.0,7
1055,1055,2022,2,전통시장,2130063,신금호역 골목형상점가,CS100003,일식음식점,119238359,105141833.0,14096526.0,20240186.0,29193310.0,15889338.0,10461710.0,29357289.0,10920845.0,3175681.0,0.0,0.0,0.0,3175681.0,36397352.0,79665326.0,56845241.0,24088172.0,0.0,4804516.0,8630638.0,16517915.0,26334651.0,24645692.0,3
1056,1056,2022,2,전통시장,2130058,이촌종합시장,CS100003,일식음식점,1671317811,1211533599.0,459784212.0,227497643.0,203168736.0,233197652.0,261536876.0,286132692.0,272303224.0,187480988.0,76042838.0,23264616.0,102972498.0,80403002.0,681575431.0,707059426.0,732500894.0,566012292.0,8277819.0,219026954.0,427773619.0,226759118.0,258859361.0,157816311.0,11
1057,1057,2022,2,전통시장,2130054,황학동주방가구거리상점가,CS100003,일식음식점,19218660,12037142.0,7181518.0,2078771.0,1199736.0,2985258.0,1312387.0,4460990.0,4984818.0,2196700.0,0.0,0.0,1425038.0,3373906.0,11315819.0,3103897.0,12420157.0,5993047.0,0.0,281628.0,709703.0,4134656.0,3914631.0,9372584.0,3
1058,1058,2022,2,전통시장,2130052,서울중앙시장(신중앙시장),CS100003,일식음식점,29640918,18732333.0,10908585.0,2142019.0,3072434.0,4829881.0,3155137.0,5532862.0,7033928.0,3874657.0,,,727791.0,1277769.0,20179642.0,7455716.0,19145850.0,7658340.0,,1405958.0,3457004.0,4312986.0,10457852.0,7170389.0,7
1059,1059,2022,2,전통시장,2130038,"평화시장(통일상가, 동화상가)",CS100003,일식음식점,454475863,323226676.0,131249187.0,65977674.0,60069284.0,67220867.0,63533152.0,66425699.0,75269490.0,55979697.0,0.0,1849463.0,229639594.0,121083739.0,101903067.0,0.0,191951089.0,249259415.0,7213306.0,150481732.0,134468284.0,90017199.0,43539648.0,15490335.0,*
1060,1060,2022,2,전통시장,2130010,종로신진시장,CS100003,일식음식점,106450806,84091409.0,22359397.0,10580804.0,19341877.0,15634524.0,20091878.0,18442326.0,20002908.0,2356489.0,668302.0,785592.0,35996721.0,13025165.0,42719355.0,13255671.0,69157041.0,27287367.0,554480.0,7636488.0,12700006.0,22004897.0,26450488.0,27098047.0,*
1061,1061,2022,2,전통시장,2130002,세종마을음식문화거리(금천교시장),CS100003,일식음식점,273929199,185558474.0,88165244.0,26098783.0,38564942.0,35014054.0,32363272.0,53517423.0,66973982.0,21191262.0,12543589.0,205481.0,31658451.0,11573851.0,102656618.0,115291209.0,133674465.0,100351544.0,315034.0,43941041.0,81855555.0,37148034.0,41383990.0,29382356.0,*
1062,1062,2022,2,발달상권,2120249,고덕역,CS100003,일식음식점,372300074,237472024.0,134828050.0,61453812.0,60470040.0,27261756.0,28199788.0,60086628.0,69307992.0,65520058.0,0.0,825513.0,136168024.0,50558555.0,170333057.0,14414925.0,183934034.0,167685320.0,30252790.0,37223106.0,44003052.0,112459021.0,76950892.0,50730496.0,7
