,기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
1663,2022,1,발달상권,2120121,까치산역,CS100003,일식음식점,7553,5379,2174,1113.0,858.0,1203.0,1031.0,1174.0,990.0,1184.0,0.0,20.0,2521.0,1704.0,3206.0,102.0,4236,3317,200.0,2804.0,2137.0,1158.0,836.0,418.0,6
1664,2022,1,발달상권,2120120,화곡역,CS100003,일식음식점,5694,4395,1299,819.0,792.0,954.0,889.0,941.0,875.0,424.0,0.0,6.0,2080.0,843.0,2740.0,25.0,3216,2375,51.0,1616.0,1348.0,977.0,859.0,739.0,6
1665,2022,1,발달상권,2120119,발산역(마곡),CS100003,일식음식점,15883,11213,4670,2097.0,2289.0,2143.0,2446.0,2238.0,2539.0,2131.0,0.0,51.0,5262.0,2350.0,6530.0,1690.0,7913,5016,123.0,2255.0,3415.0,2872.0,2425.0,1840.0,70
1666,2022,1,발달상권,2120114,목동신시가지,CS100003,일식음식점,16009,11381,4628,2224.0,2106.0,2324.0,2349.0,2378.0,2672.0,1956.0,5.0,20.0,5367.0,2862.0,7143.0,612.0,7087,7191,1172.0,1407.0,1695.0,4803.0,3991.0,1209.0,24
1667,2022,1,발달상권,2120113,오목교역,CS100003,일식음식점,3264,2402,862,485.0,374.0,521.0,527.0,495.0,581.0,281.0,0.0,0.0,1456.0,486.0,1276.0,46.0,1601,1221,126.0,685.0,719.0,659.0,501.0,131.0,15
1668,2022,1,발달상권,2120112,등촌역,CS100003,일식음식점,6023,4458,1565,893.0,613.0,951.0,1006.0,995.0,999.0,566.0,3.0,10.0,1920.0,719.0,3009.0,362.0,3080,2573,18.0,1170.0,1602.0,901.0,1294.0,669.0,12
1669,2022,1,발달상권,2120110,목동역 8번출구,CS100003,일식음식점,5982,4180,1802,774.0,907.0,787.0,766.0,946.0,1129.0,673.0,0.0,11.0,1547.0,831.0,2701.0,892.0,3362,2019,28.0,922.0,1320.0,1226.0,1266.0,620.0,10
1670,2022,1,발달상권,2120109,서울남부지방법원,CS100003,일식음식점,6099,4090,2009,683.0,844.0,786.0,766.0,1011.0,1043.0,966.0,0.0,13.0,2312.0,618.0,2989.0,167.0,3040,2660,6.0,599.0,863.0,1404.0,1668.0,1159.0,6
1671,2022,1,발달상권,2120108,신정네거리역,CS100003,일식음식점,1159,859,300,137.0,220.0,194.0,125.0,183.0,300.0,30.0,0.0,0.0,68.0,34.0,621.0,436.0,661,498,10.0,523.0,371.0,174.0,80.0,11.0,6
1672,2022,1,발달상권,2120107,공덕역(공덕오거리),CS100003,일식음식점,24099,20377,3722,3791.0,3846.0,4094.0,4303.0,4343.0,2012.0,1710.0,5.0,10.0,12099.0,2890.0,7392.0,1703.0,10144,8859,153.0,3711.0,5429.0,4155.0,3057.0,2495.0,21
1673,2022,1,발달상권,2120106,마포역,CS100003,일식음식점,17220,15077,2143,3114.0,2698.0,3020.0,3156.0,3089.0,1583.0,560.0,0.0,37.0,9425.0,1516.0,5949.0,293.0,6850,6515,16.0,2797.0,3991.0,2763.0,2458.0,1340.0,10
1674,2022,1,발달상권,2120105,상수역(홍대),CS100003,일식음식점,63959,43473,20486,7775.0,8535.0,9319.0,8786.0,9058.0,10393.0,10093.0,471.0,24.0,24339.0,9540.0,26790.0,2795.0,31008,29766,1437.0,31174.0,17257.0,4980.0,4953.0,972.0,27
1675,2022,1,발달상권,2120104,연남동(홍대),CS100003,일식음식점,101369,66909,34460,12440.0,11908.0,13534.0,13778.0,15249.0,19703.0,14757.0,28.0,83.0,32980.0,16916.0,43512.0,7850.0,43127,53469,2554.0,48593.0,23780.0,9617.0,8433.0,3613.0,70
1676,2022,1,발달상권,2120103,홍대입구역(홍대),CS100003,일식음식점,126982,81465,45517,14499.0,16363.0,16218.0,16498.0,17887.0,25265.0,20252.0,265.0,43.0,33640.0,21803.0,59005.0,12491.0,59095,62245,3557.0,60259.0,33065.0,11686.0,10021.0,2755.0,98
1677,2022,1,발달상권,2120102,서교동(홍대),CS100003,일식음식점,18089,14196,3893,2817.0,2591.0,2810.0,2926.0,3052.0,2289.0,1604.0,0.0,0.0,9237.0,2588.0,5698.0,566.0,8400,7598,133.0,5952.0,4662.0,2387.0,1860.0,999.0,11
1678,2022,1,발달상권,2120101,합정역,CS100003,일식음식점,36304,24746,11558,2829.0,5454.0,5032.0,5450.0,5981.0,6500.0,5058.0,0.0,27.0,15074.0,6113.0,14434.0,656.0,16390,17161,464.0,11870.0,10127.0,4738.0,4130.0,2223.0,27
1679,2022,1,발달상권,2120100,망원역,CS100003,일식음식점,11866,7276,4590,1658.0,853.0,1551.0,1539.0,1675.0,2359.0,2231.0,168.0,36.0,4177.0,1544.0,5260.0,885.0,6731,5079,153.0,5549.0,3881.0,1162.0,943.0,121.0,7
1680,2022,1,발달상권,2120099,월드컵경기장역(월드컵경기장),CS100003,일식음식점,298,289,9,65.0,75.0,74.0,19.0,56.0,9.0,,,,149.0,46.0,94.0,9.0,37,38,,,28.0,9.0,18.0,18.0,3
1681,2022,1,발달상권,2120098,DMC(디지털미디어시티),CS100003,일식음식점,30455,29193,1262,5943.0,5572.0,5659.0,6692.0,5327.0,944.0,318.0,15.0,68.0,22293.0,1581.0,5713.0,800.0,13142,8541,60.0,5968.0,8100.0,4956.0,2039.0,560.0,30
1682,2022,1,발달상권,2120097,충정로역,CS100003,일식음식점,2720,2685,35,530.0,490.0,530.0,640.0,495.0,35.0,0.0,0.0,5.0,1925.0,65.0,630.0,100.0,1275,995,5.0,490.0,750.0,585.0,315.0,130.0,3
1683,2022,1,발달상권,2120096,"이화여대(이대역, 이대)",CS100003,일식음식점,4984,3616,1368,582.0,645.0,649.0,889.0,851.0,659.0,709.0,3.0,6.0,2032.0,386.0,2307.0,250.0,1443,3237,92.0,2326.0,1030.0,446.0,622.0,162.0,12
1684,2022,1,발달상권,2120095,홍제역,CS100003,일식음식점,1287,1103,184,225.0,163.0,184.0,328.0,203.0,72.0,112.0,20.0,0.0,0.0,0.0,776.0,511.0,805,482,11.0,282.0,272.0,284.0,209.0,229.0,6
1685,2022,1,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",CS100003,일식음식점,54979,41310,13669,6789.0,8804.0,8455.0,8773.0,8489.0,8610.0,5059.0,56.0,73.0,20737.0,7663.0,23624.0,2826.0,27084,25629,854.0,25727.0,10790.0,4382.0,7834.0,3129.0,53
1686,2022,1,발달상권,2120093,연희동,CS100003,일식음식점,14287,9938,4349,1540.0,1981.0,2065.0,2154.0,2198.0,2244.0,2105.0,104.0,27.0,4659.0,1967.0,6140.0,1390.0,6441,7041,140.0,5661.0,3324.0,1575.0,1986.0,794.0,13
1687,2022,1,발달상권,2120091,본서부병원,CS100003,일식음식점,661,469,192,,99.0,144.0,118.0,108.0,117.0,75.0,,,301.0,123.0,237.0,,282,374,,170.0,204.0,128.0,97.0,58.0,4
1688,2022,1,발달상권,2120090,연신내역,CS100003,일식음식점,2067,1328,739,271.0,296.0,271.0,240.0,250.0,395.0,344.0,0.0,0.0,0.0,31.0,1250.0,786.0,970,1097,20.0,1040.0,602.0,264.0,121.0,20.0,4
1689,2022,1,발달상권,2120089,구파발역,CS100003,일식음식점,6174,3690,2484,466.0,1010.0,777.0,854.0,583.0,1358.0,1126.0,0.0,117.0,1593.0,1902.0,2523.0,39.0,2238,3858,155.0,665.0,1060.0,1220.0,1493.0,1657.0,3
1690,2022,1,발달상권,2120088,구산역,CS100003,일식음식점,3133,2417,716,532.0,451.0,467.0,460.0,507.0,386.0,330.0,0.0,5.0,1013.0,375.0,1525.0,215.0,1243,1719,65.0,606.0,405.0,662.0,813.0,410.0,*
1691,2022,1,발달상권,2120087,응암역,CS100003,일식음식점,3494,2825,669,541.0,469.0,551.0,588.0,676.0,572.0,97.0,20.0,36.0,581.0,692.0,1694.0,471.0,1537,1921,28.0,426.0,589.0,708.0,813.0,896.0,5
1692,2022,1,발달상권,2120086,태릉입구역,CS100003,일식음식점,2627,2279,348,397.0,452.0,397.0,531.0,502.0,324.0,24.0,6.0,0.0,1014.0,323.0,1082.0,208.0,1277,1142,12.0,556.0,763.0,458.0,446.0,183.0,8
1693,2022,1,발달상권,2120085,은행사거리,CS100003,일식음식점,5966,4645,1321,615.0,975.0,952.0,995.0,1108.0,846.0,475.0,0.0,8.0,2092.0,1064.0,2661.0,141.0,2584,2940,325.0,607.0,547.0,2013.0,1593.0,439.0,5
1694,2022,1,발달상권,2120084,공릉역,CS100003,일식음식점,1379,1168,211,216.0,228.0,296.0,188.0,240.0,211.0,0.0,0.0,0.0,565.0,62.0,679.0,73.0,626,677,57.0,684.0,217.0,74.0,205.0,68.0,*
1695,2022,1,발달상권,2120081,노원역,CS100003,일식음식점,40766,30562,10204,5724.0,5952.0,6263.0,6406.0,6217.0,5688.0,4516.0,20.0,140.0,14719.0,8325.0,15672.0,1890.0,20225,18654,2116.0,12119.0,7828.0,5861.0,7630.0,3322.0,38
1696,2022,1,발달상권,2120080,마들역,CS100003,일식음식점,3835,2726,1109,506.0,484.0,536.0,591.0,609.0,570.0,539.0,0.0,0.0,1477.0,536.0,1762.0,60.0,1835,1862,103.0,682.0,694.0,934.0,829.0,452.0,*
1697,2022,1,발달상권,2120079,창동역,CS100003,일식음식점,20242,14461,5781,1899.0,3146.0,3046.0,2994.0,3376.0,3215.0,2566.0,0.0,438.0,9495.0,5557.0,4414.0,338.0,11422,8709,684.0,4998.0,5556.0,3388.0,3765.0,1743.0,10
1698,2022,1,발달상권,2120078,미아사거리역,CS100003,일식음식점,3154,2236,918,439.0,467.0,380.0,415.0,535.0,540.0,378.0,38.0,0.0,709.0,485.0,1451.0,509.0,1733,1187,17.0,619.0,544.0,572.0,701.0,464.0,8
1699,2022,1,발달상권,2120077,미아역,CS100003,일식음식점,4204,3469,735,557.0,592.0,718.0,772.0,830.0,677.0,58.0,14.0,0.0,781.0,271.0,2622.0,516.0,2437,1534,32.0,551.0,721.0,964.0,1109.0,595.0,6
1700,2022,1,발달상권,2120076,수유역,CS100003,일식음식점,51730,34895,16835,7179.0,5979.0,7157.0,7164.0,7416.0,8816.0,8019.0,9.0,62.0,13971.0,13329.0,21684.0,2675.0,28988,21900,1349.0,12008.0,11605.0,10246.0,9034.0,6649.0,23
1701,2022,1,발달상권,2120075,월곡역,CS100003,일식음식점,480,450,30,74.0,115.0,84.0,67.0,110.0,30.0,0.0,0.0,0.0,261.0,36.0,153.0,30.0,231,128,0.0,30.0,97.0,73.0,115.0,42.0,7
1702,2022,1,발달상권,2120074,안암역,CS100003,일식음식점,5484,4590,894,911.0,864.0,968.0,985.0,862.0,894.0,143.0,0.0,6.0,2668.0,282.0,2528.0,6.0,3087,2299,151.0,2876.0,996.0,471.0,729.0,162.0,3
1703,2022,1,발달상권,2120072,성신여대,CS100003,일식음식점,31788,22256,9532,4335.0,4331.0,4502.0,4410.0,4678.0,4901.0,4631.0,148.0,121.0,9559.0,6391.0,14221.0,1496.0,14603,16358,1511.0,9948.0,5655.0,5552.0,5938.0,2359.0,25
1704,2022,1,발달상권,2120071,성북구청,CS100003,일식음식점,407,174,233,0.0,16.0,42.0,47.0,69.0,132.0,101.0,0.0,0.0,0.0,0.0,296.0,111.0,289,102,5.0,48.0,111.0,60.0,140.0,33.0,*
1705,2022,1,발달상권,2120070,한성대입구역,CS100003,일식음식점,709,636,73,123.0,113.0,96.0,84.0,220.0,73.0,,,,6.0,73.0,483.0,147.0,487,222,,163.0,107.0,188.0,114.0,137.0,*
1706,2022,1,발달상권,2120069,상봉역,CS100003,일식음식점,44187,28197,15990,4993.0,5311.0,5829.0,6049.0,6015.0,7951.0,8039.0,44.0,58.0,12858.0,13928.0,16230.0,1113.0,24612,19495,1250.0,11020.0,10556.0,9786.0,7585.0,3911.0,5
1707,2022,1,발달상권,2120068,사가정역,CS100003,일식음식점,2300,1711,589,214.0,390.0,426.0,350.0,331.0,408.0,181.0,0.0,0.0,643.0,493.0,1025.0,139.0,1368,848,38.0,458.0,420.0,350.0,573.0,376.0,5
1708,2022,1,발달상권,2120067,장안동사거리,CS100003,일식음식점,12030,8541,3489,1574.0,1519.0,1575.0,1825.0,2048.0,2190.0,1299.0,129.0,28.0,3418.0,2077.0,5506.0,872.0,6811,4302,370.0,2648.0,2885.0,2511.0,1945.0,750.0,17
1709,2022,1,발달상권,2120066,장한평역(장한평),CS100003,일식음식점,1039,952,87,170.0,153.0,158.0,247.0,224.0,87.0,65.0,0.0,0.0,560.0,27.0,327.0,125.0,453,295,0.0,65.0,251.0,197.0,164.0,71.0,10
1710,2022,1,발달상권,2120065,회기역,CS100003,일식음식점,3242,2495,747,396.0,540.0,447.0,562.0,550.0,427.0,320.0,9.0,0.0,9.0,84.0,1862.0,1278.0,1792,1326,100.0,1114.0,707.0,429.0,593.0,175.0,4
1711,2022,1,발달상권,2120064,경희대학교(경희대),CS100003,일식음식점,9908,7753,2155,1433.0,1471.0,1510.0,1661.0,1678.0,1135.0,1020.0,0.0,18.0,4564.0,1371.0,3432.0,523.0,4474,4711,184.0,4299.0,1584.0,1013.0,1726.0,380.0,9
1712,2022,1,발달상권,2120063,청량리역(청량리),CS100003,일식음식점,13328,8780,4548,1659.0,1674.0,1725.0,1830.0,1892.0,2299.0,2249.0,6.0,6.0,4609.0,3399.0,5055.0,259.0,6411,6612,109.0,3296.0,3899.0,2977.0,1950.0,792.0,6
1713,2022,1,발달상권,2120062,신설동역,CS100003,일식음식점,14700,8737,5963,1205.0,1070.0,2096.0,1903.0,2463.0,2805.0,3158.0,0.0,65.0,7499.0,2404.0,4372.0,360.0,9442,4339,20.0,2456.0,3001.0,2327.0,2741.0,3232.0,8
1714,2022,1,발달상권,2120061,올림픽대교북단,CS100003,일식음식점,617,525,92,87.0,64.0,115.0,120.0,139.0,80.0,12.0,0.0,0.0,150.0,64.0,328.0,75.0,265,121,0.0,29.0,29.0,81.0,138.0,110.0,*
1715,2022,1,발달상권,2120060,강변역(테크노마트),CS100003,일식음식점,16838,12325,4513,2424.0,2352.0,2315.0,2623.0,2611.0,2379.0,2134.0,0.0,171.0,9302.0,3647.0,3706.0,12.0,9287,5552,232.0,3494.0,3964.0,3052.0,2403.0,1694.0,10
1716,2022,1,발달상권,2120059,구삼강변맛길,CS100003,일식음식점,17327,12430,4897,2478.0,2401.0,2410.0,2566.0,2575.0,2729.0,2168.0,0.0,5.0,5811.0,3091.0,8218.0,207.0,7642,8377,627.0,3510.0,2592.0,3506.0,3931.0,1850.0,12
1717,2022,1,발달상권,2120058,구의사거리,CS100003,일식음식점,910,875,35,126.0,245.0,140.0,147.0,217.0,35.0,0.0,0.0,0.0,413.0,7.0,483.0,7.0,420,252,7.0,77.0,168.0,161.0,196.0,70.0,*
1718,2022,1,발달상권,2120057,아차산역,CS100003,일식음식점,4888,3134,1754,548.0,850.0,259.0,672.0,805.0,963.0,791.0,14.0,0.0,1203.0,577.0,2727.0,367.0,2287,2427,80.0,1372.0,1153.0,860.0,973.0,277.0,8
1719,2022,1,발달상권,2120056,구의역,CS100003,일식음식점,14136,11130,3006,2162.0,2127.0,2172.0,1826.0,2843.0,2352.0,654.0,112.0,9.0,3670.0,1254.0,6751.0,2349.0,8218,4713,72.0,3696.0,3911.0,2220.0,1890.0,1143.0,22
1720,2022,1,발달상권,2120055,군자역,CS100003,일식음식점,16435,13470,2965,2051.0,2814.0,2689.0,3025.0,2891.0,2208.0,757.0,41.0,138.0,5814.0,1942.0,7467.0,1074.0,7367,7900,255.0,5053.0,5153.0,2546.0,1566.0,700.0,24
1721,2022,1,발달상권,2120054,어린이대공원역,CS100003,일식음식점,17317,14159,3158,3082.0,2252.0,2824.0,3196.0,2805.0,1640.0,1518.0,0.0,25.0,7962.0,2992.0,6226.0,112.0,9427,6141,350.0,9283.0,2239.0,1124.0,2115.0,452.0,10
1722,2022,1,발달상권,2120053,건대입구역(건대),CS100003,일식음식점,49399,34978,14421,6498.0,6760.0,6927.0,7789.0,7004.0,7658.0,6763.0,52.0,38.0,18055.0,8778.0,20709.0,1767.0,25312,21053,1844.0,22381.0,10470.0,4821.0,5428.0,1419.0,41
1723,2022,1,발달상권,2120052,성수역,CS100003,일식음식점,17976,16777,1199,3280.0,3149.0,3217.0,3839.0,3292.0,1113.0,86.0,11.0,26.0,10763.0,1418.0,5069.0,700.0,8090,6374,109.0,4751.0,4916.0,2541.0,1616.0,534.0,17
1724,2022,1,발달상권,2120051,뚝섬역,CS100003,일식음식점,410,246,164,36.0,81.0,37.0,43.0,49.0,145.0,19.0,0.0,0.0,0.0,0.0,242.0,168.0,174,186,0.0,124.0,143.0,87.0,6.0,0.0,14
1725,2022,1,발달상권,2120049,왕십리역(왕십리),CS100003,일식음식점,17631,12485,5146,2138.0,2542.0,2495.0,2750.0,2560.0,2711.0,2435.0,4.0,24.0,5237.0,3317.0,8600.0,453.0,8875,7242,503.0,7357.0,3651.0,1859.0,2094.0,651.0,8
1726,2022,1,발달상권,2120047,한남오거리,CS100003,일식음식점,6737,5138,1599,883.0,1095.0,1098.0,1031.0,1031.0,1101.0,498.0,22.0,0.0,2087.0,560.0,3214.0,854.0,2851,2555,25.0,1250.0,1833.0,941.0,755.0,605.0,11
1727,2022,1,발달상권,2120046,이태원(이태원역),CS100003,일식음식점,10927,7245,3682,1047.0,1264.0,1790.0,1525.0,1619.0,2406.0,1276.0,10.0,10.0,2946.0,1117.0,4964.0,1880.0,4382,5221,152.0,3736.0,3152.0,1211.0,916.0,439.0,20
1728,2022,1,발달상권,2120045,남영동 먹자골목,CS100003,일식음식점,16278,13883,2395,2895.0,2498.0,2740.0,3000.0,2750.0,1909.0,486.0,16.0,20.0,6816.0,1740.0,6221.0,1465.0,8806,6058,388.0,4382.0,4441.0,2721.0,1684.0,1253.0,15
1729,2022,1,발달상권,2120044,삼각지역,CS100003,일식음식점,2704,2369,335,460.0,424.0,440.0,465.0,580.0,335.0,37.0,0.0,0.0,1162.0,110.0,1124.0,308.0,1297,1104,5.0,832.0,759.0,387.0,256.0,162.0,5
1730,2022,1,발달상권,2120043,서울역,CS100003,일식음식점,55162,50313,4849,9942.0,9947.0,9423.0,10972.0,10029.0,3721.0,1128.0,0.0,618.0,37784.0,3468.0,12926.0,366.0,20301,19556,178.0,10347.0,13798.0,8873.0,5010.0,1654.0,16
1731,2022,1,발달상권,2120042,"숙대입구역(남영역, 남영동)",CS100003,일식음식점,3679,2798,881,457.0,537.0,568.0,649.0,587.0,476.0,405.0,0.0,5.0,1485.0,456.0,1384.0,349.0,2021,1287,20.0,791.0,1124.0,588.0,552.0,233.0,6
1732,2022,1,발달상권,2120041,신용산역(용산역),CS100003,일식음식점,33255,24889,8366,4685.0,4758.0,5073.0,5230.0,5143.0,4978.0,3388.0,4.0,23.0,14869.0,4886.0,12172.0,1305.0,15608,13621,613.0,10306.0,9566.0,4354.0,3249.0,1140.0,33
1733,2022,1,발달상권,2120040,용산전자상가(용산역),CS100003,일식음식점,14628,12427,2201,2509.0,2288.0,2557.0,2662.0,2411.0,1208.0,993.0,0.0,0.0,11265.0,1689.0,1623.0,51.0,7899,3272,91.0,2440.0,4013.0,2742.0,1420.0,464.0,6
1734,2022,1,발달상권,2120039,신당역,CS100003,일식음식점,19117,15300,3817,2598.0,2963.0,3088.0,3221.0,3430.0,3731.0,86.0,15.0,0.0,6470.0,3077.0,8477.0,1078.0,8721,8551,44.0,4472.0,5096.0,2459.0,3136.0,2065.0,19
1735,2022,1,발달상권,2120038,약수역,CS100003,일식음식점,17778,13001,4777,2731.0,2574.0,2423.0,2426.0,2847.0,2726.0,2051.0,0.0,24.0,5852.0,2839.0,8036.0,1027.0,9296,7395,156.0,3590.0,3735.0,3057.0,3140.0,3018.0,12
1736,2022,1,발달상권,2120037,동대문역사문화공원역,CS100003,일식음식점,7682,7325,357,1302.0,1435.0,1326.0,1600.0,1662.0,357.0,0.0,0.0,27.0,4745.0,659.0,1926.0,325.0,2600,2418,0.0,762.0,1226.0,1369.0,1137.0,523.0,10
1737,2022,1,발달상권,2120036,장충동족발거리(남소영길),CS100003,일식음식점,141,100,41,5.0,17.0,45.0,19.0,14.0,31.0,10.0,0.0,0.0,5.0,10.0,81.0,50.0,104,14,0.0,9.0,19.0,23.0,45.0,23.0,*
1738,2022,1,발달상권,2120034,중구청(퇴계로4가),CS100003,일식음식점,2862,2762,100,591.0,452.0,446.0,627.0,646.0,100.0,0.0,0.0,0.0,1901.0,166.0,756.0,39.0,1313,1070,17.0,745.0,887.0,320.0,242.0,171.0,3
1739,2022,1,발달상권,2120032,충무로역,CS100003,일식음식점,14030,12969,1061,2039.0,2547.0,2520.0,3033.0,2830.0,1021.0,40.0,0.0,5.0,9104.0,980.0,3514.0,432.0,5805,5240,171.0,3306.0,2440.0,1648.0,1970.0,1509.0,14
1740,2022,1,발달상권,2120031,을지로3가역,CS100003,일식음식점,9466,8990,476,1646.0,1565.0,2024.0,1973.0,1782.0,476.0,23.0,0.0,0.0,4845.0,413.0,3533.0,675.0,3710,3184,94.0,961.0,1925.0,1720.0,1244.0,1044.0,18
1741,2022,1,발달상권,2120030,중부경찰서(영화인의거리),CS100003,일식음식점,11759,11161,598,2033.0,2272.0,2424.0,2023.0,2409.0,389.0,209.0,0.0,9.0,7102.0,394.0,2576.0,1678.0,4906,2777,19.0,1884.0,2373.0,1559.0,1088.0,755.0,10
1742,2022,1,발달상권,2120029,을지로2가,CS100003,일식음식점,5508,3790,1718,738.0,640.0,764.0,844.0,804.0,935.0,783.0,0.0,0.0,1525.0,1911.0,1980.0,92.0,2999,2224,313.0,1837.0,1138.0,782.0,649.0,502.0,3
1743,2022,1,발달상권,2120028,명동(명동거리),CS100003,일식음식점,41608,29615,11993,5870.0,5565.0,5807.0,6445.0,5928.0,6266.0,5727.0,0.0,34.0,19067.0,7436.0,14876.0,195.0,17468,20588,623.0,15260.0,12417.0,5631.0,3208.0,919.0,24
1744,2022,1,발달상권,2120026,을지로입구역,CS100003,일식음식점,39731,37955,1776,7362.0,7526.0,7371.0,8148.0,7548.0,1357.0,419.0,0.0,78.0,26644.0,1487.0,9246.0,2276.0,16906,10713,24.0,4910.0,10166.0,6883.0,4082.0,1557.0,16
1745,2022,1,발달상권,2120025,롯데백화점(시청광장 지하쇼핑센터),CS100003,일식음식점,5052,5038,14,824.0,953.0,1059.0,1087.0,1115.0,14.0,0.0,0.0,0.0,3362.0,129.0,1455.0,106.0,1934,2003,5.0,981.0,1294.0,861.0,539.0,258.0,6
1746,2022,1,발달상권,2120023,서울시청,CS100003,일식음식점,24521,20889,3632,4081.0,3895.0,4091.0,4575.0,4247.0,2076.0,1556.0,0.0,507.0,13721.0,2652.0,7051.0,590.0,8678,10680,78.0,4960.0,6908.0,3952.0,2661.0,798.0,10
1747,2022,1,발달상권,2120021,시청역_8번,CS100003,일식음식점,26544,25838,706,5428.0,5194.0,5135.0,5487.0,4594.0,706.0,0.0,0.0,28.0,18020.0,250.0,6443.0,1803.0,11424,8565,11.0,5188.0,7799.0,4787.0,1847.0,358.0,9
1748,2022,1,발달상권,2120020,시청역_1번,CS100003,일식음식점,18137,17403,734,3184.0,3140.0,3528.0,3815.0,3736.0,426.0,308.0,0.0,80.0,13737.0,1036.0,2731.0,553.0,8333,5599,32.0,2395.0,4121.0,3537.0,2478.0,1370.0,8
1749,2022,1,발달상권,2120016,동대문역,CS100003,일식음식점,1053,542,511,60.0,73.0,116.0,110.0,183.0,259.0,252.0,0.0,6.0,533.0,306.0,196.0,18.0,649,281,0.0,18.0,67.0,67.0,220.0,556.0,*
1750,2022,1,발달상권,2120015,종로6가,CS100003,일식음식점,7889,6859,1030,1371.0,1109.0,1373.0,1580.0,1426.0,1030.0,0.0,0.0,0.0,3252.0,2298.0,2186.0,153.0,4663,3226,280.0,3011.0,2335.0,889.0,861.0,513.0,3
1751,2022,1,발달상권,2120013,이화사거리,CS100003,일식음식점,1783,1696,87,372.0,381.0,253.0,373.0,317.0,87.0,0.0,0.0,5.0,1212.0,60.0,482.0,24.0,579,832,0.0,261.0,426.0,304.0,240.0,179.0,*
1752,2022,1,발달상권,2120012,대학로(혜화역),CS100003,일식음식점,118399,83687,34712,15478.0,16279.0,17658.0,17411.0,16861.0,18254.0,16458.0,14.0,72.0,46905.0,18399.0,50479.0,2544.0,52633,60978,4063.0,51035.0,27794.0,13028.0,13735.0,3952.0,44
1753,2022,1,발달상권,2120009,종로3가역,CS100003,일식음식점,20637,17083,3554,3173.0,3277.0,3175.0,3630.0,3828.0,2886.0,668.0,0.0,49.0,9797.0,3452.0,6396.0,943.0,8836,8643,206.0,6000.0,4143.0,2632.0,2516.0,1984.0,29
1754,2022,1,발달상권,2120008,인사동,CS100003,일식음식점,5264,4445,819,750.0,766.0,946.0,1006.0,977.0,620.0,199.0,0.0,67.0,2552.0,609.0,1730.0,306.0,2089,1493,16.0,479.0,771.0,765.0,724.0,829.0,7
1755,2022,1,발달상권,2120007,북촌(안국역),CS100003,일식음식점,11767,9529,2238,1864.0,1807.0,1886.0,1805.0,2167.0,1677.0,561.0,0.0,0.0,5657.0,1916.0,3734.0,460.0,4401,5942,334.0,3823.0,3040.0,1567.0,1120.0,457.0,10
1756,2022,1,발달상권,2120006,종각역,CS100003,일식음식점,84770,72599,12171,13920.0,14094.0,14040.0,15733.0,14812.0,7439.0,4732.0,47.0,368.0,41633.0,7856.0,30412.0,4454.0,39275,28918,278.0,17877.0,22189.0,12788.0,9134.0,5924.0,41
1757,2022,1,발달상권,2120004,종로구청,CS100003,일식음식점,11574,10331,1243,1911.0,1821.0,2010.0,2292.0,2297.0,605.0,638.0,0.0,48.0,6381.0,853.0,3850.0,442.0,4553,3437,8.0,1480.0,2523.0,1777.0,1316.0,888.0,11
1758,2022,1,발달상권,2120003,광화문역,CS100003,일식음식점,47243,44449,2794,8810.0,8673.0,8565.0,9998.0,8403.0,1753.0,1041.0,0.0,337.0,31037.0,2851.0,11347.0,1671.0,16827,14867,30.0,6354.0,9792.0,6747.0,5061.0,3710.0,41
1759,2022,1,발달상권,2120002,서촌(경복궁역),CS100003,일식음식점,46333,32426,13907,6065.0,6131.0,6430.0,6611.0,7189.0,7059.0,6848.0,0.0,51.0,19381.0,6431.0,19551.0,970.0,18317,25609,490.0,17785.0,11940.0,4972.0,5340.0,3397.0,11
1760,2022,1,발달상권,2120001,서대문역,CS100003,일식음식점,7382,7000,382,1367.0,1575.0,1360.0,1521.0,1177.0,341.0,41.0,6.0,81.0,3438.0,571.0,2307.0,985.0,3194,1934,47.0,859.0,1208.0,1111.0,1116.0,790.0,9
1761,2022,1,골목상권,2111090,강일동주민센터,CS100003,일식음식점,552,411,141,79.0,106.0,68.0,68.0,90.0,96.0,45.0,46.0,0.0,11.0,40.0,388.0,113.0,344,135,6.0,51.0,101.0,101.0,130.0,91.0,3
1762,2022,1,골목상권,2111089,상일여고(상일초등학교),CS100003,일식음식점,6334,5687,647,1142.0,983.0,1019.0,1353.0,1190.0,647.0,12.0,0.0,84.0,3429.0,391.0,2107.0,323.0,3547,2386,125.0,1592.0,1660.0,1273.0,824.0,458.0,8
1763,2022,1,골목상권,2111088,고덕동성당,CS100003,일식음식점,311,255,56,78.0,35.0,53.0,35.0,54.0,42.0,14.0,0.0,7.0,109.0,21.0,174.0,7.0,194,83,0.0,7.0,34.0,83.0,91.0,63.0,4
