,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
4505,2,전통시장,2130200,"신월7동 골목시장(약수시장, 우성상가)",5,,,,,,,,,
4506,2,골목상권,2110402,도봉구 정병원,11,,,,,,,,,
4507,2,전통시장,2130311,새마을시장,17,,2.0,,,,,,,
4508,2,골목상권,2110106,금북초등학교,2,,,,,,,,,
4509,2,골목상권,2110131,성수동카페거리,5,,1.0,,,,,,,
4510,2,골목상권,2110051,한양공고앞 교차로,2,,,,,,,,,
4511,2,골목상권,2110574,서강대학교,5,,,1.0,,,,,,
4512,2,골목상권,2110197,세종대왕기념관교차로,3,,,,,,,,,
4513,2,골목상권,2110414,장석교회,5,,,,,,,,,
4514,2,전통시장,2130103,이경시장,2,,,,,,,,,
4515,2,전통시장,2130298,강남터미널지하도상점가2구역,2,,,,,,,,,
4516,2,골목상권,2110126,서울숲역 1번,3,1.0,,,,,,,,
4517,2,골목상권,2110538,충정로역 3번,3,,,,,,,,,
4518,2,골목상권,2110546,양화대교북단,1,,,,,,,,,
4519,2,골목상권,2110573,신촌역 6번,1,,,,,,,,,
4520,2,골목상권,2110801,신풍역 6번(신길6동공영주차장),1,,,,,,,,,
4521,2,골목상권,2110121,한양대역 4번,2,,1.0,,,,,,,
4522,2,골목상권,2110072,열정도,1,,,,,1.0,,,,
4523,2,골목상권,2110114,왕십리파출소,6,1.0,,,,,,,,
4524,2,골목상권,2110425,계상초등학교,14,1.0,,,,,,,,
4525,2,골목상권,2110450,시립서북병원,20,,,,,,,,,
4526,2,전통시장,2130223,고척근린시장,17,1.0,,,,,,,,
4527,2,골목상권,2110465,연신내역 7번,10,,,,,,,,,
4528,2,골목상권,2110449,증산역 3번,26,3.0,,,,,,,,
4529,2,골목상권,2110670,신곡초등학교,24,,,,,,,,,
4530,2,골목상권,2110666,KC대학교,3,,,,,,,,,
4531,2,골목상권,2110655,발산역 5번,14,,,,,,,,,
4532,2,골목상권,2110702,개봉초등학교,6,,,,,,,,,
4533,2,전통시장,2130238,은행나무시장,14,,,,,,,,,
4534,2,발달상권,2120189,강남역,380,7.0,24.0,,,,,,,
4535,2,골목상권,2110694,세곡초등학교,22,2.0,,,,,,,,
4536,2,골목상권,2110836,상도역 5번,33,,,,,,,,,
4537,2,골목상권,2110825,신대방삼거리역 1번,26,,,,,,,,,
4538,2,골목상권,2110848,양지어린이공원,10,,,,,,,,,
4539,2,발달상권,2120155,총신대학교,7,,,,,,,,,
4540,2,발달상권,2120152,신대방삼거리역,64,,2.0,,,,,,,
4541,2,골목상권,2110842,흑리단길,11,,1.0,,,,,,,
4542,2,골목상권,2110927,잠원역,13,,,,,,,,,
4543,2,발달상권,2120161,방배동가구거리(사당동가구거리),7,,,,,,,,,
4544,2,골목상권,2110903,방배아이파크아파트,10,,,,,,,,,
4545,2,발달상권,2120216,경기고교사거리(경기고교앞사거리),31,,4.0,,,,,,,
4546,2,발달상권,2120183,양재천카페거리,5,,1.0,,,,,,,
4547,2,골목상권,2110934,우면주공아파트,17,,,,,,,,,
4548,2,발달상권,2120226,석촌고분역,53,1.0,3.0,,,,,,,
4549,2,골목상권,2111012,석촌역 6번,13,3.0,,,,,,,,
4550,2,골목상권,2110532,아현역 2번,17,2.0,2.0,,,,,,,
4551,2,전통시장,2130174,연희사러가,2,,,,,,,,,
4552,2,골목상권,2111023,문정역 1번,7,,1.0,,,,,,,
4553,2,골목상권,2110382,솔밭공원역 1번,13,,,,,,,,,
4554,2,골목상권,2110973,강남구청역 4번,10,,,,,,,,,
4555,2,발달상권,2120227,잠실역,128,1.0,18.0,,,,,,,
4556,2,골목상권,2111073,둔촌동역 1번(한산중학교),20,1.0,,,,,,,,
4557,2,발달상권,2120243,천호역,128,2.0,5.0,,,,,,,
4558,2,골목상권,2111053,성내천어린이공원(하니사랑길),11,,,1.0,,,,,,
4559,2,전통시장,2130318,로데오거리상점가,37,1.0,1.0,,,,,,,
4560,2,골목상권,2111049,천호지구대(천호동자전거거리),7,,,,,,,,,
4561,2,골목상권,2111057,천호공원(해공체육문화센터),20,,,,,,,,,
4562,2,골목상권,2111078,굽은다리역 4번,19,1.0,,,,,,,,
4563,2,관광특구,1001491,이태원 관광특구,63,5.0,6.0,,,3.0,,,,
4564,2,골목상권,2110515,홍은중학교,10,1.0,,,,,,,,
4565,2,골목상권,2110095,한강진역 3번,11,5.0,,,,,,,,
4566,2,발달상권,2120221,봉은사역,33,2.0,6.0,,,,,,,
4567,2,전통시장,2130086,서울약령시장,134,1.0,1.0,,,,,,,
4568,2,발달상권,2120006,종각역,118,1.0,11.0,,,,,,,
4569,2,골목상권,2110017,정독도서관,5,,,,,,,,,
4570,2,발달상권,2120029,을지로2가,22,,2.0,,,,,,,
4571,2,골목상권,2110166,구의1동주민센터,8,1.0,1.0,,,,,,,
4572,2,골목상권,2110079,후암동주민센터,25,3.0,1.0,,,2.0,,,,
4573,2,골목상권,2110731,금천구청역 1번 출입구,20,1.0,,,,,,,,
4574,2,골목상권,2110074,서울역 12번,32,1.0,1.0,,,,,,,
4575,2,전통시장,2130061,이태원시장,2,,,,,,,,,
4576,2,골목상권,2110142,화양사거리,24,,1.0,,,,,,,
4577,2,골목상권,2110124,뚝섬역교차로,4,,1.0,,,,,,,
4578,2,골목상권,2110135,성동세무서,14,1.0,,,,,,,,
4579,2,골목상권,2110138,송정체육공원,19,,,,,,,,,
4580,2,전통시장,2130112,사가정시장,20,,,,,,,,,
4581,2,골목상권,2110149,세종대학교,5,,,,,,,,,
4582,2,발달상권,2120056,구의역,63,,4.0,,,,,,,
4583,2,골목상권,2110168,대원고등학교,5,1.0,,,,,,,,
4584,2,발달상권,2120058,구의사거리,23,,2.0,,,,,,,
4585,2,골목상권,2110154,광진정말공원,20,,,,,,,,,
4586,2,골목상권,2110169,성동초등학교,13,,,,,,,,,
4587,2,골목상권,2110242,면목5동주민센터,16,1.0,,,,2.0,,,,
4588,2,골목상권,2110658,화곡초등학교,22,2.0,,,,,,,,
4589,2,골목상권,2110245,KB국민은행 중화동지점,4,,1.0,,,,,,,
4590,2,골목상권,2110240,태릉시장 특화거리,12,,,,,,,,,
4591,2,골목상권,2110267,망우역 2번,16,,,,,,,,,
4592,2,골목상권,2110258,면동초등학교,14,2.0,1.0,,,,,,,
4593,2,골목상권,2110319,종암동주민센터,25,3.0,1.0,,,,,,,
4594,2,골목상권,2110282,국민대학교앞,11,1.0,,,,,,,,
4595,2,골목상권,2110290,북한산보국문역 1번,3,,,,,,,,,
4596,2,골목상권,2110325,장곡초등학교,9,1.0,,,,,,,,
4597,2,골목상권,2110320,KB국민은행 종암동지점,4,,1.0,,,,,,,
4598,2,전통시장,2130128,돌곶이시장(석관황금시장),3,,,,,,,,,
4599,2,골목상권,2110378,송중동주민센터,10,,,,,,,,,
4600,2,발달상권,2120004,종로구청,31,3.0,2.0,1.0,,,,,,
4601,2,골목상권,2110339,국립4.19민주묘지,11,,,,,,,,,
4602,2,전통시장,2130139,강북종합전통시장(강북종합골목시장),13,,,,,,,,,
4603,2,전통시장,2130135,수유중앙골목시장(수유중앙시장),5,,,,,,,,,
4604,2,골목상권,2110566,경의선책거리,24,2.0,3.0,1.0,,,,,,
4605,2,전통시장,2130242,대림중앙 골목형상점가,3,,,,,,,,,
4606,2,골목상권,2110507,명지대학교,15,2.0,1.0,,,,,,,
4607,2,골목상권,2110500,남가좌동현대아파트,7,,,,,,,,,
4608,2,골목상권,2110542,마포구청역 7번,18,2.0,,,,,,,,
4609,2,전통시장,2130193,신수시장,3,,,,,,,,,
4610,2,발달상권,2120093,연희동,37,,4.0,,,,,,,
4611,2,골목상권,2110552,성미산체육관,11,2.0,,,,,,,,
4612,2,골목상권,2110517,서대문소방서,6,,,,,,,,,
4613,2,골목상권,2110883,은천초등학교(은천교앞),17,,,,,,,,,
4614,2,골목상권,2110577,용강동주민센터,12,2.0,,,,,,,,
4615,2,발달상권,2120104,연남동(홍대),66,1.0,4.0,1.0,,,,,,
4616,2,골목상권,2110544,망리단길,41,1.0,,,,,,,,
4617,2,발달상권,2120106,마포역,45,1.0,9.0,,,,,,,
4618,2,골목상권,2110590,만리재,13,,,,,,,,,
4619,2,골목상권,2110757,양평역 2번,9,,1.0,,,,,,,
4620,2,전통시장,2130256,신동시장,3,,,,,,,,,
4621,2,골목상권,2110787,신길3동주민센터,18,1.0,1.0,,,,,,,
4622,2,골목상권,2110812,신길6동주민센터,10,,,,,,,,,
4623,2,발달상권,2120142,대림역,57,2.0,5.0,,,,,,,
4624,2,골목상권,2110766,대림역 5번,5,,,,,,,,,
4625,2,전통시장,2130255,영등포전통시장,9,,,,,,,,,
4626,2,골목상권,2110855,신대방역 2번,35,,,,,,,,,
4627,2,골목상권,2110864,신림우방아파트,3,,,,,,,,,
4628,2,골목상권,2110891,구암초등학교,8,,,,,,,,,
4629,2,골목상권,2110862,난곡초등학교(난곡동벽화마을),12,,,,,,,,,
4630,2,전통시장,2130287,삼성동 시장(삼성동시장),4,,,,,,,,,
4631,2,골목상권,2110424,상계초등학교,14,,,,,,,,,
4632,2,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",75,4.0,5.0,,,,,,,
4633,2,관광특구,1001496,강남 마이스 관광특구,34,1.0,8.0,,1.0,,,,,
4634,2,골목상권,2111030,방이역 2번,8,1.0,,,,,,,,
4635,2,골목상권,2110226,장안1동주민센터,23,2.0,1.0,,,,,,,
4636,2,골목상권,2110220,외대앞역 1번,27,,,,,,,,,
4637,2,골목상권,2110006,부암동주민센터,4,1.0,,,,,,,,
4638,2,골목상권,2110390,방학초등학교,16,1.0,1.0,,,,,,,
4639,2,골목상권,2110206,텃골근린공원,8,1.0,,,,,,,,
4640,2,전통시장,2130095,청량리전통시장,15,,,,,,,,,
4641,2,골목상권,2110198,동대문중앙새마을금고본점,3,,,,,,,,,
4642,2,골목상권,2110025,충신시장옆,6,1.0,,,,,,,,
4643,2,골목상권,2110026,종로5가역 4번,4,2.0,,,,,,,,
4644,2,골목상권,2110214,경희대후문,13,1.0,,7.0,,,,,,
4645,2,골목상권,2110213,청량초등학교,11,,1.0,2.0,,,,,,
4646,2,골목상권,2110408,가인초등학교,14,,1.0,,,,,,,
4647,2,골목상권,2110407,도봉역 2번,37,2.0,,,,,,,,
4648,2,골목상권,2110480,연신내역 3번,5,,,,,,,,,
4649,2,골목상권,2110439,당고개역 5번,9,1.0,,,,,,,,
4650,2,골목상권,2110585,마포경찰서,7,1.0,,,,,,,,
4651,2,전통시장,2130226,고척프라자,5,,,,,,,,,
4652,2,골목상권,2110876,서원동주민센터(신관중학교),7,1.0,,,,,,,,
4653,2,골목상권,2111001,아래방죽마을공원(율현초등학교),10,,,,,,,,,
4654,2,골목상권,2110303,성신여대입구역 1번,7,1.0,,,,,,,,
4655,2,골목상권,2110482,연신초등학교,3,1.0,,,,,,,,
4656,2,골목상권,2110459,응암역 2번,9,,1.0,,,,,,,
4657,2,골목상권,2110624,목동문화체육센터,3,1.0,,,,,,,,
4658,2,골목상권,2110727,독산역 1번 출입구,5,,,,,,,,,
4659,2,골목상권,2110733,금천어울림복지센터,4,,,,,,,,,
4660,2,발달상권,2120177,신논현역 1번,8,2.0,,,,,,,,
4661,2,골목상권,2110750,시흥4동주민센터(서울신흥초등학교),14,1.0,1.0,,,,,,,
4662,2,전통시장,2130263,신노량진시장(기능상실),3,,,,,,,,,
4663,2,골목상권,2110822,신대방삼거리역 4번(대림초등학교),5,,,,,,,,,
4664,2,골목상권,2110968,강남구청역 2번,3,,,,,,,,,
4665,2,골목상권,2111085,묘곡초등학교(고덕아이파크아파트),13,1.0,,,,,,,,
4666,2,골목상권,2111033,문정동성당,8,,,,,,,,,
4667,2,발달상권,2120236,장지역(가든파이브),39,2.0,2.0,,,,,,,
4668,2,골목상권,2111035,오금공원(오주중학교),3,,,,,,,,,
4669,2,골목상권,2110107,금호사거리,7,,,,,,,,,
4670,2,골목상권,2110049,장충단 고개,5,,,,,,,,,
4671,2,골목상권,2110104,신금호역 4번,6,,,,,,,,,
4672,2,골목상권,2110101,옥정중학교,6,,,,,,,,,
4673,2,발달상권,2120059,구삼강변맛길,24,2.0,1.0,,,1.0,,,,
4674,2,골목상권,2110312,안암역 2번,8,,1.0,1.0,,,,,,
4675,2,골목상권,2110346,4.19민주묘지역 2번,12,,,1.0,,,,,,
4676,2,골목상권,2110539,미근동,9,2.0,1.0,,,,,,,
4677,2,골목상권,2110340,인수중학교,5,,,,,,,,,
4678,2,골목상권,2110495,북가좌2동주민센터,22,1.0,,,,,,,,
4679,2,전통시장,2130194,용강동 상점가,7,,1.0,,,,,,,
4680,2,골목상권,2110790,대림1동주민센터,16,2.0,,,,,,,,
4681,2,골목상권,2111022,석촌중학교(방이육교),1,,,,,,,,,
4682,2,골목상권,2110608,신월2동주민센터,8,1.0,,,,,,,,
4683,2,골목상권,2110433,공릉역 2번,5,,,,,,,,,
4684,2,골목상권,2110021,성균관대학교,9,,,1.0,,,,,,
4685,2,골목상권,2110019,창덕궁,10,,,,,,,,,
4686,2,골목상권,2110232,동대부고,11,,,,,,,,,
4687,2,전통시장,2130098,회기시장,12,1.0,2.0,,,,,,,
4688,2,골목상권,2110442,화랑대철도공원,2,,,,,,,,,
4689,2,골목상권,2110292,정릉역 2번,12,3.0,1.0,,,,,,,
4690,2,골목상권,2110038,경향신문사,6,2.0,,,,,,,,
4691,2,전통시장,2130184,마포농수산물시장,5,,,,,1.0,,,,
4692,2,골목상권,2110975,매봉역 1번,12,,,,,,,,,
4693,2,전통시장,2130237,박미시장(기능상실),1,1.0,,,,,,,,
4694,2,골목상권,2110008,배화여자대학교(박노수미술관),11,,,1.0,,,,,,
4695,2,전통시장,2130008,종오지하쇼핑센터,2,,,,,,,,,
4696,2,골목상권,2110047,다산성곽길,4,1.0,,,,,,,,
4697,2,골목상권,2110233,중랑역 1번,13,,,,,1.0,,,,
4698,2,전통시장,2130109,묵1동도깨비시장,3,,,,,,,,,
4699,2,골목상권,2110328,상월곡역 3번,5,2.0,,,,,,,,
4700,2,골목상권,2110332,돌곶이역 3번,2,,,,,,,,,
4701,2,전통시장,2130133,우이골목시장(우이시장),4,,,,,,,,,
4702,2,골목상권,2110367,강북구청,13,1.0,1.0,,,,,,,
4703,2,골목상권,2110797,KT대방빌딩,8,,,,,,,,,
4704,2,전통시장,2130277,조원동 펭귄시장(신림중앙시장),2,,,,,,,,,
4705,2,골목상권,2111052,암사역 3번(천호동자전거거리),10,1.0,,,,,,,,
4706,2,골목상권,2110958,역삼역 4번,4,,,,,,,,,
4707,2,골목상권,2110055,황학동벼룩시장,5,,1.0,,,,,,,
4708,2,골목상권,2110435,서울과학기술대,2,,,,,,,,,
4709,2,골목상권,2110957,언북중학교,7,,,4.0,,,,,,
4710,2,전통시장,2130104,전곡시장,6,,1.0,,,,,,,
4711,2,골목상권,2110633,개화산역 1번,8,,1.0,,,,,,,
4712,2,전통시장,2130296,남부종합시장,1,,,,,1.0,,,,
4713,2,전통시장,2130017,동대문상가C동,1,,,,,,,,,
4714,2,골목상권,2110133,서울교통공사,2,1.0,,,,,,,,
4715,2,골목상권,2110160,광진경찰서,2,1.0,,,,,,,,
4716,2,골목상권,2110524,연희세브란스병원,4,,,,,,,,,
4717,2,골목상권,2110217,자동차부품상가,1,,,,,,,,,
4718,2,전통시장,2130090,청량리종합시장,9,,,,,,,,,
4719,2,골목상권,2110417,월계역 3번,3,,,,,,,,,
4720,2,골목상권,2110341,북한산우이역 2번,13,,,1.0,,,,,,
4721,2,골목상권,2110971,선정릉역 4번,1,,1.0,,,,,,,
4722,2,전통시장,2130009,마전교지하쇼핑센터(구 한일상가),2,,,,,1.0,,,,
4723,2,전통시장,2130077,조양시장,1,,,,,,,,,
4724,2,전통시장,2130028,을지입구지하상가(을지로지하보도쇼핑센터),1,,,,,,,,,
4725,1,골목상권,2110456,구산보건지소,17,2.0,,,,,,,,
4726,1,관광특구,1001496,강남 마이스 관광특구,34,1.0,8.0,,1.0,,,,,
4727,1,골목상권,2110548,마포구청역 4번,7,,,,,,,,,
4728,1,전통시장,2130011,충신시장,3,,,,,,,,,
4729,1,골목상권,2110685,금강수목원아파트,4,,,,,,,,,
4730,1,골목상권,2110516,정원여중,10,,,,,,,,,
4731,1,전통시장,2130304,신사상가,7,,1.0,,,1.0,,,,
4732,1,전통시장,2130289,봉일시장,3,,,,,,,,,
4733,1,골목상권,2110148,어린이대공원역 3번,1,,,,,,,,,
4734,1,전통시장,2130039,청계6가 지하도상가,1,,,,,,,,,
4735,1,전통시장,2130028,을지입구지하상가(을지로지하보도쇼핑센터),1,,,,,,,,,
4736,1,골목상권,2110231,장안교,2,,,,,,,,,
4737,1,골목상권,2110894,관악동부센트레빌아파트(은천로35라길),1,,,,,,,,,
4738,1,골목상권,2110621,목동역 5번,6,,,,,,,,,
4739,1,골목상권,2110754,삼성산자연공원(서울금천초등학교),16,1.0,,,,,,,,
4740,1,골목상권,2110849,이수역 10번,15,1.0,,,,1.0,,,,
4741,1,발달상권,2120134,구로전화국,40,,1.0,,,,,,,
4742,1,골목상권,2110752,한울중학교,30,,,,,,,,,
4743,1,골목상권,2110202,전농1동주민센터(전농시장),9,1.0,,,,,,,,
4744,1,골목상권,2110682,온수역 8번,14,,1.0,,,,,,,
4745,1,전통시장,2130225,개봉중앙시장,25,1.0,2.0,,,1.0,,,,
4746,1,발달상권,2120124,개봉동 현대아파트,66,4.0,2.0,,,1.0,,,,
4747,1,발달상권,2120130,구로디지털단지역,50,,1.0,,,,,,,
4748,1,발달상권,2120127,구로구청,22,1.0,3.0,,,,,,,
4749,1,발달상권,2120129,구로디지털단지,76,5.0,16.0,,,,,,,
4750,1,골목상권,2110664,강서구청옆,5,,,,,,,,,
4751,1,골목상권,2110668,화곡2동주민센터,21,2.0,,,,,,,,
4752,1,골목상권,2110667,가양역 10번,16,,,,,,,,,
4753,1,발달상권,2120119,발산역(마곡),105,,7.0,,,,,,,
4754,1,골목상권,2110665,곰달래도서관,15,1.0,,,,,,,,
4755,1,골목상권,2110645,우장산역 4번,29,2.0,,,,,11.0,,,
4756,1,골목상권,2110677,등촌역 1번,1,,,,,,,,,
4757,1,골목상권,2110662,까치산역 1번,24,1.0,,,,,,,,
4758,1,골목상권,2110602,신월시영아파트중문,9,,1.0,,,,,,,
4759,1,발달상권,2120108,신정네거리역,66,1.0,3.0,,,,,,,
4760,1,골목상권,2110703,개봉역,31,,1.0,,,,,,,
4761,1,전통시장,2130210,목2동시장,26,1.0,1.0,,,,,,,
4762,1,전통시장,2130021,신설종합시장,1,,,,,1.0,,,,
4763,1,골목상권,2110343,무너미어린이공원,11,,,,,,,,,
4764,1,골목상권,2111024,경찰병원역 4번(건너말공원),1,,,,,,,,,
4765,1,전통시장,2130001,통인시장,2,,1.0,,,,,,,
4766,1,골목상권,2110616,양목초등학교,1,,,,,,,,,
4767,1,전통시장,2130009,마전교지하쇼핑센터(구 한일상가),2,,,,,1.0,,,,
4768,1,골목상권,2110971,선정릉역 4번,1,,1.0,,,,,,,
4769,1,골목상권,2110341,북한산우이역 2번,13,,,1.0,,,,,,
4770,1,골목상권,2110417,월계역 3번,3,,,,,,,,,
4771,1,전통시장,2130090,청량리종합시장,9,,,,,,,,,
4772,1,골목상권,2110217,자동차부품상가,1,,,,,,,,,
4773,1,골목상권,2110524,연희세브란스병원,4,,,,,,,,,
4774,1,골목상권,2110160,광진경찰서,2,1.0,,,,,,,,
4775,1,골목상권,2110133,서울교통공사,2,1.0,,,,,,,,
4776,1,전통시장,2130017,동대문상가C동,1,,,,,,,,,
4777,1,전통시장,2130296,남부종합시장,1,,,,,1.0,,,,
4778,1,골목상권,2110633,개화산역 1번,8,,1.0,,,,,,,
4779,1,전통시장,2130104,전곡시장,6,,1.0,,,,,,,
4780,1,골목상권,2110957,언북중학교,7,,,4.0,,,,,,
4781,1,골목상권,2110435,서울과학기술대,2,,,,,,,,,
4782,1,골목상권,2110055,황학동벼룩시장,5,,1.0,,,,,,,
4783,1,골목상권,2110958,역삼역 4번,4,,,,,,,,,
4784,1,골목상권,2111052,암사역 3번(천호동자전거거리),10,1.0,,,,,,,,
4785,1,전통시장,2130277,조원동 펭귄시장(신림중앙시장),2,,,,,,,,,
4786,1,골목상권,2110797,KT대방빌딩,8,,,,,,,,,
4787,1,골목상권,2110367,강북구청,13,1.0,1.0,,,,,,,
4788,1,전통시장,2130133,우이골목시장(우이시장),4,,,,,,,,,
4789,1,골목상권,2110332,돌곶이역 3번,2,,,,,,,,,
4790,1,골목상권,2110328,상월곡역 3번,5,2.0,,,,,,,,
4791,1,전통시장,2130109,묵1동도깨비시장,3,,,,,,,,,
4792,1,골목상권,2110233,중랑역 1번,13,,,,,1.0,,,,
4793,1,골목상권,2110047,다산성곽길,4,1.0,,,,,,,,
4794,1,전통시장,2130008,종오지하쇼핑센터,2,,,,,,,,,
4795,1,골목상권,2110008,배화여자대학교(박노수미술관),11,,,1.0,,,,,,
4796,1,전통시장,2130237,박미시장(기능상실),1,1.0,,,,,,,,
4797,1,골목상권,2110975,매봉역 1번,12,,,,,,,,,
4798,1,전통시장,2130184,마포농수산물시장,5,,,,,1.0,,,,
4799,1,골목상권,2110038,경향신문사,6,2.0,,,,,,,,
4800,1,골목상권,2110292,정릉역 2번,12,3.0,1.0,,,,,,,
4801,1,골목상권,2110442,화랑대철도공원,2,,,,,,,,,
4802,1,전통시장,2130098,회기시장,12,1.0,2.0,,,,,,,
4803,1,골목상권,2110232,동대부고,11,,,,,,,,,
4804,1,골목상권,2110019,창덕궁,10,,,,,,,,,
4805,1,골목상권,2110021,성균관대학교,9,,,1.0,,,,,,
4806,1,골목상권,2110433,공릉역 2번,5,,,,,,,,,
4807,1,골목상권,2110608,신월2동주민센터,8,1.0,,,,,,,,
4808,1,골목상권,2111022,석촌중학교(방이육교),1,,,,,,,,,
4809,1,골목상권,2110790,대림1동주민센터,16,2.0,,,,,,,,
4810,1,전통시장,2130194,용강동 상점가,7,,1.0,,,,,,,
4811,1,골목상권,2110495,북가좌2동주민센터,22,1.0,,,,,,,,
4812,1,골목상권,2110340,인수중학교,5,,,,,,,,,
4813,1,골목상권,2110539,미근동,9,2.0,1.0,,,,,,,
4814,1,골목상권,2110346,4.19민주묘지역 2번,12,,,1.0,,,,,,
4815,1,골목상권,2110312,안암역 2번,8,,1.0,1.0,,,,,,
4816,1,발달상권,2120059,구삼강변맛길,24,2.0,1.0,,,1.0,,,,
4817,1,골목상권,2110101,옥정중학교,6,,,,,,,,,
4818,1,골목상권,2110104,신금호역 4번,6,,,,,,,,,
4819,1,골목상권,2110049,장충단 고개,5,,,,,,,,,
4820,1,골목상권,2110107,금호사거리,7,,,,,,,,,
4821,1,골목상권,2111035,오금공원(오주중학교),3,,,,,,,,,
4822,1,발달상권,2120236,장지역(가든파이브),39,2.0,2.0,,,,,,,
4823,1,골목상권,2111033,문정동성당,8,,,,,,,,,
4824,1,골목상권,2111085,묘곡초등학교(고덕아이파크아파트),13,1.0,,,,,,,,
4825,1,골목상권,2110968,강남구청역 2번,3,,,,,,,,,
4826,1,골목상권,2110822,신대방삼거리역 4번(대림초등학교),5,,,,,,,,,
4827,1,전통시장,2130263,신노량진시장(기능상실),3,,,,,,,,,
4828,1,골목상권,2110750,시흥4동주민센터(서울신흥초등학교),14,1.0,1.0,,,,,,,
4829,1,발달상권,2120177,신논현역 1번,8,2.0,,,,,,,,
4830,1,골목상권,2110733,금천어울림복지센터,4,,,,,,,,,
4831,1,골목상권,2110727,독산역 1번 출입구,5,,,,,,,,,
4832,1,골목상권,2110624,목동문화체육센터,3,1.0,,,,,,,,
4833,1,골목상권,2110459,응암역 2번,9,,1.0,,,,,,,
4834,1,골목상권,2110482,연신초등학교,3,1.0,,,,,,,,
4835,1,골목상권,2110303,성신여대입구역 1번,7,1.0,,,,,,,,
4836,1,골목상권,2111001,아래방죽마을공원(율현초등학교),10,,,,,,,,,
4837,1,골목상권,2110876,서원동주민센터(신관중학교),7,1.0,,,,,,,,
4838,1,전통시장,2130226,고척프라자,5,,,,,,,,,
4839,1,골목상권,2110585,마포경찰서,7,1.0,,,,,,,,
4840,1,골목상권,2110439,당고개역 5번,9,1.0,,,,,,,,
4841,1,골목상권,2110407,도봉역 2번,37,2.0,,,,,,,,
4842,1,골목상권,2110408,가인초등학교,14,,1.0,,,,,,,
4843,1,골목상권,2110213,청량초등학교,11,,1.0,2.0,,,,,,
4844,1,골목상권,2110214,경희대후문,13,1.0,,7.0,,,,,,
4845,1,골목상권,2110026,종로5가역 4번,4,2.0,,,,,,,,
4846,1,골목상권,2110025,충신시장옆,6,1.0,,,,,,,,
4847,1,골목상권,2110198,동대문중앙새마을금고본점,3,,,,,,,,,
4848,1,전통시장,2130095,청량리전통시장,15,,,,,,,,,
4849,1,골목상권,2110206,텃골근린공원,8,1.0,,,,,,,,
4850,1,골목상권,2110390,방학초등학교,16,1.0,1.0,,,,,,,
4851,1,골목상권,2110006,부암동주민센터,4,1.0,,,,,,,,
4852,1,골목상권,2110220,외대앞역 1번,27,,,,,,,,,
4853,1,골목상권,2110226,장안1동주민센터,23,2.0,1.0,,,,,,,
4854,1,골목상권,2111030,방이역 2번,8,1.0,,,,,,,,
4855,1,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",75,4.0,5.0,,,,,,,
4856,1,골목상권,2110424,상계초등학교,14,,,,,,,,,
4857,1,전통시장,2130287,삼성동 시장(삼성동시장),4,,,,,,,,,
4858,1,골목상권,2110862,난곡초등학교(난곡동벽화마을),12,,,,,,,,,
4859,1,골목상권,2110891,구암초등학교,8,,,,,,,,,
4860,1,골목상권,2110864,신림우방아파트,3,,,,,,,,,
4861,1,골목상권,2110855,신대방역 2번,35,,,,,,,,,
4862,1,전통시장,2130255,영등포전통시장,9,,,,,,,,,
4863,1,골목상권,2110766,대림역 5번,5,,,,,,,,,
4864,1,발달상권,2120142,대림역,57,2.0,5.0,,,,,,,
4865,1,골목상권,2110812,신길6동주민센터,10,,,,,,,,,
4866,1,골목상권,2110787,신길3동주민센터,18,1.0,1.0,,,,,,,
4867,1,전통시장,2130256,신동시장,3,,,,,,,,,
4868,1,골목상권,2110757,양평역 2번,9,,1.0,,,,,,,
4869,1,골목상권,2110590,만리재,13,,,,,,,,,
4870,1,발달상권,2120106,마포역,45,1.0,9.0,,,,,,,
4871,1,골목상권,2110544,망리단길,41,1.0,,,,,,,,
4872,1,발달상권,2120104,연남동(홍대),66,1.0,4.0,1.0,,,,,,
4873,1,골목상권,2110577,용강동주민센터,12,2.0,,,,,,,,
4874,1,골목상권,2110883,은천초등학교(은천교앞),17,,,,,,,,,
4875,1,골목상권,2110517,서대문소방서,6,,,,,,,,,
4876,1,골목상권,2110552,성미산체육관,11,2.0,,,,,,,,
4877,1,발달상권,2120093,연희동,37,,4.0,,,,,,,
4878,1,전통시장,2130193,신수시장,3,,,,,,,,,
4879,1,골목상권,2110542,마포구청역 7번,18,2.0,,,,,,,,
4880,1,골목상권,2110500,남가좌동현대아파트,7,,,,,,,,,
4881,1,골목상권,2110507,명지대학교,15,2.0,1.0,,,,,,,
4882,1,전통시장,2130242,대림중앙 골목형상점가,3,,,,,,,,,
4883,1,골목상권,2110566,경의선책거리,24,2.0,3.0,1.0,,,,,,
4884,1,전통시장,2130135,수유중앙골목시장(수유중앙시장),5,,,,,,,,,
4885,1,전통시장,2130139,강북종합전통시장(강북종합골목시장),13,,,,,,,,,
4886,1,골목상권,2110339,국립4.19민주묘지,11,,,,,,,,,
4887,1,발달상권,2120004,종로구청,31,3.0,2.0,1.0,,,,,,
