기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,2,발달상권,2120097,충정로역,CS100002,중식음식점,5916,5328,588,1130,961,1165,934,1138,294,294,,,3887,356,1290,89,2224,1957,9,365,925,1219,1041,623,5
2022,2,발달상권,2120096,"이화여대(이대역, 이대)",CS100002,중식음식점,4039,3006,1033,600,650,567,567,622,453,580,,9,1043,683,1727,10,518,2954,458,2099,180,203,502,30,*
2022,2,발달상권,2120095,홍제역,CS100002,중식음식점,6870,4411,2459,928,863,610,1037,973,1198,1261,,,2593,1231,2894,152,4289,2277,32,588,917,1502,2031,1495,4
2022,2,발달상권,2120094,"신촌역(신촌역, 신촌로터리)",CS100002,중식음식점,110615,79177,31438,14189,15722,16157,16462,16647,16483,14955,819,240,35578,20366,45576,8036,50017,57577,5171,50071,19563,12296,15029,5467,43
2022,2,발달상권,2120093,연희동,CS100002,중식음식점,29672,18606,11066,3251,2793,3909,4116,4537,5542,5524,,18,10235,5488,12390,1541,15563,10310,52,4047,6802,5864,5027,4085,10
2022,2,발달상권,2120091,본서부병원,CS100002,중식음식점,14171,9154,5017,1268,1750,1823,2301,2012,2370,2647,23,70,6290,2681,4992,115,8761,4787,44,973,2355,3937,3405,2835,9
2022,2,발달상권,2120090,연신내역,CS100002,중식음식점,8479,5458,3021,798,654,1288,1414,1304,1477,1544,5,15,3573,2216,2655,15,5289,3096,20,947,1185,1865,2221,2146,5
2022,2,발달상권,2120088,구산역,CS100002,중식음식점,435,319,116,62,127,15,62,53,33,83,,,165,92,116,,196,142,5,29,88,73,75,69,*
2022,2,발달상권,2120086,태릉입구역,CS100002,중식음식점,3339,2238,1101,522,323,411,522,460,567,534,,,1219,503,1039,56,1449,995,,99,330,603,746,665,3
2022,2,발달상권,2120085,은행사거리,CS100002,중식음식점,11709,7688,4021,1429,1473,1705,1473,1608,1920,2101,,9,3269,2519,4412,27,5727,4509,1009,1054,1072,3629,2627,845,6
