기준년코드,기준분기코드,상권구분코드명,상권코드,상권코드명,서비스업종코드,서비스업종코드명,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,점포수
2022,4,전통시장,2130115,우림골목시장,CS100005,제과점,5916,4581,1335,789,1039,835,885,1033,1063,272,22,885,1529,1575,1703,202,2370,3326,16,336,612,997,1711,2024,*
2022,4,전통시장,2130112,사가정시장,CS100005,제과점,7696,4599,3097,816,866,866,876,1175,1828,1269,8,113,781,1436,3490,1868,3193,4494,261,2060,2303,1633,935,495,3
2022,4,전통시장,2130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",CS100005,제과점,45272,32239,13033,5742,6976,6329,6355,6837,7473,5560,,7308,7807,9524,16051,4582,18286,26590,602,8134,9543,8371,9686,8540,5
2022,4,전통시장,2130110,면목골목시장(면목시장),CS100005,제과점,11511,8476,3035,1773,1854,1688,1468,1693,2057,978,,604,2897,3653,3774,583,4526,6863,26,903,1451,2532,3478,2999,3
2022,4,전통시장,2130106,중랑동부시장,CS100005,제과점,23017,16187,6830,3340,3827,2975,2779,3266,3415,3415,24,2121,5656,6900,4584,317,8484,10143,24,1463,2317,3632,5071,6120,5
2022,4,전통시장,2130102,이문제일시장,CS100005,제과점,8502,5909,2593,1314,1229,1228,993,1145,1432,1161,,1306,1577,1848,3101,670,3628,4874,209,1319,1866,1895,2127,1086,*
2022,4,전통시장,2130101,답십리현대시장,CS100005,제과점,1749,1351,398,329,291,272,206,253,199,199,7,199,370,258,544,172,845,659,7,213,161,233,366,525,*
2022,4,전통시장,2130100,답십리시장,CS100005,제과점,27992,19578,8414,4086,3581,3966,3993,3952,4728,3686,,6352,6389,6039,7315,1897,11547,15870,247,3627,7211,6911,5965,3453,*
2022,4,전통시장,2130099,전농로터리시장,CS100005,제과점,6719,4692,2027,909,956,1071,807,949,1179,848,,888,1641,1464,2441,285,2543,3898,149,732,814,1457,1600,1688,4
2022,4,전통시장,2130096,동부시장,CS100005,제과점,24897,17995,6902,3493,3340,3743,3710,3709,4104,2798,,4945,5941,5366,7761,884,9495,14362,61,4790,5847,4078,4482,4601,*
2022,4,전통시장,2130094,청량리청과물시장,CS100005,제과점,5492,3666,1826,761,862,630,807,606,807,1019,,610,1435,1568,1659,220,3274,2152,,433,556,579,1236,2622,3
2022,4,전통시장,2130084,신성시장(신성골목시장),CS100005,제과점,5275,3763,1512,755,836,769,769,634,756,756,,769,1093,1201,1403,53,1581,2938,123,504,874,971,1093,954,*
